subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159085,0,,1198493,1198739,1198765,246,15,27,642.7,356.1,555.5,347.3,2.57,87.64291186399508
e159085,0,,1198493,1199195,1199217,702,43,23,533.6,343.4,592.8,348.2,1.74,59.39427581846581
e159085,0,,1198493,1199336,1199507,843,51,172,594.8,356.2,502.7,342.4,2.73,93.12813753103836
e159085,0,,1198493,1199609,1199660,1116,67,52,499.1,339.6,221.5,334.1,7.96,277.6544795244622
e159085,0,,1198493,1199824,1199840,1331,80,17,224.0,334.7,184.6,332.3,1.1,39.47302876648814
e159085,0,,1198493,1200010,1200042,1517,91,33,183.1,334.3,69.6,373.2,3.34,119.98108184209708
e159085,0,,1198493,1200816,1200852,2323,140,37,64.3,378.4,102.6,530.5,4.74,156.84801560746635
e159085,0,,1198493,1201018,1201086,2525,152,69,107.9,539.0,761.2,510.0,18.24,653.9433385240651
e159085,0,,1198493,1201282,1201458,2789,168,177,717.9,518.8,851.1,324.0,7.26,235.98576228238855
e159085,0,,1198493,1201575,1201627,3082,185,53,844.8,346.7,1198.9,288.7,10.11,358.81863106589117
e159085,0,,1198493,1201850,1201888,3357,202,39,1186.2,297.4,985.5,311.5,5.61,201.19468183826336
e159085,0,,1198493,1202082,1202121,3589,216,40,1001.2,306.5,1219.8,308.0,6.06,218.6051463255153
e159085,0,,1198493,1202298,1202333,3805,229,36,1202.1,308.0,1225.3,184.0,3.89,126.15165476520711
e159085,0,,1198493,1202537,1202584,4044,243,48,1226.0,186.4,892.9,291.3,9.87,349.22717534579124
e159085,0,,1198493,1202745,1202775,4252,255,31,919.3,286.6,805.0,299.8,3.34,115.05968016642488
e159085,0,,1198493,1202922,1202969,4429,266,48,811.3,305.8,478.8,270.2,9.78,334.4003738036188
e159085,0,,1198493,1203069,1203242,4576,275,174,499.4,286.2,474.7,210.5,2.54,79.62775897888875
e159085,0,,1198493,1203479,1203530,4986,299,52,511.0,209.1,173.6,345.9,10.56,364.07828828426443
