subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159088,0,,892495,892466,892732,-29,-1,267,639.5,362.2
e159088,0,,892495,892776,892988,281,17,213,477.6,455.3
e159088,0,,892495,893786,894449,1291,78,664,1248.4,445.9
e159088,0,,892495,894492,894872,1997,120,381,1135.5,618.2
e159088,0,,892495,894916,895485,2421,146,570,1254.0,430.9
e159088,0,,892495,895572,895904,3077,185,333,358.9,470.2
e159088,0,,892495,895960,896211,3465,208,252,42.7,294.4
e159088,0,,892495,896288,896459,3793,228,172,627.1,874.1
e159088,0,,892495,896507,896708,4012,241,202,633.1,1141.7
e159088,0,,892495,896793,896981,4298,258,189,304.4,515.4
e159088,0,,892495,897037,897242,4542,273,206,527.2,432.7
e159088,0,,892495,897309,897535,4814,289,227,1074.2,407.2
e159088,0,,892495,897577,898590,5082,305,1014,1257.6,379.7
e159088,0,,892495,898629,898921,6134,368,293,1200.9,504.6
e159088,0,,892495,898972,899261,6477,389,290,957.5,674.9
e159088,0,,892495,899358,899630,6863,412,273,133.1,237.7
e159088,0,,892495,899656,900015,7161,430,360,169.0,196.5
e159088,0,,892495,900059,900320,7564,454,262,275.7,389.6
e159088,0,,892495,900395,900678,7900,474,284,962.8,474.8
e159088,0,,892495,900707,900989,8212,493,283,925.1,543.3
e159088,0,,892495,901042,901293,8547,513,252,603.5,433.6
e159088,0,,892495,901338,901758,8843,531,421,805.1,235.5
e159088,0,,892495,901792,902173,9297,558,382,857.1,171.7
e159088,0,,892495,902193,902515,9698,582,323,938.7,188.6
e159088,0,,892495,902569,902904,10074,604,336,785.6,425.6
e159088,0,,892495,902939,903164,10444,627,226,897.7,493.7
e159088,0,,892495,903216,903427,10721,643,212,938.0,172.4
e159088,0,,892495,903445,903761,10950,657,317,909.7,214.7
e159088,0,,892495,903779,903995,11284,677,217,889.5,241.1
e159088,0,,892495,904036,904260,11541,692,225,877.1,430.3
e159088,0,,892495,904301,904637,11806,708,337,740.5,589.2
e159088,0,,892495,904663,905017,12168,730,355,672.8,662.4
e159088,0,,892495,905033,905331,12538,752,299,718.8,666.4
e159088,0,,892495,905366,905942,12871,772,577,861.2,623.6
e159088,0,,892495,905968,906764,13473,808,797,761.3,606.8
e159088,0,,892495,906789,907534,14294,857,746,876.2,520.1
e159088,0,,892495,907584,907823,15089,905,240,582.4,498.2
