subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159006,0,,,254565,254937,,,373,633.5,349.3
e159006,0,,,254967,255485,,,519,682.4,200.7
e159006,0,,,255546,255777,,,232,667.6,414.6
e159006,0,,,255804,256437,,,634,628.7,496.2
e159006,0,,,256463,256620,,,158,560.2,461.7
e159006,0,,,256651,257093,,,443,515.2,563.6
e159006,0,,,257121,257639,,,519,560.8,611.5
e159006,0,,,257685,258168,,,484,699.1,585.0
e159006,0,,,258213,258358,,,146,553.0,637.1
e159006,0,,,258416,258764,,,349,804.6,175.0
e159006,0,,,258787,259099,,,313,820.0,219.2
e159006,0,,,259124,259757,,,634,859.0,282.4
e159006,0,,,259802,260040,,,239,962.8,31.8
e159006,0,,,260091,260683,,,593,1165.5,117.8
e159006,0,,,260756,260979,,,224,538.2,95.1
e159006,0,,,261044,261478,,,435,1058.1,132.4
e159006,0,,,261499,261791,,,293,1017.3,177.3
e159006,0,,,261815,262497,,,683,1107.7,148.6
e159006,0,,,262569,262766,,,198,757.3,436.8
e159006,0,,,262812,263035,,,224,562.8,562.3
e159006,0,,,263075,263379,,,305,459.9,653.8
e159006,0,,,263432,264270,,,839,754.3,246.9
e159006,0,,,264318,264799,,,482,689.1,470.9
e159006,0,,,264817,264956,,,140,668.9,498.5
e159006,0,,,264987,265567,,,581,597.2,612.0
e159006,0,,,265608,265785,,,178,453.0,403.5
e159006,0,,,265853,266132,,,280,830.4,411.4
e159006,0,,,266186,266499,,,314,966.1,147.3
e159006,0,,,266548,266721,,,174,896.9,380.3
e159006,0,,,266744,267070,,,327,883.3,429.6
e159006,0,,,267115,267672,,,558,692.1,466.9
e159006,0,,,267700,268234,,,535,779.9,362.8
e159006,0,,,268260,268434,,,175,860.4,439.5
e159006,0,,,268472,268794,,,323,693.9,529.0
e159006,0,,,268832,269281,,,450,662.5,574.0
e159006,0,,,269321,270201,,,881,772.3,377.1
e159006,0,,,270227,271243,,,1017,832.4,346.0
e159006,0,,,271266,271735,,,470,823.4,325.3
e159006,0,,,271752,272154,,,403,828.8,354.0
e159006,0,,,272190,273230,,,1041,808.0,342.7
e159006,0,,,273268,273526,,,259,854.8,337.7
e159006,0,,,273551,274088,,,538,817.2,326.6
e159006,0,,,274105,274448,,,344,813.1,343.4
e159006,0,,,274499,274697,,,199,785.3,514.1
e159006,0,,,274736,275040,,,305,723.2,557.1
e159006,0,,,275064,275241,,,178,679.8,580.4
e159006,0,,,275294,276165,,,872,972.9,172.1
e159006,0,,,276194,276580,,,387,768.6,217.8
e159006,0,,,276633,278418,,,1786,535.3,309.6
e159006,0,,,278455,278943,,,489,542.9,326.7
e159006,0,,,278978,279577,,,600,492.6,163.0
e159006,0,,,279598,279849,,,252,494.3,156.8
e159006,0,,,279902,280198,,,297,752.3,146.5
e159006,0,,,280251,280955,,,705,473.2,143.9
e159006,0,,,281009,281481,,,473,746.2,151.2
e159006,0,,,281672,282694,,,1023,486.0,142.6
e159006,0,,,282730,283332,,,603,412.2,139.0
e159006,0,,,283355,283726,,,372,439.8,141.1
e159006,0,,,283745,284634,,,890,450.5,112.8
e159006,0,,,284695,284918,,,224,820.9,123.5
e159006,0,,,284953,285541,,,589,848.2,159.1
e159006,0,,,285559,286205,,,647,822.8,176.9
e159006,0,,,286225,286639,,,415,848.1,172.6
e159006,0,,,286679,287017,,,339,817.2,231.4
e159006,0,,,287060,287361,,,302,920.8,271.6
e159006,0,,,287615,287745,,,131,422.3,92.9
e159006,0,,,287783,288143,,,361,480.0,137.7
e159006,0,,,288209,288499,,,291,687.3,417.8
e159006,0,,,288531,288878,,,348,769.2,296.7
e159006,0,,,288913,289072,,,160,848.9,166.4
e159006,0,,,289270,290201,,,932,824.0,162.9
e159006,0,,,290380,290536,,,157,811.7,160.0
e159006,0,,,290553,291005,,,453,821.7,167.4
e159006,0,,,291196,291606,,,411,812.6,164.5
e159006,0,,,291626,292457,,,832,840.0,163.9
e159006,0,,,292657,292955,,,299,839.4,168.1
e159006,0,,,292979,294414,,,1436,856.1,170.8
e159006,0,,,294446,294786,,,341,869.4,166.5
e159006,0,,,294800,295190,,,391,856.5,152.7
e159006,0,,,295241,295468,,,228,1273.6,-51.4
e159006,0,,,295518,295801,,,284,834.5,146.9
e159006,0,,,295833,296387,,,555,869.5,159.1
e159006,0,,,296454,297389,,,936,426.3,155.1
e159006,0,,,297401,298043,,,643,441.5,154.2
e159006,0,,,298080,298359,,,280,654.4,70.7
e159006,0,,,298422,298672,,,251,411.5,139.5
e159006,0,,,298705,299299,,,595,434.2,134.4
e159006,0,,,299493,299887,,,395,397.8,156.0
e159006,0,,,299906,300442,,,537,430.8,150.5
e159006,0,,,300461,301048,,,588,434.4,128.9
e159006,0,,,301080,301543,,,464,411.4,144.9
e159006,0,,,301565,301966,,,402,425.3,138.5
e159006,0,,,302015,302375,,,361,393.6,244.3
e159006,0,,,302405,303112,,,708,431.1,143.8
e159006,0,,,303147,304015,,,869,418.5,135.1
e159006,0,,,304180,305595,,,1416,415.8,143.9
e159006,0,,,305609,306147,,,539,429.8,162.2
e159006,0,,,306201,306651,,,451,881.7,138.3
e159006,0,,,306664,307206,,,543,884.1,165.9
e159006,0,,,307266,307748,,,483,740.2,402.3
e159006,0,,,307790,308133,,,344,638.6,450.3
e159006,0,,,308178,308360,,,183,525.7,468.8
e159006,0,,,308381,308879,,,499,571.2,467.7
e159006,0,,,308921,309840,,,920,474.2,473.7
e159006,0,,,309864,310386,,,523,461.8,500.7
e159006,0,,,310412,311056,,,645,529.3,506.4
e159006,0,,,311080,311375,,,296,525.5,484.7
