subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159051,0,,558761,559037,559086,276,17,50,672.2,349.9,896.5,456.3,7.32,248.25682266556137
e159051,0,,558761,559291,559312,530,32,22,903.6,454.3,838.7,458.7,1.87,65.04898154467907
e159051,0,,558761,559561,559633,800,48,73,828.2,445.0,312.1,518.3,14.9,521.2792917429198
e159051,0,,558761,560120,560190,1359,82,71,290.9,519.8,799.4,462.7,14.6,511.695866702087
e159051,0,,558761,560458,560498,1697,102,41,799.9,470.2,901.8,425.7,3.25,111.19289545649936
e159051,0,,558761,560705,560730,1944,117,26,908.1,420.0,811.6,433.4,2.81,97.42592057558399
e159051,0,,558761,561716,561793,2955,178,78,815.5,415.4,214.6,236.9,18.07,626.8517049510195
e159051,0,,558761,562012,562039,3251,195,28,363.8,226.8,456.2,265.8,2.96,100.29336967118014
e159051,0,,558761,562264,562290,3503,210,27,577.3,249.6,537.2,303.6,2.1,67.26076122078902
e159051,0,,558761,562837,562858,4076,245,22,702.5,274.2,639.7,262.2,1.89,63.93621821784578
e159051,0,,558761,563232,563477,4471,268,246,592.7,268.1,429.2,379.1,5.95,197.61895152034384
e159051,0,,558761,563521,563740,4760,286,220,427.5,378.8,496.9,299.5,3.24,105.37955209622025
e159051,0,,558761,564240,564266,5479,329,27,441.1,300.4,385.4,344.1,2.14,70.79675133789692
e159051,0,,558761,564558,564576,5797,348,19,379.2,333.0,392.9,364.6,1.08,34.441980198589064
e159051,0,,558761,564745,564796,5984,359,52,399.2,352.8,334.2,601.2,7.93,256.76362670752263
e159051,0,,558761,565213,565231,6452,387,19,335.9,603.1,382.3,582.9,1.44,50.60632371552003
e159051,0,,558761,566209,566241,7448,447,33,422.2,584.1,315.5,544.5,3.25,113.81146690909488
e159051,0,,558761,566442,566476,7681,461,35,327.6,540.4,236.6,528.4,2.57,91.78779875342913
e159051,0,,558761,566714,566734,7953,477,21,248.1,521.4,239.2,550.8,0.93,30.71758454045498
e159051,0,,558761,567115,567507,8354,501,393,314.1,527.3,537.1,504.0,6.4,224.2139380145668
e159051,0,,558761,567533,567579,8772,526,47,533.6,448.1,480.8,515.8,2.62,85.85528521879122
e159051,0,,558761,567892,567913,9131,548,22,477.9,508.9,439.4,537.6,1.42,48.02020408119901
e159051,0,,558761,568719,568732,9958,597,14,424.5,546.9,425.2,563.6,0.52,16.71466422037851
e159051,0,,558761,569438,569477,10677,640,40,428.9,563.1,251.1,485.6,5.56,193.95641262922965
e159051,0,,558761,569803,569824,11042,662,22,259.3,485.2,237.3,524.4,1.35,44.95152945117662
e159051,0,,558761,570365,570384,11604,696,20,349.2,494.2,398.7,499.8,1.42,49.815760558281156
e159051,0,,558761,570748,570769,11987,719,22,441.2,510.6,437.7,562.9,1.62,52.416981981033544
e159051,0,,558761,571687,571718,12926,775,32,431.6,576.2,354.2,477.3,3.77,125.58650405198806
e159051,0,,558761,572023,572046,13262,795,24,348.9,477.1,249.1,473.0,2.82,99.88418293203382
e159051,0,,558761,572357,572376,13596,815,20,237.1,470.7,285.6,491.0,1.5,52.576991165337745
e159051,0,,558761,572573,572595,13812,828,23,322.3,485.5,398.8,495.9,2.2,77.20369162157986
e159051,0,,558761,573607,573685,14846,890,79,444.8,548.1,252.9,504.6,5.58,196.7685442340823
e159051,0,,558761,573748,573763,14987,899,16,259.8,458.1,264.2,485.4,0.85,27.652305509667674
e159051,0,,558761,573900,573919,15139,908,20,266.2,482.1,214.1,479.0,1.46,52.19214500286417
e159051,0,,558761,574102,574124,15341,920,23,216.4,477.5,197.9,530.1,1.69,55.758497110306
e159051,0,,558761,574362,574385,15601,936,24,224.8,515.1,300.5,514.9,2.12,75.70026420033155
e159051,0,,558761,574583,574606,15822,949,24,343.1,512.2,415.7,530.7,2.14,74.92002402562345
e159051,0,,558761,574849,574869,16088,965,21,415.4,529.8,428.3,576.4,1.48,48.35255939451399
e159051,0,,558761,575787,575804,17026,1021,18,436.0,552.7,399.1,556.0,1.06,37.04726710568538
e159051,0,,558761,576370,576400,17609,1056,31,407.0,553.2,358.8,460.6,3.18,104.39348638684314
e159051,0,,558761,577058,577098,18297,1097,41,353.4,461.0,429.0,542.1,3.32,110.87186297704214
e159051,0,,558761,577689,577720,18928,1135,32,423.7,546.1,353.6,459.3,3.36,111.57172580900591
e159051,0,,558761,577933,577963,19172,1150,31,352.5,457.6,405.7,312.1,4.85,154.92091530842438
e159051,0,,558761,578279,578367,19518,1170,89,408.4,299.8,481.5,358.2,2.83,93.5637216019115
e159051,0,,558761,578419,578655,19658,1179,237,479.8,311.7,494.2,422.3,3.55,111.53349272752111
e159051,0,,558761,578785,578803,20024,1201,19,485.3,241.0,422.8,261.6,1.94,65.80737040788061
e159051,0,,558761,578825,578841,20064,1203,17,421.8,249.3,433.3,278.5,0.99,31.382957158304876
e159051,0,,558761,579067,579076,20306,1218,10,431.0,273.8,412.6,273.0,0.54,18.41738309315412
e159051,0,,558761,579521,579543,20760,1245,23,402.6,285.1,381.6,333.7,1.67,52.94298820429384
e159051,0,,558761,579810,579831,21049,1262,22,395.0,322.5,427.3,276.0,1.76,56.617488464254585
e159051,0,,558761,580223,580260,21462,1287,38,536.2,262.1,725.4,317.3,5.83,197.08800064945603
e159051,0,,558761,580380,580418,21619,1296,39,730.2,321.7,859.5,389.9,4.35,146.18389104138657
