subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159032,0,,4293060,4293269,4293309,209,13,41,658.9,360.4,511.1,430.2,4.85,163.4529901837222
e159032,0,,4293060,4293530,4293583,470,29,54,506.2,432.8,877.6,441.1,10.74,371.4927320957976
e159032,0,,4293060,4293843,4293880,783,47,38,873.8,441.4,999.0,406.2,3.74,130.0541425714691
e159032,0,,4293060,4294147,4294202,1087,66,56,996.4,400.3,626.6,407.2,10.64,369.8643670320243
e159032,0,,4293060,4294476,4294510,1416,85,35,638.6,406.2,481.9,445.9,4.73,161.65079647190117
e159032,0,,4293060,4294964,4295026,1904,115,63,489.0,452.2,950.9,431.1,13.29,462.38168216312374
e159032,0,,4293060,4295306,4295317,2246,135,12,930.3,438.4,930.5,420.7,0.56,17.7011299074381
e159032,0,,4293060,4295761,4295785,2701,162,25,928.5,404.5,1003.3,401.6,2.13,74.85619546837786
e159032,0,,4293060,4296106,4296126,3046,183,21,1016.6,397.6,1027.0,361.8,1.16,37.280021459221295
e159032,0,,4293060,4296372,4296398,3312,199,27,1026.9,334.9,936.3,362.6,2.72,94.73990711416191
e159032,0,,4293060,4296723,4296786,3663,220,64,932.2,368.7,480.8,403.9,13.08,452.7703612207849
e159032,0,,4293060,4297041,4297075,3981,239,35,489.8,402.6,361.6,450.8,4.0,136.96160045793857
e159032,0,,4293060,4297509,4297531,4449,267,23,364.4,464.6,396.3,422.2,1.62,53.06006030904983
e159032,0,,4293060,4297812,4297833,4752,285,22,411.2,410.0,472.2,429.4,1.87,64.01062411818837
e159032,0,,4293060,4298119,4298188,5059,304,70,475.1,433.1,988.8,664.6,16.16,563.4535828264826
e159032,0,,4293060,4298399,4298406,5339,321,8,984.0,660.0,987.2,645.9,0.43,14.458561477546821
e159032,0,,4293060,4298645,4298683,5585,335,39,986.4,647.0,1163.1,582.5,5.19,188.10406694167986
e159032,0,,4293060,4298884,4298906,5824,350,23,1162.0,579.5,1182.8,526.0,1.7,57.40113239301119
e159032,0,,4293060,4299532,4299560,6472,388,29,1188.3,489.7,1189.9,428.7,1.86,61.0209799986857
e159032,0,,4293060,4299722,4299843,6662,400,122,1186.2,425.7,201.6,229.6,27.84,1003.9384293869819
e159032,0,,4293060,4299949,4299982,6889,413,34,218.8,230.5,86.5,87.8,5.78,194.59337090456089
e159032,0,,4293060,4300998,4301022,7938,476,25,415.0,239.5,491.3,271.7,2.46,82.81624236826977
e159032,0,,4293060,4301406,4301463,8346,501,58,626.1,262.3,963.8,394.3,10.65,362.58142533781285
e159032,0,,4293060,4301835,4301877,8775,526,43,967.8,394.3,914.2,613.2,6.91,225.36674555044718
e159032,0,,4293060,4302223,4302286,9163,550,64,930.2,610.3,848.2,372.0,7.74,252.01367026413465
e159032,0,,4293060,4302769,4302789,9709,582,21,882.7,339.2,933.8,328.2,1.51,52.27054619955669
e159032,0,,4293060,4302839,4302850,9779,587,12,937.3,323.2,917.6,315.1,0.62,21.30023474049046
e159032,0,,4293060,4303346,4303362,10286,617,17,966.4,307.9,934.7,289.8,1.08,36.50342449688789
e159032,0,,4293060,4303548,4303564,10488,629,17,951.1,253.0,953.1,227.1,0.83,25.977105304479178
e159032,0,,4293060,4304054,4304068,10994,659,15,932.0,230.3,919.0,246.5,0.64,20.771133815947547
e159032,0,,4293060,4304636,4304691,11576,694,56,883.0,269.8,740.6,426.5,6.48,211.73721921287242
e159032,0,,4293060,4304926,4304963,11866,712,38,743.3,432.9,777.5,589.3,4.97,160.09559644162607
e159032,0,,4293060,4305242,4305268,12182,731,27,776.6,601.8,711.2,675.4,2.9,98.45872231549626
e159032,0,,4293060,4305754,4305780,12694,761,27,715.6,679.8,799.7,689.5,2.39,84.65754544043907
e159032,0,,4293060,4306947,4306973,13887,833,27,800.1,681.6,777.8,609.2,2.27,75.75651787140166
