subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159099,0,,818162,818132,818376,-30,-1,245,638.1,368.3
e159099,0,,818162,818412,818631,250,15,220,778.4,449.9
e159099,0,,818162,818643,818776,481,29,134,800.1,452.8
e159099,0,,818162,818991,819112,829,50,122,782.5,436.4
e159099,0,,818162,819170,819553,1008,61,384,1201.1,374.2
e159099,0,,818162,819727,819952,1565,94,226,758.7,442.1
e159099,0,,818162,819968,821240,1806,109,1273,789.4,430.6
e159099,0,,818162,821293,821927,3131,188,635,534.1,348.5
e159099,0,,818162,821954,822387,3792,228,434,610.7,390.9
e159099,0,,818162,822416,822674,4254,255,259,539.6,310.9
e159099,0,,818162,822726,823002,4564,274,277,233.2,526.9
e159099,0,,818162,823014,823133,4852,291,120,261.7,514.9
e159099,0,,818162,823176,823809,5014,301,634,390.3,352.2
e159099,0,,818162,823995,824012,5833,350,18,244.0,535.5
e159099,0,,818162,824032,824126,5870,352,95,261.8,566.2
e159099,0,,818162,824162,824544,6000,360,383,442.4,475.8
e159099,0,,818162,824582,824957,6420,385,376,409.7,329.8
e159099,0,,818162,825006,825300,6844,411,295,344.2,591.4
e159099,0,,818162,825341,825497,7179,431,157,416.4,368.5
e159099,0,,818162,825518,826668,7356,441,1151,371.2,322.2
e159099,0,,818162,826960,827029,8798,528,70,377.3,385.5
e159099,0,,818162,827272,827292,9110,547,21,338.8,449.1
e159099,0,,818162,827311,827432,9149,549,122,353.3,474.0
e159099,0,,818162,827460,827688,9298,558,229,336.7,573.9
e159099,0,,818162,827726,827942,9564,574,217,403.3,407.2
e159099,0,,818162,827965,828339,9803,588,375,384.4,361.9
e159099,0,,818162,828384,828858,10222,613,475,332.1,622.5
e159099,0,,818162,828892,829079,10730,644,188,209.3,555.4
e159099,0,,818162,829103,829540,10941,656,438,144.1,575.4
e159099,0,,818162,829561,829782,11399,684,222,232.9,578.4
e159099,0,,818162,829801,830123,11639,698,323,331.7,553.2
e159099,0,,818162,830144,830572,11982,719,429,340.3,618.1
e159099,0,,818162,830616,830836,12454,747,221,388.8,371.2
e159099,0,,818162,830879,831097,12717,763,219,329.0,576.1
e159099,0,,818162,831127,831374,12965,778,248,260.3,508.3
e159099,0,,818162,831403,831628,13241,794,226,141.5,506.7
e159099,0,,818162,831650,831930,13488,809,281,198.1,543.1
e159099,0,,818162,831962,832610,13800,828,649,355.8,587.1
e159099,0,,818162,832766,832789,14604,876,24,360.9,309.5
