subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159009,0,,,1195504,1195822,,,319,651.0,367.1
e159009,0,,,1195861,1196023,,,163,534.9,364.4
e159009,0,,,1196081,1196394,,,314,264.7,337.3
e159009,0,,,1196433,1196918,,,486,511.3,338.5
e159009,0,,,1196984,1197267,,,284,885.6,342.5
e159009,0,,,1197309,1197483,,,175,851.6,468.6
e159009,0,,,1197537,1197971,,,435,1213.6,380.5
e159009,0,,,1198014,1198547,,,534,950.6,348.7
e159009,0,,,1198619,1198955,,,337,533.1,334.6
e159009,0,,,1199023,1199458,,,436,170.8,217.4
e159009,0,,,1199607,1199871,,,265,326.6,207.7
e159009,0,,,1199928,1200383,,,456,461.9,425.7
e159009,0,,,1200441,1200739,,,299,799.0,530.6
e159009,0,,,1200809,1200955,,,147,1180.7,646.5
e159009,0,,,1201046,1201284,,,239,1242.7,182.9
e159009,0,,,1201375,1201501,,,127,350.6,203.4
e159009,0,,,1201562,1201672,,,111,130.1,417.8
e159009,0,,,1201721,1201929,,,209,41.6,658.4
e159009,0,,,1202009,1202251,,,243,554.2,240.8
e159009,0,,,1202281,1202654,,,374,502.0,353.9
e159009,0,,,1202672,1203287,,,616,481.4,355.3
e159009,0,,,1203310,1203461,,,152,509.3,311.8
e159009,0,,,1203579,1203871,,,293,537.3,285.9
e159009,0,,,1204026,1204327,,,302,597.8,278.3
e159009,0,,,1204343,1204603,,,261,598.4,269.7
e159009,0,,,1204620,1205066,,,447,602.2,245.3
e159009,0,,,1205076,1205462,,,387,568.4,248.8
e159009,0,,,1205488,1205969,,,482,566.3,314.1
e159009,0,,,1206116,1206460,,,345,572.9,289.1
e159009,0,,,1206601,1206958,,,358,607.1,278.3
e159009,0,,,1206983,1208041,,,1059,565.8,298.0
e159009,0,,,1208055,1208515,,,461,567.2,323.9
e159009,0,,,1208532,1208900,,,369,565.6,351.6
e159009,0,,,1208963,1209319,,,357,934.9,351.9
e159009,0,,,1209371,1209624,,,254,623.3,204.7
e159009,0,,,1209645,1209940,,,296,607.1,241.9
