subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159086,0,,4561552,4561523,4562225,-29,-1,703,639.2,357.9
e159086,0,,4561552,4562248,4562584,696,42,337,634.4,434.2
e159086,0,,4561552,4562611,4562969,1059,64,359,550.1,444.1
e159086,0,,4561552,4562983,4565147,1431,86,2165,565.9,470.6
e159086,0,,4561552,4565191,4565430,3639,219,240,811.5,426.1
e159086,0,,4561552,4565469,4566366,3917,235,898,573.6,462.0
e159086,0,,4561552,4566392,4566785,4840,291,394,486.5,490.0
e159086,0,,4561552,4566809,4566995,5257,316,187,564.1,485.2
e159086,0,,4561552,4567057,4567226,5505,330,170,399.6,131.9
e159086,0,,4561552,4567287,4567626,5735,344,340,1113.6,118.7
e159086,0,,4561552,4567636,4568185,6084,365,550,1068.7,112.4
e159086,0,,4561552,4568198,4568424,6646,399,227,1019.4,145.2
e159086,0,,4561552,4568581,4568910,7029,422,330,1019.9,148.7
e159086,0,,4561552,4568925,4569233,7373,442,309,1094.3,131.6
e159086,0,,4561552,4569242,4569667,7690,461,426,1111.9,118.9
e159086,0,,4561552,4569797,4570099,8245,495,303,933.9,154.4
e159086,0,,4561552,4570117,4570653,8565,514,537,780.9,210.9
e159086,0,,4561552,4570667,4571142,9115,547,476,736.2,246.5
e159086,0,,4561552,4571187,4571836,9635,578,650,622.9,438.2
e159086,0,,4561552,4571899,4572295,10347,621,397,1214.7,145.3
e159086,0,,4561552,4572359,4572719,10807,648,361,454.5,197.5
e159086,0,,4561552,4572745,4573059,11193,671,315,396.5,134.2
e159086,0,,4561552,4573114,4573888,11562,694,775,940.7,140.6
e159086,0,,4561552,4573940,4574400,12388,743,461,658.3,437.7
e159086,0,,4561552,4574459,4574889,12907,774,431,895.5,149.0
e159086,0,,4561552,4574936,4575243,13384,803,308,782.1,382.3
e159086,0,,4561552,4575277,4575501,13725,823,225,698.2,499.2
e159086,0,,4561552,4575525,4575820,13973,838,296,643.9,541.6
e159086,0,,4561552,4575840,4576233,14288,857,394,616.0,578.8
e159086,0,,4561552,4576279,4576577,14727,883,299,799.9,420.2
e159086,0,,4561552,4576599,4577446,15047,902,848,788.7,361.4
e159086,0,,4561552,4577462,4577790,15910,954,329,828.8,334.1
e159086,0,,4561552,4577805,4578547,16253,975,743,806.2,345.2
e159086,0,,4561552,4578595,4579088,17043,1022,494,502.8,287.9
e159086,0,,4561552,4579098,4579388,17546,1052,291,490.7,298.4
e159086,0,,4561552,4579431,4581488,17879,1072,2058,794.1,342.0
e159086,0,,4561552,4581504,4581892,19952,1196,389,741.4,392.9
e159086,0,,4561552,4581927,4582273,20375,1222,347,628.9,535.8
e159086,0,,4561552,4582288,4582647,20736,1243,360,655.7,527.4
e159086,0,,4561552,4582693,4582913,21141,1268,221,881.3,457.3
e159086,0,,4561552,4582940,4583223,21388,1282,284,784.9,384.5
e159086,0,,4561552,4583242,4583591,21690,1301,350,752.2,342.8
e159086,0,,4561552,4583604,4584291,22052,1322,688,716.3,360.0
e159086,0,,4561552,4584301,4585421,22749,1364,1121,696.2,346.7
e159086,0,,4561552,4585434,4585715,23882,1432,282,728.9,331.1
e159086,0,,4561552,4585764,4585907,24212,1452,144,566.5,174.8
e159086,0,,4561552,4585933,4586964,24381,1462,1032,495.7,136.0
e159086,0,,4561552,4587003,4587302,25451,1526,300,730.8,162.6
e159086,0,,4561552,4587350,4587630,25798,1547,281,490.4,147.5
e159086,0,,4561552,4587734,4588165,26182,1570,432,488.4,140.9
e159086,0,,4561552,4588176,4588800,26624,1596,625,478.7,136.1
e159086,0,,4561552,4588844,4589023,27292,1636,180,781.0,123.3
e159086,0,,4561552,4589035,4589605,27483,1648,571,770.2,131.6
e159086,0,,4561552,4589621,4590292,28069,1683,672,832.2,145.1
e159086,0,,4561552,4590347,4590664,28795,1726,318,417.3,124.3
e159086,0,,4561552,4590672,4590868,29120,1746,197,440.5,136.0
e159086,0,,4561552,4590879,4591117,29327,1758,239,447.3,121.2
e159086,0,,4561552,4591168,4591416,29616,1776,249,823.5,133.1
e159086,0,,4561552,4591424,4591792,29872,1791,369,812.7,141.5
e159086,0,,4561552,4591804,4592114,30252,1814,311,830.8,133.8
e159086,0,,4561552,4592134,4592387,30582,1834,254,830.3,105.4
e159086,0,,4561552,4592498,4592762,30946,1855,265,821.8,141.5
e159086,0,,4561552,4592887,4593152,31335,1879,266,825.7,143.8
e159086,0,,4561552,4593202,4593503,31650,1898,302,424.9,126.6
e159086,0,,4561552,4593514,4594185,31962,1916,672,433.3,110.5
e159086,0,,4561552,4594233,4594509,32681,1959,277,463.8,391.4
e159086,0,,4561552,4594565,4594849,33013,1979,285,441.0,106.6
e159086,0,,4561552,4594898,4595300,33346,1999,403,834.5,118.4
e159086,0,,4561552,4595342,4595668,33790,2026,327,749.5,295.3
e159086,0,,4561552,4595680,4595940,34128,2046,261,727.9,305.3
e159086,0,,4561552,4595982,4596568,34430,2064,587,826.8,154.7
e159086,0,,4561552,4596578,4597012,35026,2100,435,810.7,152.1
e159086,0,,4561552,4597062,4598313,35510,2129,1252,469.9,150.6
e159086,0,,4561552,4598431,4599716,36879,2211,1286,468.3,150.2
e159086,0,,4561552,4599769,4599924,38217,2291,156,889.6,138.2
e159086,0,,4561552,4599941,4600227,38389,2302,287,848.6,143.8
e159086,0,,4561552,4600237,4600653,38685,2319,417,838.9,165.0
e159086,0,,4561552,4600707,4601522,39155,2347,816,449.6,152.1
e159086,0,,4561552,4601531,4602099,39979,2397,569,441.5,144.7
e159086,0,,4561552,4602151,4602312,40599,2434,162,889.5,135.5
e159086,0,,4561552,4602327,4602926,40775,2445,600,859.7,153.2
e159086,0,,4561552,4602935,4603221,41383,2481,287,861.3,138.7
e159086,0,,4561552,4603270,4603572,41718,2501,303,801.5,398.4
e159086,0,,4561552,4603612,4603999,42060,2522,388,611.4,534.2
e159086,0,,4561552,4604025,4604240,42473,2546,216,557.2,490.5
e159086,0,,4561552,4604268,4604493,42716,2561,226,468.4,488.7
e159086,0,,4561552,4604517,4604993,42965,2576,477,497.6,555.0
e159086,0,,4561552,4605015,4605264,43463,2606,250,468.5,488.6
e159086,0,,4561552,4605282,4605543,43730,2622,262,455.3,530.6
e159086,0,,4561552,4605565,4605734,44013,2639,170,472.1,485.1
e159086,0,,4561552,4605794,4606316,44242,2652,523,425.2,127.2
e159086,0,,4561552,4606367,4606464,44815,2687,98,73.3,8.6
e159086,0,,4561552,4606526,4606729,44974,2696,204,676.6,449.5
e159086,0,,4561552,4606760,4607114,45208,2710,355,652.3,549.2
e159086,0,,4561552,4607133,4607375,45581,2733,243,691.8,581.6
e159086,0,,4561552,4607440,4607664,45888,2751,225,862.9,182.9
e159086,0,,4561552,4607679,4608054,46127,2765,376,858.6,150.6
e159086,0,,4561552,4608071,4608529,46519,2789,459,814.8,146.5
e159086,0,,4561552,4608561,4608948,47009,2818,388,809.3,246.8
e159086,0,,4561552,4608998,4609318,47446,2844,321,1191.8,281.7
e159086,0,,4561552,4609371,4609585,47819,2867,215,758.1,376.6
e159086,0,,4561552,4609602,4610223,48050,2881,622,792.8,359.5
e159086,0,,4561552,4610281,4610814,48729,2921,534,439.2,117.3
e159086,0,,4561552,4610825,4611530,49273,2954,706,426.9,134.8
e159086,0,,4561552,4611544,4612253,49992,2997,710,418.2,115.1
e159086,0,,4561552,4612261,4612415,50709,3040,155,418.2,130.6
e159086,0,,4561552,4612495,4612524,50943,3054,30,415.4,123.8
e159086,0,,4561552,4612541,4613011,50989,3057,471,418.6,127.7
e159086,0,,4561552,4613031,4613536,51479,3086,506,410.6,107.5
e159086,0,,4561552,4613555,4613942,52003,3118,388,423.0,135.9
e159086,0,,4561552,4614068,4614269,52516,3148,202,414.3,117.0
e159086,0,,4561552,4614282,4614737,52730,3161,456,412.5,109.8
e159086,0,,4561552,4614756,4614922,53204,3190,167,415.1,164.4
e159086,0,,4561552,4614970,4615251,53418,3202,282,774.9,281.7
e159086,0,,4561552,4615297,4615634,53745,3222,338,866.7,112.9
e159086,0,,4561552,4615649,4616069,54097,3243,421,854.2,144.4
e159086,0,,4561552,4616077,4618324,54525,3269,2248,851.2,132.4
e159086,0,,4561552,4618384,4618720,56832,3407,337,435.3,126.3
e159086,0,,4561552,4618845,4618867,57293,3435,23,432.3,114.3
e159086,0,,4561552,4618885,4619275,57333,3437,391,436.1,126.0
e159086,0,,4561552,4619409,4619437,57857,3468,29,439.9,110.8
e159086,0,,4561552,4619454,4619858,57902,3471,405,436.9,119.2
e159086,0,,4561552,4619909,4620333,58357,3498,425,876.4,100.1
e159086,0,,4561552,4620350,4621768,58798,3525,1419,881.4,136.6
e159086,0,,4561552,4621778,4622458,60226,3610,681,888.9,131.0
e159086,0,,4561552,4622504,4623085,60952,3654,582,727.5,362.0
e159086,0,,4561552,4623135,4623367,61583,3692,233,874.1,174.7
e159086,0,,4561552,4623385,4624267,61833,3707,883,875.4,142.9
e159086,0,,4561552,4624274,4625414,62722,3760,1141,879.0,128.0
e159086,0,,4561552,4625471,4625835,63919,3832,365,441.2,120.6
e159086,0,,4561552,4625846,4626212,64294,3854,367,430.2,121.4
e159086,0,,4561552,4626264,4626527,64712,3879,264,874.6,104.4
e159086,0,,4561552,4626538,4627125,64986,3896,588,892.6,118.6
e159086,0,,4561552,4627140,4627688,65588,3932,549,903.8,134.7
e159086,0,,4561552,4627700,4628535,66148,3965,836,886.0,125.8
e159086,0,,4561552,4628544,4628855,66992,4016,312,900.3,123.7
e159086,0,,4561552,4628910,4629089,67358,4038,180,446.0,116.0
e159086,0,,4561552,4629107,4629964,67555,4050,858,410.1,111.3
e159086,0,,4561552,4630020,4630655,68468,4104,636,889.7,124.9
e159086,0,,4561552,4630701,4631312,69149,4145,612,778.6,349.5
e159086,0,,4561552,4631320,4631549,69768,4182,230,804.5,356.2
e159086,0,,4561552,4631607,4631761,70055,4200,155,935.7,113.9
e159086,0,,4561552,4631778,4632364,70226,4210,587,915.6,91.8
e159086,0,,4561552,4632418,4632856,70866,4248,439,441.5,117.4
e159086,0,,4561552,4632870,4633365,71318,4275,496,447.4,101.7
e159086,0,,4561552,4633416,4633614,71864,4308,199,855.4,103.2
e159086,0,,4561552,4633629,4634376,72077,4321,748,871.3,129.5
e159086,0,,4561552,4634420,4634882,72868,4368,463,769.1,323.0
e159086,0,,4561552,4634913,4635812,73361,4398,900,898.4,382.1
e159086,0,,4561552,4635863,4636135,74311,4455,273,891.7,115.6
e159086,0,,4561552,4636192,4636416,74640,4474,225,403.8,92.1
e159086,0,,4561552,4636427,4636918,74875,4489,492,423.7,97.7
e159086,0,,4561552,4636935,4637462,75383,4519,528,407.9,134.5
e159086,0,,4561552,4637513,4637994,75961,4554,482,782.9,406.5
e159086,0,,4561552,4638036,4638389,76484,4585,354,544.5,467.6
e159086,0,,4561552,4638440,4638854,76888,4609,415,471.3,194.6
e159086,0,,4561552,4638898,4639182,77346,4637,285,598.9,445.9
e159086,0,,4561552,4639202,4639478,77650,4655,277,642.4,454.8
e159086,0,,4561552,4639497,4640303,77945,4673,807,686.0,468.3
e159086,0,,4561552,4640355,4640966,78803,4724,612,762.3,233.7
e159086,0,,4561552,4641015,4641235,79463,4764,221,434.9,201.8
e159086,0,,4561552,4641251,4641804,79699,4778,554,463.8,203.5
e159086,0,,4561552,4641895,4642202,80343,4816,308,806.5,216.6
e159086,0,,4561552,4642222,4642415,80670,4836,194,758.5,228.8
e159086,0,,4561552,4642465,4642759,80913,4850,295,655.5,510.4
e159086,0,,4561552,4642782,4643945,81230,4869,1164,675.3,458.2
e159086,0,,4561552,4644005,4644186,82453,4943,182,500.6,180.1
e159086,0,,4561552,4644199,4644738,82647,4954,540,470.2,188.3
e159086,0,,4561552,4644780,4646009,83228,4989,1230,750.0,203.8
e159086,0,,4561552,4646052,4646316,84500,5065,265,700.7,383.1
e159086,0,,4561552,4646572,4646740,85020,5097,169,800.7,212.0
e159086,0,,4561552,4646755,4646985,85203,5108,231,782.5,199.6
e159086,0,,4561552,4647037,4647244,85485,5124,208,423.6,176.6
e159086,0,,4561552,4647417,4647682,85865,5147,266,717.9,440.3
e159086,0,,4561552,4647706,4648091,86154,5165,386,651.9,435.9
e159086,0,,4561552,4648142,4648384,86590,5191,243,756.5,185.8
e159086,0,,4561552,4648398,4648934,86846,5206,537,793.7,172.0
e159086,0,,4561552,4648987,4649268,87435,5241,282,596.3,538.7
e159086,0,,4561552,4649331,4650046,87779,5262,716,867.3,128.5
e159086,0,,4561552,4650156,4650390,88604,5311,235,899.6,141.0
e159086,0,,4561552,4650405,4650907,88853,5326,503,877.7,167.1
e159086,0,,4561552,4650924,4651328,89372,5357,405,826.5,153.1
e159086,0,,4561552,4651381,4651779,89829,5385,399,653.6,463.3
e159086,0,,4561552,4651799,4652614,90247,5410,816,617.6,510.4
e159086,0,,4561552,4652641,4652923,91089,5460,283,688.0,429.1
e159086,0,,4561552,4652944,4653623,91392,5479,680,628.4,452.9
e159086,0,,4561552,4653684,4653789,92132,5523,106,509.3,222.3
e159086,0,,4561552,4653814,4654091,92262,5531,278,454.7,161.8
e159086,0,,4561552,4654157,4654281,92605,5551,125,447.7,785.2
e159086,0,,4561552,4654315,4654620,92763,5561,306,417.3,914.3
e159086,0,,4561552,4654668,4654784,93116,5582,117,862.8,873.7
e159086,0,,4561552,4654852,4655340,93300,5593,489,675.6,285.7
e159086,0,,4561552,4655389,4655876,93837,5625,488,398.0,130.5
e159086,0,,4561552,4655892,4656612,94340,5655,721,465.8,157.0
e159086,0,,4561552,4656620,4657745,95068,5699,1126,504.1,163.9
e159086,0,,4561552,4657786,4658289,96234,5769,504,783.5,165.5
e159086,0,,4561552,4658339,4659324,96787,5802,986,461.7,156.2
e159086,0,,4561552,4659341,4659827,97789,5862,487,461.3,120.4
e159086,0,,4561552,4659842,4660639,98290,5892,798,473.5,151.6
e159086,0,,4561552,4660740,4660761,99188,5946,22,484.1,169.9
e159086,0,,4561552,4660778,4661491,99226,5948,714,490.1,163.9
e159086,0,,4561552,4661536,4661763,99984,5994,228,809.2,146.0
e159086,0,,4561552,4661774,4662345,100222,6008,572,794.7,162.4
e159086,0,,4561552,4662352,4662684,100800,6042,333,786.1,176.9
e159086,0,,4561552,4662702,4663147,101150,6063,446,783.9,148.1
e159086,0,,4561552,4663157,4663512,101605,6091,356,778.6,166.0
e159086,0,,4561552,4663567,4664279,102015,6115,713,470.0,165.5
e159086,0,,4561552,4664290,4666266,102738,6159,1977,481.3,143.5
e159086,0,,4561552,4666311,4666526,104759,6280,216,807.8,130.5
e159086,0,,4561552,4666534,4666731,104982,6293,198,794.7,136.4
e159086,0,,4561552,4666781,4667045,105229,6308,265,875.2,456.3
e159086,0,,4561552,4667073,4667228,105521,6325,156,884.4,355.0
e159086,0,,4561552,4667265,4667657,105713,6337,393,846.9,507.3
e159086,0,,4561552,4667721,4667875,106169,6364,155,812.8,147.6
e159086,0,,4561552,4667889,4668425,106337,6374,537,785.3,150.4
e159086,0,,4561552,4668473,4668758,106921,6409,286,656.7,436.2
