subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159028,0,,1405650,1405914,1405954,264,16,41,634.0,350.4,449.4,456.2,6.34,212.76935869621832
e159028,0,,1405650,1406187,1406245,537,33,59,450.6,455.5,922.2,420.3,13.62,472.9118311059685
e159028,0,,1405650,1406626,1406640,976,59,15,914.8,418.2,938.4,399.6,0.89,30.048627256498754
e159028,0,,1405650,1406922,1406957,1272,77,36,930.8,395.4,1053.0,363.7,3.61,126.24472266197907
e159028,0,,1405650,1407431,1407471,1781,107,41,1055.2,369.7,947.8,532.8,5.89,195.285355313705
e159028,0,,1405650,1407691,1407737,2041,123,47,950.3,534.7,1125.6,548.0,4.88,175.8038111077231
e159028,0,,1405650,1407866,1407891,2216,133,26,1112.0,545.3,1200.7,522.6,2.5,91.55861510529746
e159028,0,,1405650,1408120,1408195,2470,149,76,1200.8,511.1,510.3,453.0,19.32,692.9400118336363
e159028,0,,1405650,1408552,1408608,2902,174,57,515.2,459.6,99.6,362.9,12.06,426.7015936225221
e159028,0,,1405650,1408959,1408991,3309,199,33,108.6,372.4,38.6,255.0,4.09,136.68489309356758
e159028,0,,1405650,1409242,1409281,3592,216,40,39.7,239.3,91.9,399.7,5.13,168.68017073740467
e159028,0,,1405650,1409578,1409608,3928,236,31,89.8,397.9,101.4,520.9,3.75,123.54578098826362
e159028,0,,1405650,1409899,1409952,4249,255,54,66.2,519.6,465.1,491.4,11.1,399.89554886244986
e159028,0,,1405650,1410610,1410633,4960,298,24,460.5,492.3,477.8,442.6,1.64,52.6248990497844
e159028,0,,1405650,1411080,1411118,5430,326,39,484.3,439.0,432.2,571.3,4.38,142.1889587837255
e159028,0,,1405650,1411355,1411398,5705,342,44,430.3,568.3,680.8,483.8,7.67,264.3681145675476
e159028,0,,1405650,1412068,1412113,6418,385,46,675.9,490.4,916.7,555.2,7.2,249.36655750120153
e159028,0,,1405650,1412271,1412370,6621,397,100,912.5,558.4,74.3,216.8,25.53,905.1352385141129
e159028,0,,1405650,1412503,1412525,6853,411,23,94.5,216.2,91.4,166.0,1.57,50.29562605237158
e159028,0,,1405650,1413980,1414018,8330,500,39,583.1,196.2,718.4,265.5,4.57,152.01506504290944
e159028,0,,1405650,1414185,1414210,8535,512,26,769.5,278.2,696.4,219.8,2.86,93.5637216019115
e159028,0,,1405650,1414501,1414552,8851,531,52,814.8,214.3,675.9,359.6,6.19,201.01069623281245
e159028,0,,1405650,1414614,1414732,8964,538,119,690.8,357.0,784.4,276.8,3.76,123.25988804148739
e159028,0,,1405650,1415016,1415038,9366,562,23,889.6,350.2,820.6,337.2,2.05,70.21395872616783
e159028,0,,1405650,1415237,1415274,9587,575,38,843.9,332.5,911.4,181.4,5.22,165.4915707823211
e159028,0,,1405650,1415433,1415490,9783,587,58,919.8,173.1,478.7,453.8,15.57,522.8400328972524
e159028,0,,1405650,1416059,1416095,10409,624,37,485.7,464.5,370.6,419.5,3.61,123.58402000258768
e159028,0,,1405650,1416286,1416323,10636,638,38,364.1,431.9,201.1,592.5,6.72,228.8260474683772
e159028,0,,1405650,1416465,1416547,10815,649,83,190.3,602.1,948.0,262.9,23.67,830.1601833381314
e159028,0,,1405650,1416731,1416752,11081,665,22,938.4,269.2,959.7,231.3,1.35,43.47528033262122
e159028,0,,1405650,1417038,1417104,11388,683,67,934.3,234.6,1164.3,394.7,8.17,280.2356329948067
e159028,0,,1405650,1417503,1417537,11853,711,35,1129.5,400.5,1283.4,425.4,4.22,155.90131493993252
e159028,0,,1405650,1417846,1417886,12196,732,41,1277.1,418.6,1093.7,280.0,6.56,229.88153470864066
e159028,0,,1405650,1418260,1418348,12610,756,89,1082.9,286.9,597.4,553.4,16.11,553.8343615197599
e159028,0,,1405650,1418556,1418588,12906,774,33,573.5,580.7,388.2,625.8,5.45,190.70946489359147
e159028,0,,1405650,1418762,1418816,13112,786,55,377.2,629.2,347.1,404.2,6.98,227.004427269602
e159028,0,,1405650,1419532,1419558,13882,833,27,334.6,418.4,419.6,424.5,2.45,85.21860125582911
e159028,0,,1405650,1419804,1419862,14154,849,59,405.4,433.0,392.0,395.2,1.25,40.10486254807514
e159028,0,,1405650,1420090,1420374,14440,866,285,396.0,401.1,400.5,399.1,0.14,4.924428900898052
e159028,0,,1405650,1420549,1421283,14899,894,735,396.0,401.1,400.5,399.1,0.14,4.924428900898052
e159028,0,,1405650,1422701,1422720,17051,1023,20,704.2,389.7,748.6,385.8,1.3,44.57095466781027
e159028,0,,1405650,1423853,1425074,18203,1092,1222,669.8,409.2,739.1,174.5,7.79,244.71734715789972
e159028,0,,1405650,1425207,1425215,19557,1173,9,734.8,179.8,731.2,166.2,0.45,14.068404316055178
e159028,0,,1405650,1425584,1426155,19934,1195,572,721.5,176.7,712.1,387.8,6.78,211.30918105941353
e159028,0,,1405650,1426384,1426409,20734,1243,26,712.7,404.0,669.5,474.4,2.56,82.59782079449798
e159028,0,,1405650,1426933,1426955,21283,1276,23,667.8,481.8,720.9,463.0,1.65,56.32983223834421
