subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159041,0,,388534,388505,388991,-29,-1,487,640.6,347.6
e159041,0,,388534,389033,389211,499,30,179,573.6,421.0
e159041,0,,388534,389238,389457,704,43,220,617.0,506.0
e159041,0,,388534,389529,389723,995,60,195,239.7,358.8
e159041,0,,388534,389746,389927,1212,73,182,209.1,320.5
e159041,0,,388534,389985,390078,1451,87,94,512.6,320.6
e159041,0,,388534,390158,390305,1624,98,148,523.7,320.9
e159041,0,,388534,390365,390593,1831,110,229,897.1,322.1
e159041,0,,388534,390613,390788,2079,125,176,930.2,335.6
e159041,0,,388534,390855,391110,2321,140,256,491.0,322.7
e159041,0,,388534,391126,391544,2592,156,419,511.3,319.6
e159041,0,,388534,391562,391932,3028,182,371,485.3,334.8
e159041,0,,388534,391993,392151,3459,208,159,171.7,279.7
e159041,0,,388534,392174,392420,3640,219,247,224.8,309.6
e159041,0,,388534,392465,392749,3931,236,285,112.9,352.7
e159041,0,,388534,392767,392976,4233,254,210,88.3,371.4
e159041,0,,388534,393043,393368,4509,271,326,516.9,163.8
e159041,0,,388534,393439,394200,4905,295,762,927.6,340.7
e159041,0,,388534,394263,394447,5729,344,185,565.9,310.8
e159041,0,,388534,394470,394732,5936,356,263,520.4,328.3
e159041,0,,388534,394757,395084,6223,374,328,457.6,337.9
e159041,0,,388534,395105,395371,6571,394,267,400.9,337.4
e159041,0,,388534,395401,395579,6867,412,179,510.3,293.6
e159041,0,,388534,395605,396071,7071,424,467,458.0,331.3
e159041,0,,388534,396137,396363,7603,456,227,793.1,497.1
e159041,0,,388534,396429,396614,7895,474,186,573.9,158.6
e159041,0,,388534,396632,397189,8098,486,558,586.5,174.3
e159041,0,,388534,397230,398129,8696,522,900,576.6,295.1
e159041,0,,388534,398140,399434,9606,576,1295,553.6,299.0
e159041,0,,388534,399490,399907,10956,657,418,824.7,502.9
e159041,0,,388534,399975,400195,11441,686,221,1213.7,288.4
e159041,0,,388534,400233,400529,11699,702,297,1229.4,182.7
e159041,0,,388534,400578,400738,12044,722,161,1207.1,369.9
e159041,0,,388534,400775,401348,12241,734,574,1228.1,267.2
e159041,0,,388534,401407,401630,12873,772,224,1246.9,490.5
e159041,0,,388534,401648,401864,13114,787,217,1200.4,505.4
e159041,0,,388534,401886,402024,13352,801,139,1186.7,447.5
e159041,0,,388534,402073,402555,13539,812,483,1249.7,182.5
e159041,0,,388534,402625,402766,14091,845,142,868.6,336.0
e159041,0,,388534,402822,403046,14288,857,225,589.2,245.7
e159041,0,,388534,403072,403250,14538,872,179,590.0,170.8
e159041,0,,388534,403287,403632,14753,885,346,549.2,276.7
e159041,0,,388534,403683,403950,15149,909,268,592.1,520.4
e159041,0,,388534,403972,404389,15438,926,418,642.5,536.3
e159041,0,,388534,404427,404768,15893,953,342,766.6,487.1
e159041,0,,388534,404798,405069,16264,975,272,854.9,505.6
e159041,0,,388534,405097,405485,16563,993,389,773.8,498.1
e159041,0,,388534,405501,405988,16967,1018,488,747.3,505.5
e159041,0,,388534,406036,406385,17502,1050,350,940.2,329.5
e159041,0,,388534,406532,406761,17998,1079,230,584.0,233.0
e159041,0,,388534,406781,408485,18247,1094,1705,563.4,254.5
e159041,0,,388534,408499,409023,19965,1197,525,603.4,264.0
e159041,0,,388534,409033,409422,20499,1229,390,589.1,257.3
e159041,0,,388534,409455,410207,20921,1255,753,622.9,179.3
e159041,0,,388534,410240,411058,21706,1302,819,588.3,256.0
e159041,0,,388534,411093,411659,22559,1353,567,603.5,174.0
e159041,0,,388534,411698,411852,23164,1389,155,468.6,317.2
e159041,0,,388534,411873,412010,23339,1399,138,511.6,327.2
e159041,0,,388534,412068,412429,23534,1411,362,225.6,316.6
e159041,0,,388534,412490,412697,23956,1436,208,589.4,545.1
e159041,0,,388534,412720,412976,24186,1450,257,636.0,533.0
e159041,0,,388534,413042,413196,24508,1470,155,580.1,198.5
e159041,0,,388534,413219,413482,24685,1480,264,551.5,177.6
e159041,0,,388534,413546,413737,25012,1500,192,231.1,297.7
e159041,0,,388534,413803,413944,25269,1515,142,569.9,243.5
e159041,0,,388534,413958,414519,25424,1524,562,562.6,224.9
e159041,0,,388534,414577,414889,26043,1562,313,586.3,426.3
e159041,0,,388534,414915,415039,26381,1582,125,602.7,377.4
e159041,0,,388534,415106,415302,26572,1593,197,227.4,298.1
e159041,0,,388534,415320,415561,26786,1606,242,199.1,303.3
e159041,0,,388534,415582,416002,27048,1622,421,236.1,311.5
e159041,0,,388534,416053,416313,27519,1650,261,532.3,188.3
e159041,0,,388534,416329,416659,27795,1667,331,564.0,190.0
e159041,0,,388534,416696,416897,28162,1689,202,535.7,304.5
e159041,0,,388534,416911,417083,28377,1701,173,518.7,312.0
e159041,0,,388534,417115,417355,28581,1714,241,416.6,335.5
e159041,0,,388534,417376,417599,28842,1729,224,465.7,340.2
e159041,0,,388534,417633,418241,29099,1745,609,544.2,251.5
e159041,0,,388534,418286,418484,29752,1784,199,574.6,173.6
e159041,0,,388534,418497,419179,29963,1796,683,566.5,183.2
e159041,0,,388534,419216,419401,30682,1840,186,537.3,286.3
e159041,0,,388534,419417,419666,30883,1852,250,539.0,257.5
e159041,0,,388534,419712,420333,31178,1869,622,577.3,171.3
e159041,0,,388534,420561,420821,32027,1920,261,569.6,224.4
e159041,0,,388534,421026,421178,32492,1948,153,555.4,248.8
e159041,0,,388534,421194,421520,32660,1958,327,537.2,273.7
e159041,0,,388534,421533,422134,32999,1978,602,549.5,259.7
e159041,0,,388534,422167,422416,33633,2016,250,576.7,168.2
e159041,0,,388534,422454,422676,33920,2034,223,545.8,275.9
e159041,0,,388534,422695,423557,34161,2048,863,551.5,257.2
e159041,0,,388534,423579,424442,35045,2101,864,572.6,189.7
e159041,0,,388534,424457,425735,35923,2154,1279,561.3,190.3
e159041,0,,388534,425761,426742,37227,2232,982,529.5,248.1
e159041,0,,388534,426767,426944,38233,2292,178,564.1,193.6
e159041,0,,388534,426969,427573,38435,2304,605,539.8,261.3
e159041,0,,388534,427583,428005,39049,2341,423,535.4,273.3
e159041,0,,388534,428017,429836,39483,2367,1820,570.2,270.7
e159041,0,,388534,429869,430105,41335,2478,237,602.3,208.2
e159041,0,,388534,430119,431323,41585,2493,1205,601.5,194.7
e159041,0,,388534,431348,431761,42814,2567,414,620.8,239.0
e159041,0,,388534,431828,432015,43294,2596,188,971.6,351.4
e159041,0,,388534,432080,432229,43546,2611,150,620.0,170.6
e159041,0,,388534,432249,433563,43715,2621,1315,604.5,194.4
e159041,0,,388534,433590,434657,45056,2701,1068,573.5,272.5
e159041,0,,388534,434693,435180,46159,2767,488,596.4,195.3
e159041,0,,388534,435207,435486,46673,2798,280,563.7,270.3
e159041,0,,388534,435495,435744,46961,2815,250,574.9,272.5
e159041,0,,388534,435779,436039,47245,2832,261,616.3,195.9
e159041,0,,388534,436049,436335,47515,2849,287,602.0,197.6
e159041,0,,388534,436550,436798,48016,2879,249,620.9,244.5
e159041,0,,388534,436822,437190,48288,2895,369,583.3,261.5
e159041,0,,388534,437218,437462,48684,2919,245,599.1,209.2
e159041,0,,388534,437489,438209,48955,2935,721,584.3,273.4
e159041,0,,388534,438245,438492,49711,2980,248,640.3,195.5
e159041,0,,388534,438506,438952,49972,2996,447,618.8,202.2
e159041,0,,388534,439159,439261,50625,3035,103,599.3,195.4
e159041,0,,388534,439287,439511,50753,3043,225,577.8,259.1
e159041,0,,388534,439763,440137,51229,3071,375,581.2,252.7
e159041,0,,388534,440167,440452,51633,3095,286,611.5,198.9
e159041,0,,388534,440487,441378,51953,3115,892,572.0,269.4
e159041,0,,388534,441399,441884,52865,3169,486,586.3,252.8
e159041,0,,388534,441914,442170,53380,3200,257,624.8,180.5
e159041,0,,388534,442183,442818,53649,3216,636,612.4,200.2
e159041,0,,388534,442862,443382,54328,3257,521,521.3,303.7
e159041,0,,388534,443395,444110,54861,3289,716,508.9,293.7
e159041,0,,388534,444133,444458,55599,3333,326,525.7,344.5
e159041,0,,388534,444480,445171,55946,3354,692,479.8,340.1
e159041,0,,388534,445190,445700,56656,3396,511,513.7,348.3
e159041,0,,388534,445711,445910,57177,3428,200,505.0,352.8
e159041,0,,388534,445932,446559,57398,3441,628,524.4,327.9
e159041,0,,388534,446579,446844,58045,3480,266,493.9,349.9
e159041,0,,388534,447063,447362,58529,3509,300,548.4,337.3
e159041,0,,388534,447377,447559,58843,3528,183,564.1,356.7
e159041,0,,388534,447593,448124,59059,3541,532,575.4,261.5
e159041,0,,388534,448134,448338,59600,3573,205,580.6,281.6
e159041,0,,388534,448372,448583,59838,3587,212,625.0,161.6
e159041,0,,388534,448600,450111,60066,3601,1512,620.7,179.1
e159041,0,,388534,450134,450500,61600,3693,367,633.1,234.4
e159041,0,,388534,450511,450921,61977,3715,411,617.5,242.0
e159041,0,,388534,450934,451507,62400,3741,574,624.6,220.1
e159041,0,,388534,451515,452467,62981,3776,953,637.0,205.4
e159041,0,,388534,452482,454514,63948,3834,2033,632.5,176.9
e159041,0,,388534,454571,454825,66037,3959,255,906.5,347.4
e159041,0,,388534,454847,455164,66313,3975,318,955.2,360.3
e159041,0,,388534,455222,455580,66688,3998,359,654.2,208.6
e159041,0,,388534,455595,457172,67061,4020,1578,633.2,191.5
e159041,0,,388534,457196,457664,68662,4116,469,659.1,215.6
e159041,0,,388534,457685,458990,69151,4145,1306,641.2,188.8
e159041,0,,388534,459008,459213,70474,4225,206,649.1,190.6
e159041,0,,388534,459237,459954,70703,4238,718,664.4,227.7
e159041,0,,388534,459976,460254,71442,4283,279,654.7,181.4
e159041,0,,388534,460266,460580,71732,4300,315,631.6,183.3
e159041,0,,388534,460593,461645,72059,4320,1053,645.8,191.2
e159041,0,,388534,461655,462321,73121,4383,667,636.0,183.1
e159041,0,,388534,462407,462548,73873,4428,142,1288.5,251.0
e159041,0,,388534,462571,462791,74037,4438,221,1257.7,206.1
e159041,0,,388534,462907,463004,74373,4458,98,596.7,176.2
