subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159015,0,,5256157,5256352,5256391,195,12,40,638.0,369.5,804.4,441.1,5.36,181.15054512752644
e159015,0,,5256157,5256846,5257041,689,42,196,801.5,446.1,184.8,580.3,17.83,631.1327356428282
e159015,0,,5256157,5257528,5257607,1371,83,80,186.6,584.4,830.5,548.9,18.02,644.8778644053461
e159015,0,,5256157,5257938,5257992,1781,107,55,803.9,555.7,454.6,587.0,10.03,350.699558026525
e159015,0,,5256157,5258515,5258538,2358,142,24,468.4,570.4,499.5,526.1,1.63,54.12670320645806
e159015,0,,5256157,5258777,5258824,2620,158,48,506.7,526.8,802.7,482.6,8.65,299.2818738246605
e159015,0,,5256157,5259278,5259289,3121,188,12,784.9,491.5,790.0,478.2,0.44,14.244297104455542
e159015,0,,5256157,5259524,5259576,3367,202,53,790.3,471.9,407.0,475.8,11.03,383.31984034223944
e159015,0,,5256157,5259989,5260022,3832,230,34,556.3,483.5,595.9,383.7,3.37,107.36945561937065
e159015,0,,5256157,5260373,5260393,4216,253,21,612.8,357.7,598.6,316.7,1.38,43.38939962709784
e159015,0,,5256157,5260651,5260700,4494,270,50,553.6,317.7,234.8,571.7,12.04,407.614327520513
e159015,0,,5256157,5261036,5261053,4879,293,18,247.0,572.7,276.5,546.2,1.15,39.654760117796705
e159015,0,,5256157,5261527,5261765,5370,322,239,270.2,551.0,268.3,559.8,0.27,9.002777349240572
e159015,0,,5256157,5262014,5262030,5857,352,17,354.5,373.1,381.8,356.2,0.95,32.10763149159405
e159015,0,,5256157,5262722,5262772,6565,394,51,409.6,355.2,370.3,639.9,8.87,287.39968684742854
e159015,0,,5256157,5263038,5263049,6881,413,12,384.3,637.6,358.5,638.6,0.72,25.819372571772547
e159015,0,,5256157,5263324,5263368,7167,430,45,369.7,639.4,442.6,357.3,8.96,291.3671566940927
e159015,0,,5256157,5263770,5263818,7613,457,49,415.4,366.9,178.7,616.7,10.15,344.1321403182214
e159015,0,,5256157,5264315,5264335,8158,489,21,199.0,608.9,259.5,627.5,1.75,63.294628524069886
