subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159087,0,,4857255,4857482,4857526,227,14,45,635.7,360.1,821.7,427.3,5.83,197.76713579358932
e159087,0,,4857255,4857670,4857681,415,25,12,813.3,434.0,800.3,446.2,0.54,17.828067758453233
e159087,0,,4857255,4858429,4858497,1174,71,69,794.9,447.4,208.7,545.0,16.86,594.2694674977001
e159087,0,,4857255,4858724,4858747,1469,89,24,225.4,546.7,149.4,537.7,2.11,76.53103945458993
e159087,0,,4857255,4859086,4859160,1831,110,75,141.0,521.7,784.3,505.6,18.03,643.501437449832
e159087,0,,4857255,4859534,4859543,2279,137,10,781.6,515.9,794.0,506.7,0.46,15.440207252495
e159087,0,,4857255,4859845,4859858,2590,156,14,797.7,497.4,793.5,470.3,0.86,27.423530042647656
e159087,0,,4857255,4860012,4860019,2757,166,8,795.2,456.0,797.8,447.4,0.28,8.984430978086476
e159087,0,,4857255,4860242,4860308,2987,180,67,797.5,438.0,234.0,274.7,16.93,586.6848728235627
e159087,0,,4857255,4860633,4860661,3378,203,29,507.7,276.1,426.2,301.0,2.51,85.21889461850581
e159087,0,,4857255,4860971,4860992,3716,223,22,585.6,297.6,533.3,303.1,1.55,52.588401763126505
e159087,0,,4857255,4861298,4861311,4043,243,14,604.2,306.6,575.6,298.3,0.88,29.7800268636548
e159087,0,,4857255,4861962,4861973,4707,283,12,480.9,298.8,464.5,309.3,0.59,19.473315074737513
e159087,0,,4857255,4862648,4862656,5393,324,9,362.4,334.4,347.9,338.3,0.44,15.015325504297277
e159087,0,,4857255,4863170,4863178,5915,355,9,350.3,334.1,345.4,325.1,0.32,10.247438704378784
e159087,0,,4857255,4863665,4863711,6410,385,47,380.8,322.6,332.4,554.6,7.37,236.9948522647697
e159087,0,,4857255,4863889,4863909,6634,398,21,339.8,566.0,326.9,608.5,1.34,44.4146372269323
e159087,0,,4857255,4864599,4864634,7344,441,36,343.5,617.6,193.9,546.2,4.68,165.7652557081851
e159087,0,,4857255,4864872,4864894,7617,457,23,201.4,545.7,144.3,581.1,1.89,67.18310799598362
e159087,0,,4857255,4865565,4865575,8310,499,11,198.0,591.6,220.1,590.0,0.61,22.157842855296177
e159087,0,,4857255,4865738,4865898,8483,509,161,252.2,581.7,371.7,314.9,8.94,292.3396825612288
e159087,0,,4857255,4866168,4866216,8913,535,49,383.3,336.2,359.4,628.6,9.08,293.37513527904855
e159087,0,,4857255,4867338,4867392,10083,605,55,344.7,627.8,372.6,312.2,9.8,316.830822364239
e159087,0,,4857255,4867587,4867594,10332,620,8,373.4,326.3,366.7,333.1,0.29,9.546203433826454
e159087,0,,4857255,4868480,4868528,11225,673,49,359.5,332.3,186.5,569.0,8.78,293.1823494005053
e159087,0,,4857255,4868773,4868800,11518,691,28,234.7,560.9,331.3,607.0,3.03,107.03630225302072
e159087,0,,4857255,4869901,4869909,12646,759,9,360.5,638.2,352.5,647.1,0.35,11.96703806294605
e159087,0,,4857255,4870449,4870489,13194,791,41,354.6,650.9,161.9,564.0,5.92,211.3880318277267
e159087,0,,4857255,4870674,4870685,13419,805,12,167.8,568.8,178.5,554.7,0.52,17.700282483621475
e159087,0,,4857255,4870978,4871015,13723,823,38,201.5,555.2,364.8,621.1,4.96,176.09571261106842
e159087,0,,4857255,4871534,4871539,14279,856,6,364.8,619.2,362.6,613.0,0.2,6.57875368135945
