subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159079,0,,765802,766022,766071,220,14,50,668.3,391.3,863.2,485.9,6.38,216.6452630453757
e159079,0,,765802,766264,766282,462,28,19,867.8,487.2,821.5,485.1,1.33,46.347599722099915
e159079,0,,765802,766533,766600,731,44,68,821.9,480.8,221.7,567.0,17.14,606.3583758801391
e159079,0,,765802,766847,766870,1045,63,24,211.0,574.2,144.2,541.6,2.08,74.33034373659255
e159079,0,,765802,767554,767585,1752,106,32,143.0,538.3,153.4,651.2,3.38,113.37799610153647
e159079,0,,765802,767810,767830,2008,121,21,149.9,647.5,200.3,679.5,1.65,59.70058626177804
e159079,0,,765802,768193,768218,2391,144,26,203.5,677.2,135.7,623.6,2.42,86.42800472069227
e159079,0,,765802,768503,768531,2701,162,29,135.6,625.2,164.7,553.8,2.27,77.1023345950044
e159079,0,,765802,768774,768796,2972,179,23,158.7,558.2,237.2,539.4,2.23,80.71982408305907
e159079,0,,765802,769002,769067,3200,192,66,240.8,535.3,800.8,496.1,15.89,561.3703234051476
e159079,0,,765802,769406,769452,3604,217,47,817.6,495.2,967.3,547.4,4.55,158.5399949539547
e159079,0,,765802,769713,769738,3911,235,26,976.8,555.9,949.6,460.4,3.05,99.29798588088278
e159079,0,,765802,770114,770168,4312,259,55,954.5,461.1,604.2,332.4,10.91,373.1940246038245
e159079,0,,765802,770746,770911,4944,297,166,502.6,325.3,393.0,351.1,3.29,112.59573704186143
e159079,0,,765802,770955,771061,5153,309,107,389.8,316.9,194.6,522.6,8.45,283.57632129640166
e159079,0,,765802,771365,771397,5563,334,33,197.4,523.6,278.7,647.6,4.36,148.27572289488253
e159079,0,,765802,771933,771992,6131,368,60,286.2,641.3,220.3,553.9,3.2,109.46035812110242
e159079,0,,765802,772169,772193,6367,382,25,220.2,556.9,307.5,598.9,2.74,96.87770641380813
e159079,0,,765802,772496,772518,6694,402,23,346.3,606.1,317.8,619.7,0.9,31.57863201596929
e159079,0,,765802,773975,774016,8173,490,42,352.2,603.6,250.9,567.7,3.03,107.47325248637446
e159079,0,,765802,774303,774382,8501,510,80,257.4,563.8,522.3,543.1,7.52,265.7075459974744
e159079,0,,765802,774568,774609,8766,526,42,555.2,548.6,398.7,536.1,4.5,156.99840763523693
e159079,0,,765802,774901,774925,9099,546,25,389.7,549.4,348.9,601.7,1.97,66.33196816015645
e159079,0,,765802,775275,775285,9473,568,11,352.2,597.9,361.6,581.5,0.57,18.90290982891258
e159079,0,,765802,776014,776067,10212,613,54,363.0,594.6,415.1,400.8,6.19,200.6809657142401
e159079,0,,765802,776185,776213,10383,623,29,413.6,390.5,399.6,308.1,2.65,83.58085905277593
e159079,0,,765802,776769,776818,10967,658,50,388.9,322.1,495.2,632.4,10.11,328.00271340341067
e159079,0,,765802,777207,777258,11405,684,52,492.9,630.2,218.6,574.3,7.86,279.93802885638814
e159079,0,,765802,777436,777459,11634,698,24,238.5,573.1,312.7,542.3,2.27,80.33853371826002
e159079,0,,765802,777685,779000,11883,713,1316,338.1,548.0,148.3,397.8,7.03,242.04148404767312
e159079,0,,765802,779240,779259,13438,806,20,157.8,377.9,205.8,395.9,1.45,51.264022471905186
e159079,0,,765802,779611,779635,13809,828,25,222.4,398.1,321.7,456.0,3.33,114.94737926547083
e159079,0,,765802,779717,779727,13915,835,11,329.3,454.3,335.1,467.8,0.45,14.693195704134622
e159079,0,,765802,780412,780436,14610,876,25,323.5,445.7,299.1,470.0,1.03,34.43617284194048
e159079,0,,765802,780645,780717,14843,890,73,296.4,461.0,296.1,464.5,0.11,3.5128336140500553
e159079,0,,765802,780828,781342,15026,901,515,295.8,473.8,118.1,413.1,5.28,187.78120246712663
e159079,0,,765802,781636,781688,15834,950,53,124.5,412.1,291.7,431.7,4.69,168.34488409215172
e159079,0,,765802,781980,781987,16178,970,8,306.7,433.7,298.4,439.4,0.3,10.068763578513504
e159079,0,,765802,782243,782249,16441,986,7,306.4,448.5,316.7,445.4,0.31,10.756393447619903
e159079,0,,765802,782563,782574,16761,1005,12,311.5,450.4,298.0,465.0,0.59,19.88491890855984
e159079,0,,765802,782667,782678,16865,1011,12,307.3,460.8,304.7,456.0,0.17,5.458937625582493
e159079,0,,765802,782947,783137,17145,1028,191,309.8,461.1,96.9,423.4,6.02,216.21216432014182
