subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159070,0,,4816632,4816894,4816907,262,16,14,639.5,353.9,636.6,373.4,0.63,19.714461696937096
e159070,0,,4816632,4817185,4817194,553,34,10,638.3,370.7,652.9,364.3,0.47,15.941141740791352
e159070,0,,4816632,4817466,4817511,834,50,46,655.0,357.2,622.9,425.8,2.38,75.73882755892122
e159070,0,,4816632,4817803,4818045,1171,71,243,613.3,454.4,623.4,498.7,1.42,45.43676925134534
e159070,0,,4816632,4818219,4818240,1587,96,22,626.6,498.4,614.4,535.4,1.21,38.9594661154385
e159070,0,,4816632,4818483,4818506,1851,111,24,618.2,519.9,557.9,534.1,1.8,61.94941484792257
e159070,0,,4816632,4818716,4818737,2084,125,22,567.0,534.2,540.2,476.3,1.97,63.80164574679874
e159070,0,,4816632,4818851,4819126,2219,134,276,539.9,479.6,640.2,450.0,3.06,104.57652700295614
e159070,0,,4816632,4819226,4819289,2594,156,64,640.8,446.3,586.8,97.3,11.26,353.1529413724314
e159070,0,,4816632,4819416,4819472,2784,167,57,585.5,95.2,1092.7,42.6,14.61,509.92018983366415
e159070,0,,4816632,4819673,4819745,3041,183,73,1094.9,54.4,722.8,493.0,17.34,575.1768162921729
e159070,0,,4816632,4820018,4820064,3386,203,47,705.7,521.2,594.7,583.0,3.73,127.04424426159571
e159070,0,,4816632,4820268,4820291,3636,218,24,574.9,594.5,587.6,536.3,1.83,59.56953919580045
e159070,0,,4816632,4820417,4820450,3785,227,34,584.6,538.5,703.6,356.3,6.71,217.61856538448183
e159070,0,,4816632,4820676,4820706,4044,243,31,704.8,347.6,816.6,221.9,5.2,168.2252359189905
e159070,0,,4816632,4820855,4820983,4223,254,129,808.7,210.4,402.6,21.5,13.28,447.88438240242317
e159070,0,,4816632,4821193,4821258,4561,274,66,400.0,20.7,656.2,388.4,13.9,448.153690155509
e159070,0,,4816632,4821466,4821650,4834,290,185,648.1,419.8,800.5,241.5,7.23,234.55628322430417
e159070,0,,4816632,4822328,4822380,5696,342,53,801.5,250.4,1182.3,144.1,11.27,395.35848289874843
e159070,0,,4816632,4822655,4822668,6023,362,14,1140.4,132.9,1113.3,118.8,0.87,30.548649724660624
e159070,0,,4816632,4823953,4823970,7321,439,18,1049.1,129.5,1082.9,138.8,1.0,35.05609790036553
e159070,0,,4816632,4824254,4824342,7622,457,89,1096.6,155.8,1121.9,102.7,1.81,58.819214547628995
e159070,0,,4816632,4824457,4824524,7825,470,68,1127.6,118.2,843.1,479.0,13.85,459.4745803632666
e159070,0,,4816632,4824776,4824820,8144,489,45,778.7,522.2,648.9,543.4,3.8,131.51988442817313
e159070,0,,4816632,4825054,4825081,8422,505,28,576.8,568.8,469.7,620.9,3.45,119.10004198152072
e159070,0,,4816632,4825361,4825377,8729,524,17,440.3,637.9,404.3,644.0,1.03,36.51314831673654
e159070,0,,4816632,4825555,4825927,8923,535,373,401.6,655.7,550.6,563.5,5.08,175.2194053180184
e159070,0,,4816632,4825999,4826016,9367,562,18,538.1,498.0,504.0,537.2,1.57,51.95623158005212
e159070,0,,4816632,4826160,4826203,9528,572,44,505.0,556.8,452.1,622.1,2.5,84.0386815698581
e159070,0,,4816632,4826481,4826524,9849,591,44,446.3,648.9,727.2,636.1,7.98,281.19148280131105
e159070,0,,4816632,4826971,4826997,10339,620,27,734.4,632.5,662.6,577.5,2.65,90.44467922437447
e159070,0,,4816632,4827220,4827249,10588,635,30,670.2,572.5,558.9,553.3,3.26,112.9439241393711
e159070,0,,4816632,4827579,4827615,10947,657,37,551.3,560.0,704.8,379.7,7.2,236.79176505951384
e159070,0,,4816632,4827971,4828017,11339,680,47,725.2,360.7,932.8,174.1,8.48,279.1367406845612
e159070,0,,4816632,4828285,4828308,11653,699,24,932.6,167.2,958.0,135.5,1.25,40.62080747597219
e159070,0,,4816632,4828694,4828758,12062,723,65,923.7,140.8,415.5,143.2,14.73,508.20566702861555
e159070,0,,4816632,4828983,4829037,12351,741,55,410.7,149.2,487.5,364.4,7.25,228.4935010016696
e159070,0,,4816632,4829336,4829359,12704,762,24,490.5,396.4,426.6,369.2,2.05,69.44818212163653
e159070,0,,4816632,4829725,4829746,13093,785,22,421.7,375.0,404.4,327.4,1.59,50.64632267006167
e159070,0,,4816632,4829965,4830021,13333,800,57,408.8,318.9,770.6,364.0,10.63,364.6001234229083
e159070,0,,4816632,4830164,4830271,13532,812,108,791.3,395.3,832.9,436.1,1.77,58.26834475081648
e159070,0,,4816632,4830475,4830498,13843,830,24,849.7,449.7,909.3,453.1,1.71,59.69690109210016
e159070,0,,4816632,4830971,4830979,14339,860,9,915.0,461.3,929.7,461.0,0.42,14.70306090581146
e159070,0,,4816632,4831205,4831225,14573,874,21,907.0,458.6,854.2,448.4,1.55,53.776202915416
e159070,0,,4816632,4831378,4831650,14746,884,273,839.5,451.7,824.8,373.8,2.5,79.27483837889547
e159070,0,,4816632,4832475,4832495,15843,950,21,811.0,374.4,846.9,327.1,1.83,59.38097338373626
e159070,0,,4816632,4832726,4832924,16094,965,199,848.4,310.4,818.1,335.6,1.19,39.409770362183025
e159070,0,,4816632,4833163,4833355,16531,991,193,826.1,337.7,821.7,318.7,0.62,19.502820308868145
e159070,0,,4816632,4833863,4833884,17231,1033,22,814.9,334.9,852.9,315.2,1.27,42.80292046110872
e159070,0,,4816632,4834104,4834139,17472,1048,36,840.7,321.6,925.6,170.0,5.44,173.7543380753413
e159070,0,,4816632,4834764,4834803,18132,1087,40,931.0,154.7,824.9,302.7,5.65,182.1021965820292
e159070,0,,4816632,4835230,4835442,18598,1115,213,813.9,324.3,813.2,326.1,0.06,1.9313207915827824
e159070,0,,4816632,4835813,4835822,19181,1150,10,808.6,343.4,790.9,345.2,0.52,17.79129000381933
e159070,0,,4816632,4836522,4836541,19890,1193,20,796.4,364.3,829.3,387.4,1.21,40.199751243011406
e159070,0,,4816632,4836705,4836747,20073,1204,43,819.1,394.3,927.6,432.6,3.35,115.06146183670708
e159070,0,,4816632,4836845,4837063,20213,1212,219,941.8,459.7,667.8,628.0,9.38,321.56008769746285
e159070,0,,4816632,4837183,4837202,20551,1232,20,665.3,481.7,627.8,536.5,2.03,66.40248489326285
e159070,0,,4816632,4837274,4837299,20642,1238,26,627.5,546.9,574.2,579.0,1.83,62.2197717771449
e159070,0,,4816632,4837437,4837467,20805,1248,31,578.6,569.5,674.8,525.4,3.09,105.82650896632653
e159070,0,,4816632,4837940,4837967,21308,1278,28,666.0,538.1,744.3,437.9,3.88,127.16497159202295
e159070,0,,4816632,4838171,4838196,21539,1292,26,742.4,434.1,790.3,334.5,3.47,110.51954578263522
e159070,0,,4816632,4838665,4838676,22033,1321,12,762.4,321.3,754.3,339.5,0.63,19.92109434744989
e159070,0,,4816632,4839504,4839510,22872,1371,7,742.4,336.5,737.7,330.9,0.23,7.310950690573669
e159070,0,,4816632,4840486,4840649,23854,1430,164,727.3,334.0,777.4,326.4,1.49,50.67316844248051
e159070,0,,4816632,4840687,4840697,24055,1442,11,765.1,278.9,748.5,305.3,0.98,31.18525292506063
e159070,0,,4816632,4840939,4840977,24307,1457,39,747.2,315.1,731.5,150.5,5.32,165.34705924206818
e159070,0,,4816632,4841303,4841343,24671,1479,41,729.6,144.3,519.6,133.2,6.19,210.29315252760847
e159070,0,,4816632,4841747,4841758,25115,1506,12,511.8,133.8,490.8,130.0,0.63,21.34104027455082
e159070,0,,4816632,4842826,4842974,26194,1571,149,485.8,163.2,741.1,130.3,7.57,257.4111497196654
e159070,0,,4816632,4843033,4843210,26401,1583,178,742.1,148.1,739.0,151.5,0.14,4.601086828130955
e159070,0,,4816632,4843794,4843886,27162,1629,93,747.5,167.1,636.1,618.1,14.5,464.55458236896123
e159070,0,,4816632,4844090,4844112,27458,1646,23,632.1,633.5,610.0,566.0,2.16,71.02576997118723
e159070,0,,4816632,4844400,4844425,27768,1665,26,609.6,558.5,608.1,453.8,3.27,104.71074443437024
e159070,0,,4816632,4844803,4844833,28171,1689,31,599.8,422.0,490.2,365.0,3.68,123.53606760780428
e159070,0,,4816632,4845139,4845184,28507,1709,46,458.5,343.8,432.0,133.0,6.8,212.45914901458116
e159070,0,,4816632,4845617,4845625,28985,1738,9,427.1,117.8,440.5,113.0,0.42,14.233762678926446
e159070,0,,4816632,4846397,4846598,29765,1785,202,459.9,134.8,454.8,117.2,0.59,18.324027941476185
e159070,0,,4816632,4847082,4847088,30450,1826,7,457.2,117.0,449.9,112.7,0.25,8.472307831990062
e159070,0,,4816632,4847756,4847765,31124,1866,10,451.4,115.0,437.5,109.2,0.45,15.061540425866118
e159070,0,,4816632,4848743,4848751,32111,1925,9,447.0,117.7,435.2,111.0,0.41,13.5694509837355
e159070,0,,4816632,4848995,4849005,32363,1940,11,443.1,115.8,461.7,119.0,0.55,18.873261509341695
e159070,0,,4816632,4850510,4850560,33878,2031,51,464.5,134.8,503.9,251.6,3.93,123.26637822212508
e159070,0,,4816632,4851144,4851189,34512,2069,46,500.2,277.0,471.3,166.7,3.65,114.0232432445245
e159070,0,,4816632,4851616,4851623,34984,2097,8,479.5,148.8,484.2,139.9,0.32,10.064790112068906
e159070,0,,4816632,4852005,4852160,35373,2121,156,481.9,152.8,485.9,137.1,0.52,16.201543136380575
e159070,0,,4816632,4852782,4852985,36150,2167,204,478.6,150.9,467.5,132.5,0.68,21.48883430993875
e159070,0,,4816632,4854121,4854128,37489,2248,8,465.6,137.3,468.7,129.7,0.26,8.207923001588169
e159070,0,,4816632,4854370,4854380,37738,2263,11,457.9,124.7,458.3,111.0,0.44,13.705838172107539
e159070,0,,4816632,4854853,4854861,38221,2291,9,453.0,118.3,450.2,129.3,0.36,11.350770898930186
e159070,0,,4816632,4856942,4856957,40310,2417,16,451.7,125.7,476.4,116.2,0.78,26.463937726649817
e159070,0,,4816632,4857233,4857403,40601,2434,171,468.9,139.3,475.4,151.8,0.45,14.089002803605371
e159070,0,,4816632,4858049,4858058,41417,2483,10,442.2,137.4,426.6,133.4,0.47,16.104657711357884
e159070,0,,4816632,4858336,4858354,41704,2500,19,435.6,137.7,451.9,134.4,0.49,16.630694513459094
e159070,0,,4816632,4860211,4860263,43579,2613,53,464.8,123.9,842.5,116.9,11.03,377.76486072688124
e159070,0,,4816632,4860429,4860461,43797,2626,33,852.7,119.5,884.2,121.7,0.92,31.576731939831898
e159070,0,,4816632,4860568,4860777,43936,2634,210,893.6,132.3,914.3,115.8,0.8,26.47149410214689
e159070,0,,4816632,4861326,4861340,44694,2679,15,902.4,133.0,884.0,153.4,0.84,27.472167733908428
e159070,0,,4816632,4861467,4861681,44835,2688,215,883.0,180.5,897.0,134.6,1.53,47.98760256566273
e159070,0,,4816632,4861957,4861970,45325,2717,14,893.0,143.6,876.8,163.0,0.78,25.27449307107863
e159070,0,,4816632,4862712,4862893,46080,2763,182,864.7,184.0,875.3,145.6,1.27,39.83616447400526
e159070,0,,4816632,4863868,4863933,47236,2832,66,878.8,156.6,422.5,110.5,13.35,458.62282978499877
e159070,0,,4816632,4864094,4864256,47462,2845,163,423.8,119.8,456.9,133.4,1.06,35.78505274552489
e159070,0,,4816632,4865002,4865164,48370,2900,163,443.5,138.8,439.7,119.3,0.64,19.866806487203743
e159070,0,,4816632,4865622,4865629,48990,2937,8,442.5,119.9,445.8,129.4,0.32,10.056838469419706
e159070,0,,4816632,4869049,4869056,52417,3142,8,436.2,131.0,423.9,129.2,0.36,12.431009613060409
e159070,0,,4816632,4869219,4869399,52587,3153,181,424.7,147.0,435.4,112.4,1.16,36.2167088510262
e159070,0,,4816632,4869745,4869760,53113,3184,16,443.3,130.3,414.9,139.5,0.88,29.852973051272492
e159070,0,,4816632,4870000,4870005,53368,3199,6,417.6,144.1,421.8,139.5,0.19,6.228964600958963
e159070,0,,4816632,4870786,4870793,54154,3246,8,439.8,147.0,436.9,137.1,0.33,10.316006979447053
e159070,0,,4816632,4871432,4871575,54800,3285,144,441.5,150.4,434.7,133.1,0.59,18.58843726621473
e159070,0,,4816632,4872260,4872268,55628,3335,9,426.2,135.9,443.2,132.0,0.51,17.441616897524153
e159070,0,,4816632,4872752,4872761,56120,3364,10,432.7,128.3,417.3,123.4,0.48,16.160754932861252
e159070,0,,4816632,4873521,4873674,56889,3410,154,420.7,152.3,437.1,129.2,0.88,28.329666429381096
e159070,0,,4816632,4874019,4874031,57387,3440,13,433.8,133.4,411.1,136.8,0.67,22.953213282675687
e159070,0,,4816632,4874415,4874431,57783,3464,17,407.0,152.5,441.7,142.9,1.06,36.00347205478937
e159070,0,,4816632,4876096,4876102,59464,3565,7,457.8,126.6,468.9,127.4,0.33,11.128791488746621
e159070,0,,4816632,4876391,4876405,59759,3582,15,460.2,127.6,425.9,121.0,1.02,34.92921413373053
e159070,0,,4816632,4876947,4877114,60315,3616,168,419.3,143.6,418.6,135.8,0.25,7.831347265956204
e159070,0,,4816632,4877856,4878022,61224,3670,167,423.3,151.3,426.5,127.1,0.78,24.41065341198389
e159070,0,,4816632,4879632,4879648,63000,3777,17,430.3,121.9,462.1,127.2,0.94,32.23864141058058
e159070,0,,4816632,4879837,4879990,63205,3789,154,451.9,145.1,451.6,126.6,0.59,18.5024322725419
e159070,0,,4816632,4880916,4881079,64284,3854,164,432.8,138.6,426.8,112.9,0.84,26.39109698364203
e159070,0,,4816632,4881455,4881471,64823,3886,17,431.8,112.8,457.6,129.3,0.92,30.624989795916683
e159070,0,,4816632,4881795,4881808,65163,3906,14,443.7,131.1,410.8,139.7,1.0,34.00544074115197
e159070,0,,4816632,4882078,4882090,65446,3923,13,408.8,143.9,425.1,127.1,0.72,23.407904647789405
e159070,0,,4816632,4883105,4883261,66473,3985,157,412.7,151.6,389.9,141.9,0.73,24.777610861420847
e159070,0,,4816632,4883624,4883632,66992,4016,9,395.6,144.5,408.0,147.2,0.37,12.690547663517101
e159070,0,,4816632,4883949,4883964,67317,4035,16,407.8,149.1,418.2,121.5,0.94,29.49440624932123
e159070,0,,4816632,4884893,4884902,68261,4092,10,409.3,125.8,420.3,136.3,0.46,15.206906325745559
e159070,0,,4816632,4885402,4885627,68770,4123,226,419.3,162.5,440.4,173.7,0.71,23.888281646028837
e159070,0,,4816632,4886326,4886344,69694,4178,19,427.7,183.8,414.8,145.0,1.3,40.888262374427214
e159070,0,,4816632,4886956,4887130,70324,4216,175,414.4,169.1,407.5,143.0,0.86,26.996666460879933
e159070,0,,4816632,4887750,4887920,71118,4263,171,421.3,171.1,414.2,147.6,0.78,24.549134404292147
e159070,0,,4816632,4889324,4889463,72692,4358,140,428.6,169.1,426.6,162.2,0.23,7.184010022264729
e159070,0,,4816632,4889853,4889872,73221,4389,20,420.7,147.8,442.9,133.4,0.8,26.46129248543993
e159070,0,,4816632,4890561,4890573,73929,4432,13,429.3,131.8,406.4,131.5,0.67,22.901964981197608
e159070,0,,4816632,4890783,4890980,74151,4445,198,411.1,143.0,441.5,137.3,0.9,30.929759132589417
e159070,0,,4816632,4892064,4892079,75432,4522,16,436.7,141.4,408.2,151.5,0.89,30.23673262771624
e159070,0,,4816632,4892384,4892571,75752,4541,188,411.0,164.1,897.3,120.9,14.18,488.21504483168064
e159070,0,,4816632,4892650,4892815,76018,4557,166,900.5,145.0,891.0,126.0,0.67,21.242645786248
e159070,0,,4816632,4893469,4893533,76837,4606,65,864.0,152.6,777.0,424.9,9.05,285.86061288677035
e159070,0,,4816632,4893795,4893820,77163,4626,26,765.5,465.9,685.0,433.5,2.55,86.77563021954954
e159070,0,,4816632,4894138,4894159,77506,4646,22,686.2,441.0,687.3,488.0,1.48,47.012870578172524
e159070,0,,4816632,4894371,4894387,77739,4660,17,687.8,478.6,714.8,467.9,0.85,29.042899304305017
e159070,0,,4816632,4897192,4897204,80560,4829,13,706.3,474.4,700.4,465.3,0.33,10.845275469069428
e159070,0,,4816632,4897271,4897469,80639,4834,199,703.4,475.5,745.8,473.8,1.23,42.43406650322354
e159070,0,,4816632,4897507,4897589,80875,4848,83,738.4,406.8,780.5,295.6,3.76,118.90269130679927
e159070,0,,4816632,4897763,4897776,81131,4863,14,788.2,278.7,789.6,250.4,0.91,28.33460781447308
e159070,0,,4816632,4898845,4898892,82213,4928,48,784.9,234.4,498.9,201.5,8.45,287.8861059516419
e159070,0,,4816632,4899414,4899752,82782,4962,339,498.5,210.7,717.0,510.0,11.44,370.57082993673424
e159070,0,,4816632,4899815,4899837,83183,4986,23,709.6,413.6,677.5,444.5,1.36,44.55580770225134
e159070,0,,4816632,4900073,4900106,83441,5002,34,675.3,459.7,701.8,471.6,0.86,29.049268493371752
e159070,0,,4816632,4901719,4901987,85087,5101,269,716.2,477.1,608.0,601.5,4.96,164.8714650872006
e159070,0,,4816632,4902120,4902135,85488,5125,16,603.8,415.6,574.8,446.5,1.29,42.3769984779479
e159070,0,,4816632,4902344,4902382,85712,5138,39,570.8,471.0,633.2,484.8,1.87,63.90774600938459
e159070,0,,4816632,4902570,4902858,85938,5152,289,639.9,506.2,772.8,593.1,4.67,158.78923137291142
e159070,0,,4816632,4902993,4903014,86361,5177,22,734.9,489.1,710.1,530.2,1.47,48.00260409602795
e159070,0,,4816632,4904693,4904760,88061,5279,68,730.5,501.4,879.2,216.1,10.01,321.7262500947039
e159070,0,,4816632,4905144,4905198,88512,5306,55,885.2,209.3,860.1,475.4,8.45,267.2811628229718
e159070,0,,4816632,4906320,4906349,89688,5376,30,813.4,507.8,685.7,503.3,3.69,127.77926279330298
e159070,0,,4816632,4906737,4906873,90105,5401,137,662.1,520.5,675.4,553.6,1.1,35.672117963473944
e159070,0,,4816632,4906955,4906974,90323,5414,20,671.1,441.5,640.1,471.9,1.32,43.418429266844726
e159070,0,,4816632,4907130,4907170,90498,5425,41,637.7,487.7,702.1,439.2,2.42,80.62015876937974
e159070,0,,4816632,4908213,4908234,91581,5490,22,736.2,441.7,746.9,486.7,1.45,46.25462139073239
e159070,0,,4816632,4908425,4908613,91793,5503,189,738.4,503.2,754.3,587.6,2.65,85.88463191980277
e159070,0,,4816632,4908743,4908766,92111,5522,24,748.1,437.2,713.4,481.2,1.72,56.03650595816983
e159070,0,,4816632,4908937,4908953,92305,5533,17,707.2,498.9,695.3,499.8,0.35,11.933985084622917
e159070,0,,4816632,4909868,4909892,93236,5589,25,700.0,498.8,598.1,475.2,3.05,104.59717969429192
e159070,0,,4816632,4910110,4910138,93478,5604,29,570.3,474.5,470.3,482.9,2.91,100.35217984677756
e159070,0,,4816632,4910332,4910587,93700,5617,256,472.8,508.4,821.4,246.5,13.08,436.02014861701053
e159070,0,,4816632,4910817,4910847,94185,5646,31,822.5,252.9,849.6,179.1,2.5,78.6183820744233
e159070,0,,4816632,4911210,4911225,94578,5670,16,816.8,180.6,788.8,163.3,0.99,32.91337114304761
e159070,0,,4816632,4911756,4911800,95124,5702,45,756.8,173.3,512.0,165.7,7.19,244.91794544295846
e159070,0,,4816632,4912562,4912742,95930,5751,181,511.6,185.1,518.3,157.7,0.91,28.207268566807375
