subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159050,0,,4234451,4234421,4234736,-30,-1,316,640.5,345.6
e159050,0,,4234451,4234760,4235009,309,19,250,653.2,405.1
e159050,0,,4234451,4235033,4235233,582,35,201,631.4,453.4
e159050,0,,4234451,4235255,4235608,804,49,354,627.5,476.6
e159050,0,,4234451,4235627,4236109,1176,71,483,662.7,480.0
e159050,0,,4234451,4236131,4236698,1680,101,568,593.1,465.0
e159050,0,,4234451,4236719,4237175,2268,136,457,592.3,512.9
e159050,0,,4234451,4237192,4237642,2741,165,451,590.3,476.9
e159050,0,,4234451,4237665,4237868,3214,193,204,625.3,530.7
e159050,0,,4234451,4237889,4238501,3438,207,613,660.8,531.9
e159050,0,,4234451,4238519,4238627,4068,244,109,648.2,492.2
e159050,0,,4234451,4238667,4239053,4216,253,387,763.0,353.5
e159050,0,,4234451,4239095,4239202,4644,279,108,777.2,203.8
e159050,0,,4234451,4239228,4239547,4777,287,320,851.8,150.2
e159050,0,,4234451,4239607,4239827,5156,310,221,1094.0,471.7
e159050,0,,4234451,4239878,4240141,5427,326,264,1208.7,163.3
e159050,0,,4234451,4240170,4241164,5719,343,995,1121.2,119.9
e159050,0,,4234451,4241178,4241605,6727,404,428,1042.4,146.0
e159050,0,,4234451,4241627,4242566,7176,431,940,1120.1,133.9
e159050,0,,4234451,4242672,4242912,8221,493,241,543.2,577.5
e159050,0,,4234451,4242941,4243167,8490,509,227,441.4,648.2
e159050,0,,4234451,4243191,4243388,8740,524,198,505.2,566.1
e159050,0,,4234451,4243440,4243535,8989,539,96,674.6,372.8
e159050,0,,4234451,4243573,4244432,9122,547,860,809.9,212.7
e159050,0,,4234451,4244455,4245332,10004,600,878,1178.3,131.6
e159050,0,,4234451,4245397,4245717,10946,657,321,771.0,445.5
e159050,0,,4234451,4245740,4246027,11289,677,288,829.7,411.7
e159050,0,,4234451,4246072,4246396,11621,697,325,937.9,176.2
e159050,0,,4234451,4246423,4246801,11972,718,379,942.9,156.2
e159050,0,,4234451,4246859,4247078,12408,744,220,673.8,436.3
e159050,0,,4234451,4247099,4247459,12648,759,361,698.3,459.3
e159050,0,,4234451,4247481,4247805,13030,782,325,784.5,358.9
e159050,0,,4234451,4247825,4248051,13374,802,227,827.9,380.5
e159050,0,,4234451,4248080,4248558,13629,817,479,912.0,435.8
e159050,0,,4234451,4248612,4249118,14161,849,507,645.9,563.0
e159050,0,,4234451,4249159,4249385,14708,882,227,812.1,429.2
e159050,0,,4234451,4249413,4249664,14962,897,252,835.3,360.1
e159050,0,,4234451,4249682,4250349,15231,913,668,815.3,346.6
e159050,0,,4234451,4250372,4250604,15921,955,233,872.9,329.7
e159050,0,,4234451,4250626,4251039,16175,970,414,847.5,328.0
e159050,0,,4234451,4251135,4251406,16684,1001,272,847.3,312.5
e159050,0,,4234451,4251440,4251875,16989,1019,436,846.5,304.2
e159050,0,,4234451,4251898,4252928,17447,1046,1031,810.4,324.6
e159050,0,,4234451,4252947,4253479,18496,1109,533,833.0,342.1
e159050,0,,4234451,4253500,4253967,19049,1142,468,823.3,340.1
e159050,0,,4234451,4253992,4254401,19541,1172,410,851.5,338.0
e159050,0,,4234451,4254427,4254555,19976,1198,129,942.4,413.0
e159050,0,,4234451,4254600,4255169,20149,1208,570,1016.7,170.9
e159050,0,,4234451,4255230,4255679,20779,1246,450,985.5,441.8
e159050,0,,4234451,4255700,4255899,21249,1274,200,896.3,403.4
e159050,0,,4234451,4255923,4256085,21472,1288,163,800.1,386.2
e159050,0,,4234451,4256105,4256427,21654,1298,323,810.3,339.7
e159050,0,,4234451,4256447,4256994,21996,1319,548,779.5,344.2
e159050,0,,4234451,4257013,4257313,22562,1353,301,772.8,302.9
e159050,0,,4234451,4257337,4257671,22886,1372,335,739.8,328.4
e159050,0,,4234451,4257720,4257917,23269,1395,198,520.5,208.8
e159050,0,,4234451,4257934,4258152,23483,1408,219,500.3,176.3
e159050,0,,4234451,4258164,4258433,23713,1422,270,508.1,159.3
e159050,0,,4234451,4258447,4261340,23996,1439,2894,518.8,154.5
e159050,0,,4234451,4261361,4261547,26910,1613,187,517.1,187.4
e159050,0,,4234451,4261565,4261869,27114,1626,305,511.1,147.8
e159050,0,,4234451,4261883,4263020,27432,1645,1138,496.9,131.9
e159050,0,,4234451,4263038,4263988,28587,1714,951,473.3,130.0
e159050,0,,4234451,4264142,4264189,29691,1780,48,467.2,124.0
e159050,0,,4234451,4264200,4265784,29749,1784,1585,475.6,138.2
e159050,0,,4234451,4265951,4268461,31500,1889,2511,472.3,139.6
e159050,0,,4234451,4268494,4268921,34043,2041,428,509.3,259.1
e159050,0,,4234451,4268940,4269004,34489,2068,65,524.2,266.4
e159050,0,,4234451,4269034,4271587,34583,2073,2554,495.3,146.1
e159050,0,,4234451,4271606,4272456,37155,2228,851,486.2,128.1
e159050,0,,4234451,4272475,4274186,38024,2280,1712,484.1,132.3
e159050,0,,4234451,4274207,4274739,39756,2383,533,460.6,133.0
e159050,0,,4234451,4274762,4275738,40311,2417,977,481.1,132.4
e159050,0,,4234451,4275895,4277086,41444,2485,1192,463.4,141.7
e159050,0,,4234451,4277112,4277705,42661,2558,594,475.5,133.3
e159050,0,,4234451,4277727,4280039,43276,2594,2313,449.9,135.0
e159050,0,,4234451,4280050,4280893,45599,2734,844,448.9,123.9
e159050,0,,4234451,4280977,4281372,46526,2789,396,896.4,159.1
