subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159052,0,,2283449,2283686,2283720,237,15,35,629.7,358.5,488.6,495.9,5.98,196.94661713266365
e159052,0,,2283449,2283946,2283994,497,30,49,493.8,500.5,781.3,428.9,8.63,296.2816396606445
e159052,0,,2283449,2284210,2284237,761,46,28,779.5,431.8,885.2,405.5,3.17,108.92281670981525
e159052,0,,2283449,2284593,2284649,1144,69,57,898.3,397.1,424.3,508.1,14.04,486.82337659566014
e159052,0,,2283449,2284899,2284920,1450,87,22,437.0,509.0,395.0,483.2,1.45,49.291378556498096
e159052,0,,2283449,2285182,2285207,1733,104,26,391.8,475.1,447.8,441.1,1.93,65.5133574166368
e159052,0,,2283449,2285347,2285369,1898,114,23,449.2,432.5,391.2,390.9,2.13,71.37618650502422
e159052,0,,2283449,2286029,2286060,2580,155,32,380.6,383.3,511.4,426.0,4.02,137.5933501300117
e159052,0,,2283449,2286456,2286485,3007,181,30,508.3,429.8,406.7,449.8,3.0,103.54979478492463
e159052,0,,2283449,2286672,2286712,3223,194,41,403.2,450.7,673.7,414.5,7.92,272.9115058036213
e159052,0,,2283449,2286909,2286951,3460,208,43,666.3,411.8,935.3,381.2,7.85,270.73485183847316
e159052,0,,2283449,2287119,2287284,3670,220,166,932.1,389.9,1014.3,401.2,2.37,82.97306791965686
e159052,0,,2283449,2287402,2287413,3953,237,12,1011.1,401.3,1030.8,412.8,0.66,22.810962276940387
e159052,0,,2283449,2287604,2287634,4155,250,31,1028.6,415.7,1168.8,452.6,4.04,144.97465295699112
e159052,0,,2283449,2287816,2287838,4367,262,23,1188.3,460.2,1233.1,407.1,2.02,69.47409589192213
e159052,0,,2283449,2288222,2288234,4773,287,13,1235.5,389.6,1253.6,399.2,0.57,20.488289338058365
e159052,0,,2283449,2288398,2288583,4949,297,186,1256.7,401.2,1157.8,484.6,3.67,129.37066900963302
e159052,0,,2283449,2288627,2288663,5178,311,37,1155.8,439.0,971.6,510.3,5.56,197.51792323736086
e159052,0,,2283449,2288818,2288856,5369,322,39,969.4,508.1,900.0,368.5,4.8,155.89906991383882
e159052,0,,2283449,2288996,2289009,5547,333,14,896.5,365.8,909.4,338.2,0.95,30.465882557378848
e159052,0,,2283449,2289176,2289217,5727,344,42,909.4,349.0,814.3,591.7,8.04,260.6670289852555
e159052,0,,2283449,2289519,2289529,6070,364,11,830.6,591.7,816.2,605.5,0.59,19.944924166313545
e159052,0,,2283449,2289726,2289737,6277,377,12,824.0,607.7,840.4,620.4,0.6,20.74246851269148
e159052,0,,2283449,2289984,2289993,6535,392,10,845.5,625.9,834.6,615.3,0.45,15.204275714416651
e159052,0,,2283449,2290232,2290302,6783,407,71,834.9,605.3,196.6,253.7,21.04,728.731397704257
e159052,0,,2283449,2290416,2290454,6967,418,39,211.9,254.9,95.0,102.1,5.78,192.38879905025658
e159052,0,,2283449,2290725,2290771,7276,437,47,166.7,110.2,442.5,432.6,12.81,424.2727896059327
e159052,0,,2283449,2291389,2291429,7940,476,41,445.5,430.1,396.9,231.8,6.46,204.1686802621793
e159052,0,,2283449,2291554,2291666,8105,486,113,476.9,230.1,527.7,152.8,2.9,92.4982702540972
