subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159010,0,,,6270886,6271072,,,187,640.4,357.6
e159010,0,,,6271092,6271349,,,258,614.4,317.4
e159010,0,,,6271383,6271779,,,397,697.5,389.9
e159010,0,,,6271824,6272179,,,356,707.4,162.1
e159010,0,,,6272204,6272753,,,550,635.6,115.2
e159010,0,,,6272811,6273020,,,210,763.0,253.0
e159010,0,,,6273044,6273276,,,233,833.5,223.0
e159010,0,,,6273331,6273554,,,224,699.8,431.7
e159010,0,,,6273584,6273768,,,185,591.8,481.6
e159010,0,,,6273963,6274052,,,90,589.7,474.5
e159010,0,,,6274064,6274134,,,71,573.6,471.6
e159010,0,,,6274160,6274395,,,236,661.3,503.3
e159010,0,,,6274424,6274879,,,456,761.0,416.2
e159010,0,,,6274930,6275623,,,694,576.7,436.4
e159010,0,,,6275683,6276001,,,319,377.7,68.7
e159010,0,,,6276090,6276334,,,245,1033.4,513.2
e159010,0,,,6276395,6277591,,,1197,1122.7,128.7
e159010,0,,,6277735,6278246,,,512,1024.3,159.4
e159010,0,,,6278269,6278560,,,292,1089.9,138.8
e159010,0,,,6278584,6279296,,,713,1111.7,124.4
e159010,0,,,6279318,6279663,,,346,898.1,141.4
e159010,0,,,6279684,6279935,,,252,802.1,197.1
e159010,0,,,6280106,6280667,,,562,751.6,235.4
e159010,0,,,6280692,6280991,,,300,885.4,181.1
e159010,0,,,6281016,6281855,,,840,1131.4,129.3
e159010,0,,,6282077,6282538,,,462,1026.6,173.5
e159010,0,,,6282560,6283289,,,730,944.6,134.9
e159010,0,,,6283354,6283616,,,263,645.6,408.3
e159010,0,,,6283647,6283897,,,251,669.4,456.6
e159010,0,,,6283925,6284295,,,371,738.1,387.3
e159010,0,,,6284329,6284742,,,414,812.2,399.7
e159010,0,,,6284785,6284980,,,196,700.1,508.2
e159010,0,,,6285017,6285432,,,416,645.0,575.7
e159010,0,,,6285475,6285959,,,485,836.1,435.2
e159010,0,,,6285985,6286620,,,636,805.3,358.6
e159010,0,,,6286669,6287785,,,1117,951.7,121.2
e159010,0,,,6287830,6288098,,,269,844.6,383.8
e159010,0,,,6288125,6288544,,,420,834.8,324.3
e159010,0,,,6288563,6291090,,,2528,809.1,336.7
e159010,0,,,6291139,6291877,,,739,1005.2,150.2
e159010,0,,,6292063,6295177,,,3115,867.8,163.5
e159010,0,,,6295379,6295938,,,560,780.5,146.8
e159010,0,,,6295996,6297321,,,1326,474.6,137.5
e159010,0,,,6297351,6298607,,,1257,501.9,123.9
e159010,0,,,6298627,6299843,,,1217,460.4,108.8
e159010,0,,,6299865,6300148,,,284,430.4,103.9
e159010,0,,,6300304,6300818,,,515,464.3,118.1
e159010,0,,,6300839,6303280,,,2442,451.1,116.8
e159010,0,,,6303437,6304781,,,1345,445.7,103.1
e159010,0,,,6304802,6304960,,,159,460.4,132.9
e159010,0,,,6305029,6305279,,,251,863.1,124.6
e159010,0,,,6305302,6306264,,,963,826.2,156.7
e159010,0,,,6306322,6307067,,,746,471.9,137.8
e159010,0,,,6307090,6308014,,,925,493.8,136.8
e159010,0,,,6308034,6309181,,,1148,471.4,133.8
e159010,0,,,6309200,6309474,,,275,458.0,118.2
e159010,0,,,6309500,6309531,,,32,440.9,212.8
e159010,0,,,6309547,6309829,,,283,440.8,134.0
e159010,0,,,6309997,6314529,,,4533,465.8,133.4
e159010,0,,,6314550,6315406,,,857,454.8,140.7
e159010,0,,,6315421,6315729,,,309,423.5,129.7
e159010,0,,,6315745,6316400,,,656,394.0,124.2
e159010,0,,,6316568,6318606,,,2039,435.5,119.8
e159010,0,,,6318627,6319369,,,743,427.6,111.5
e159010,0,,,6319468,6319559,,,92,458.3,117.8
e159010,0,,,6319735,6325704,,,5970,457.0,128.5
e159010,0,,,6325894,6327409,,,1516,469.1,129.0
e159010,0,,,6327485,6327748,,,264,935.7,139.7
e159010,0,,,6327771,6328362,,,592,873.3,129.1
e159010,0,,,6328383,6328720,,,338,913.0,110.4
e159010,0,,,6328789,6329106,,,318,430.7,113.1
e159010,0,,,6329116,6329562,,,447,442.0,125.4
e159010,0,,,6329579,6330998,,,1420,433.6,122.1
