subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159080,0,,492341,492508,492544,167,11,37,658.3,349.0,555.4,427.2,3.91,129.2426013356277
e159080,0,,492341,492980,493011,639,39,32,548.7,422.4,660.3,415.0,3.27,111.84507141577576
e159080,0,,492341,493240,493258,899,54,19,656.6,416.2,616.7,414.7,1.17,39.92818553353005
e159080,0,,492341,494011,494057,1670,101,47,615.3,413.7,893.1,382.3,8.13,279.5689539272915
e159080,0,,492341,494326,494406,1985,119,81,895.2,388.8,481.3,437.1,12.06,416.7086512180903
e159080,0,,492341,494618,494655,2277,137,38,483.6,442.7,648.7,419.1,4.86,166.77820601025786
e159080,0,,492341,495179,495214,2838,171,36,646.0,418.3,424.0,442.9,6.49,223.3588144667678
e159080,0,,492341,495682,495697,3341,201,16,430.9,436.7,423.7,410.7,0.85,26.97850996626759
e159080,0,,492341,495725,495784,3384,203,60,423.6,410.5,381.6,563.4,4.91,158.56358346102044
e159080,0,,492341,495903,495963,3562,214,61,379.9,577.2,549.5,686.8,5.84,201.931473525055
e159080,0,,492341,496116,496198,3775,227,83,543.0,689.9,372.7,437.6,9.11,304.3967476830197
e159080,0,,492341,496341,496425,4000,240,85,373.6,432.4,17.6,396.2,9.88,357.83577238727827
e159080,0,,492341,496545,496652,4204,252,108,23.0,373.9,479.6,-75.3,18.84,640.5186960581244
e159080,0,,492341,496702,496722,4361,262,21,463.0,-104.1,346.0,371.4,15.37,489.68280549759965
e159080,0,,492341,496780,496812,4439,267,33,342.1,379.6,414.0,452.7,3.09,102.5339943628453
e159080,0,,492341,497221,497269,4880,293,49,415.7,479.6,683.9,449.9,7.82,269.83945226745476
e159080,0,,492341,497399,497670,5058,304,272,693.3,431.4,652.1,548.8,3.87,124.4194518554072
e159080,0,,492341,497958,497977,5617,337,20,630.4,432.2,587.7,428.6,1.25,42.85148772213159
e159080,0,,492341,498181,498243,5840,351,63,593.5,439.5,897.0,396.6,8.89,306.5169815850339
e159080,0,,492341,498534,498567,6193,372,34,911.5,399.0,1054.9,408.8,4.08,143.7344774227813
e159080,0,,492341,498732,498772,6391,384,41,1048.8,409.8,1261.1,422.6,5.8,212.6855190181033
e159080,0,,492341,499102,499132,6761,406,31,1244.1,425.3,1222.2,416.0,0.65,23.7928560706779
e159080,0,,492341,499362,499440,7021,421,79,1214.1,412.2,487.0,433.1,20.32,727.4003161945972
e159080,0,,492341,499630,499670,7289,437,41,480.8,438.4,325.4,395.0,4.68,161.34658347792805
e159080,0,,492341,499779,499826,7438,446,48,324.8,393.9,172.0,209.5,7.23,239.48110572652698
e159080,0,,492341,499851,499867,7510,451,17,184.8,180.9,191.4,212.9,1.03,32.67353669255901
e159080,0,,492341,500273,500286,7932,476,14,383.0,220.2,414.2,220.0,0.91,31.20064101905599
e159080,0,,492341,501004,501029,8663,520,26,707.0,213.8,638.1,206.3,2.04,69.30699820364461
e159080,0,,492341,501160,501186,8819,529,27,709.4,202.5,689.3,132.7,2.34,72.6364233700972
e159080,0,,492341,501701,501718,9360,562,18,805.5,140.0,838.6,141.4,0.97,33.129594021056185
e159080,0,,492341,502146,502182,9805,588,37,871.5,135.5,891.8,237.7,3.33,104.19659303451336
e159080,0,,492341,502352,502413,10011,601,62,930.8,244.1,925.6,515.0,8.52,270.9499031186392
e159080,0,,492341,502541,502569,10200,612,29,946.8,522.1,911.0,614.5,3.0,99.09288571840057
e159080,0,,492341,502918,503033,10577,634,116,940.1,592.4,915.1,247.4,10.77,345.90461112855957
e159080,0,,492341,503592,503624,11251,675,33,882.4,229.9,898.9,332.1,3.3,103.52337900203995
e159080,0,,492341,503967,504005,11626,697,39,876.9,337.8,739.6,520.3,6.99,228.38025308682
e159080,0,,492341,504191,504221,11850,711,31,736.0,520.6,617.6,551.1,3.55,122.26532623765412
e159080,0,,492341,504378,504431,12037,722,54,626.4,558.0,659.4,743.7,5.68,188.6093581983673
e159080,0,,492341,504598,504616,12257,735,19,663.5,757.4,706.4,731.9,1.42,49.90651260106238
e159080,0,,492341,504821,504864,12480,749,44,711.7,728.9,762.0,508.4,6.84,226.16440922479381
e159080,0,,492341,505065,505105,12724,763,41,789.9,504.0,736.8,690.5,5.89,193.91199034613615
e159080,0,,492341,505420,505444,13079,784,25,742.6,691.3,817.4,718.1,2.25,79.45615142957779
e159080,0,,492341,505879,505901,13538,812,23,807.2,712.7,744.1,722.1,1.79,63.79631650808691
e159080,0,,492341,506665,506689,14324,859,25,760.0,676.0,837.7,692.2,2.24,79.37083847358555
e159080,0,,492341,507545,507581,15204,912,37,762.7,443.7,568.0,466.2,5.7,195.995765260375
e159080,0,,492341,507709,507738,15368,922,30,564.6,457.4,673.2,441.9,3.2,109.70054694485349
e159080,0,,492341,507919,507938,15578,934,20,657.4,429.8,689.5,399.7,1.34,44.0047724684494
e159080,0,,492341,508665,508678,16324,979,14,691.6,411.6,661.6,415.8,0.89,30.29257334727441
e159080,0,,492341,508839,508885,16498,989,47,662.3,413.3,804.6,241.0,6.9,223.46494132189957
e159080,0,,492341,509057,509096,16716,1002,40,794.3,240.4,679.7,385.1,5.73,184.58399172192583
e159080,0,,492341,509318,509334,16977,1018,17,678.9,386.1,706.2,400.9,0.93,31.053663229963746
e159080,0,,492341,509484,509526,17143,1028,43,702.5,397.0,730.6,237.9,5.17,161.56243375240422
e159080,0,,492341,509719,509731,17378,1042,13,725.6,234.4,750.5,232.6,0.73,24.964975465639835
e159080,0,,492341,509902,509938,17561,1053,37,751.3,231.2,667.6,378.8,5.34,169.68043493579333
e159080,0,,492341,510167,510397,17826,1069,231,657.1,402.5,680.1,582.0,5.66,180.9675385255599
e159080,0,,492341,511359,511399,19018,1140,41,654.0,440.8,435.9,477.8,6.43,221.21620645874933
e159080,0,,492341,511650,511681,19309,1158,32,431.5,490.4,520.4,491.6,2.56,88.90809861874224
e159080,0,,492341,511849,511867,19508,1170,19,521.2,492.3,566.6,495.8,1.32,45.534712033788004
e159080,0,,492341,512177,512218,19836,1189,42,559.1,492.5,349.7,485.0,6.02,209.5342692735487
e159080,0,,492341,512447,512475,20106,1206,29,353.2,489.2,243.6,495.7,3.1,109.79257716257506
e159080,0,,492341,512654,512689,20313,1218,36,243.0,496.3,342.4,423.9,3.6,122.97202934000886
e159080,0,,492341,513724,513796,21383,1282,73,355.3,400.5,1012.0,393.2,18.68,656.7405728291805
e159080,0,,492341,514277,514307,21936,1315,31,1007.8,400.2,979.3,494.3,3.04,98.32120829200588
e159080,0,,492341,514465,514510,22124,1327,46,973.3,486.3,896.4,587.9,3.8,127.42123057010551
e159080,0,,492341,514662,514708,22321,1338,47,893.8,595.0,675.7,318.3,10.69,352.3215860545589
e159080,0,,492341,514830,514852,22489,1348,23,685.9,303.7,673.1,238.1,2.15,66.83711543745734
e159080,0,,492341,515299,515333,22958,1377,35,713.2,228.2,734.4,341.8,3.71,115.56123917646435
e159080,0,,492341,515889,515925,23548,1412,37,716.5,343.7,680.6,221.6,4.07,127.26829927362114
e159080,0,,492341,516216,516232,23875,1432,17,660.4,221.9,626.5,235.6,1.09,36.56364314452265
e159080,0,,492341,516381,516418,24040,1441,38,625.5,237.0,504.8,362.8,5.38,174.33912354947756
e159080,0,,492341,516637,516674,24296,1457,38,499.1,360.3,636.6,237.6,5.64,184.28657031916353
e159080,0,,492341,517086,517279,24745,1484,194,672.4,238.6,715.1,385.0,4.86,152.50000000000003
e159080,0,,492341,517511,517533,25170,1509,23,725.9,299.2,718.8,237.7,1.99,61.9084808406732
