subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159094,0,,1090138,1090109,1090553,-29,-1,445,628.4,310.4
e159094,0,,1090138,1090577,1090830,439,27,254,668.8,338.9
e159094,0,,1090138,1091033,1091157,895,54,125,684.6,358.0
e159094,0,,1090138,1091221,1091423,1083,65,203,398.2,60.1
e159094,0,,1090138,1091485,1094010,1347,81,2526,673.6,399.7
e159094,0,,1090138,1094231,1095558,4093,246,1328,648.6,365.5
e159094,0,,1090138,1095631,1095873,5493,330,243,1137.0,122.6
e159094,0,,1090138,1095889,1096467,5751,345,579,1081.4,104.0
e159094,0,,1090138,1096477,1096744,6339,380,268,1032.8,84.7
e159094,0,,1090138,1097129,1097297,6991,420,169,945.2,134.6
e159094,0,,1090138,1097318,1097597,7180,431,280,1021.5,117.4
e159094,0,,1090138,1097613,1099209,7475,449,1597,972.5,129.4
e159094,0,,1090138,1099234,1100449,9096,546,1216,837.0,161.6
e159094,0,,1090138,1100474,1101583,10336,620,1110,1127.5,128.0
e159094,0,,1090138,1101606,1101831,11468,688,226,946.0,134.0
e159094,0,,1090138,1101997,1102668,11859,711,672,898.7,121.7
e159094,0,,1090138,1102729,1103033,12591,755,305,616.0,437.3
e159094,0,,1090138,1103057,1103436,12919,775,380,703.4,353.3
e159094,0,,1090138,1103459,1103679,13321,799,221,781.2,379.4
e159094,0,,1090138,1103702,1103969,13564,814,268,845.1,432.2
e159094,0,,1090138,1103982,1104594,13844,830,613,889.4,440.0
e159094,0,,1090138,1104635,1104899,14497,869,265,670.6,437.5
e159094,0,,1090138,1104932,1105317,14794,887,386,783.7,348.2
e159094,0,,1090138,1105342,1105746,15204,912,405,731.2,340.9
e159094,0,,1090138,1105767,1106061,15629,937,295,781.4,339.5
e159094,0,,1090138,1106079,1106285,15941,956,207,826.7,296.3
e159094,0,,1090138,1106329,1107205,16191,971,877,924.3,138.0
e159094,0,,1090138,1107252,1107738,17114,1026,487,790.3,319.0
e159094,0,,1090138,1107762,1108594,17624,1057,833,772.4,315.4
e159094,0,,1090138,1108603,1109183,18465,1107,581,782.9,310.0
e159094,0,,1090138,1109199,1109445,19061,1143,247,774.0,313.2
e159094,0,,1090138,1109617,1111226,19479,1168,1610,977.2,127.3
e159094,0,,1090138,1111273,1111680,21135,1267,408,929.5,302.2
e159094,0,,1090138,1111711,1112105,21573,1294,395,770.2,303.8
e159094,0,,1090138,1112130,1112315,21992,1319,186,736.5,313.5
e159094,0,,1090138,1112529,1113355,22391,1343,827,711.5,296.5
e159094,0,,1090138,1113583,1113907,23445,1406,325,712.9,281.9
e159094,0,,1090138,1113944,1114153,23806,1427,210,737.9,134.8
e159094,0,,1090138,1114197,1114547,24059,1443,351,503.4,93.2
e159094,0,,1090138,1114589,1114864,24451,1466,276,722.3,96.4
e159094,0,,1090138,1114907,1115289,24769,1485,383,478.6,88.8
e159094,0,,1090138,1115512,1117315,25374,1521,1804,466.8,107.3
e159094,0,,1090138,1117364,1117631,27226,1632,268,762.7,89.2
e159094,0,,1090138,1117678,1117869,27540,1651,192,562.9,94.2
e159094,0,,1090138,1117904,1118248,27766,1665,345,760.2,100.7
e159094,0,,1090138,1118440,1119128,28302,1697,689,818.6,120.1
e159094,0,,1090138,1119337,1119624,29199,1751,288,815.8,103.6
e159094,0,,1090138,1119837,1120923,29699,1781,1087,808.6,98.2
e159094,0,,1090138,1121261,1121573,31123,1866,313,821.4,89.9
e159094,0,,1090138,1121625,1121828,31487,1888,204,448.9,80.1
e159094,0,,1090138,1121886,1122294,31748,1903,409,830.3,90.5
e159094,0,,1090138,1122315,1123989,32177,1929,1675,800.7,110.8
e159094,0,,1090138,1124007,1124481,33869,2031,475,806.3,135.1
e159094,0,,1090138,1124525,1124780,34387,2062,256,703.6,251.8
e159094,0,,1090138,1124818,1125185,34680,2079,368,799.9,123.6
e159094,0,,1090138,1125363,1125853,35225,2112,491,779.6,110.8
