subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159079,0,,765802,765772,766021,-30,-1,250,670.9,389.5
e159079,0,,765802,766072,766263,270,17,192,869.1,489.8
e159079,0,,765802,766283,766532,481,29,250,825.3,482.3
e159079,0,,765802,766601,766846,799,48,246,209.6,572.1
e159079,0,,765802,766871,767553,1069,65,683,143.2,539.0
e159079,0,,765802,767586,767809,1784,107,224,149.6,646.2
e159079,0,,765802,767831,768192,2029,122,362,201.9,678.8
e159079,0,,765802,768219,768502,2417,145,284,136.0,625.6
e159079,0,,765802,768532,768773,2730,164,242,159.8,559.0
e159079,0,,765802,768797,769001,2995,180,205,240.2,538.3
e159079,0,,765802,769068,769405,3266,196,338,815.8,494.9
e159079,0,,765802,769453,769712,3651,219,260,977.7,554.6
e159079,0,,765802,769739,770113,3937,236,375,955.3,456.5
e159079,0,,765802,770169,770745,4367,262,577,543.9,321.9
e159079,0,,765802,770912,770954,5110,307,43,390.1,329.6
e159079,0,,765802,771062,771364,5260,316,303,195.4,526.8
e159079,0,,765802,771398,771932,5596,336,535,283.9,642.3
e159079,0,,765802,771993,772168,6191,372,176,220.2,555.9
e159079,0,,765802,772194,772495,6392,384,302,333.6,605.7
e159079,0,,765802,772519,773974,6717,403,1456,338.8,617.1
e159079,0,,765802,774017,774302,8215,493,286,248.3,569.8
e159079,0,,765802,774383,774567,8581,515,185,547.1,547.6
e159079,0,,765802,774610,774900,8808,528,291,389.0,545.4
e159079,0,,765802,774926,775274,9124,547,349,349.3,599.0
e159079,0,,765802,775286,776013,9484,569,728,360.3,589.1
e159079,0,,765802,776068,776184,10266,616,117,414.3,393.0
e159079,0,,765802,776214,776768,10412,625,555,392.4,313.9
e159079,0,,765802,776819,777206,11017,661,388,497.0,632.0
e159079,0,,765802,777259,777435,11457,687,177,223.5,575.4
e159079,0,,765802,777460,777684,11658,699,225,329.6,547.4
e159079,0,,765802,779001,779239,13199,792,239,155.9,380.8
e159079,0,,765802,779260,779610,13458,807,351,208.7,393.8
e159079,0,,765802,779636,779716,13834,830,81,325.4,453.7
e159079,0,,765802,779728,780411,13926,835,684,330.4,452.4
e159079,0,,765802,780437,780644,14635,878,208,298.7,462.7
e159079,0,,765802,780718,780827,14916,895,110,295.6,468.3
e159079,0,,765802,781343,781635,15541,932,293,120.9,409.5
e159079,0,,765802,781689,781979,15887,953,291,308.0,431.9
e159079,0,,765802,781988,782242,16186,971,255,304.5,449.7
e159079,0,,765802,782250,782562,16448,986,313,317.0,447.6
e159079,0,,765802,782575,782666,16773,1006,92,303.9,459.8
e159079,0,,765802,782679,782946,16877,1012,268,309.7,461.1
e159079,0,,765802,783138,783193,17336,1040,56,96.9,419.5
