subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159001,0,,,984347,984644,,,298,637.8,360.8
e159001,0,,,984671,985011,,,341,533.6,345.2
e159001,0,,,985037,985253,,,217,621.7,367.4
e159001,0,,,985318,985497,,,180,35.8,609.5
e159001,0,,,985550,985752,,,203,117.9,397.8
e159001,0,,,985804,986054,,,251,537.9,330.7
e159001,0,,,986065,986311,,,247,508.1,326.9
e159001,0,,,986365,986626,,,262,902.1,340.0
e159001,0,,,986733,987013,,,281,607.5,529.4
e159001,0,,,987062,987277,,,216,502.1,339.4
e159001,0,,,987289,988253,,,965,500.2,326.2
e159001,0,,,988310,988943,,,634,354.4,196.8
e159001,0,,,989081,989716,,,636,557.4,188.6
e159001,0,,,989749,990020,,,272,502.1,330.8
e159001,0,,,990069,990524,,,456,621.5,184.6
e159001,0,,,990566,990820,,,255,524.4,331.6
e159001,0,,,990833,991224,,,392,496.6,332.7
e159001,0,,,991231,991415,,,185,497.0,326.3
e159001,0,,,991436,991978,,,543,461.6,349.8
e159001,0,,,992024,992369,,,346,526.1,197.1
e159001,0,,,992504,992557,,,54,556.6,199.5
e159001,0,,,992715,993206,,,492,589.6,195.6
e159001,0,,,993239,993643,,,405,579.0,307.7
e159001,0,,,993815,993886,,,72,563.2,336.8
e159001,0,,,994025,994282,,,258,559.7,193.8
e159001,0,,,994315,994867,,,553,546.0,306.9
e159001,0,,,995025,995177,,,153,589.6,191.9
e159001,0,,,995187,995575,,,389,592.2,196.0
e159001,0,,,995631,996034,,,404,207.1,349.1
e159001,0,,,996173,996312,,,140,585.5,240.1
e159001,0,,,996338,996688,,,351,564.5,298.1
e159001,0,,,996698,997023,,,326,554.6,307.9
e159001,0,,,997030,997681,,,652,546.3,298.8
e159001,0,,,997720,999016,,,1297,587.4,180.5
e159001,0,,,999048,999192,,,145,550.7,308.8
e159001,0,,,999205,1000635,,,1431,544.4,288.2
e159001,0,,,1000661,1002216,,,1556,581.1,185.7
e159001,0,,,1002362,1003381,,,1020,543.8,255.0
e159001,0,,,1003391,1003563,,,173,563.6,263.9
e159001,0,,,1003598,1004384,,,787,604.4,174.3
e159001,0,,,1004577,1004748,,,172,609.3,270.9
e159001,0,,,1004936,1004982,,,47,585.6,275.5
e159001,0,,,1005338,1005622,,,285,568.1,259.5
e159001,0,,,1005647,1005895,,,249,611.9,198.3
e159001,0,,,1005907,1006319,,,413,617.4,186.1
