subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159091,0,,4729997,4729968,4730023,-29,-1,56,652.6,370.1
e159091,0,,4729997,4730307,4730338,310,19,32,637.2,353.8
e159091,0,,4729997,4730382,4730580,385,24,199,821.5,470.0
e159091,0,,4729997,4730644,4730840,647,39,197,352.9,671.4
e159091,0,,4729997,4731175,4731290,1178,71,116,241.3,563.3
e159091,0,,4729997,4731361,4731503,1364,82,143,872.8,470.9
e159091,0,,4729997,4731558,4731759,1561,94,202,1202.1,381.3
e159091,0,,4729997,4732551,4732672,2554,154,122,798.8,446.4
e159091,0,,4729997,4733085,4733110,3088,186,26,168.6,611.6
e159091,0,,4729997,4733161,4733772,3164,190,612,452.0,333.8
e159091,0,,4729997,4734402,4734600,4405,265,199,247.9,530.0
e159091,0,,4729997,4734910,4734930,4913,295,21,728.4,352.5
e159091,0,,4729997,4734963,4735354,4966,298,392,790.8,445.3
e159091,0,,4729997,4735413,4735587,5416,325,175,381.7,478.9
e159091,0,,4729997,4735621,4735791,5624,338,171,356.9,367.8
e159091,0,,4729997,4735801,4736075,5804,348,275,386.1,364.6
e159091,0,,4729997,4736870,4737031,6873,412,162,328.9,628.3
e159091,0,,4729997,4737088,4737228,7091,426,141,436.8,329.8
e159091,0,,4729997,4737237,4737463,7240,434,227,413.3,358.7
e159091,0,,4729997,4737516,4737664,7519,451,149,266.1,624.4
e159091,0,,4729997,4737692,4737867,7695,462,176,168.3,598.0
e159091,0,,4729997,4738159,4738219,8162,490,61,104.0,474.7
e159091,0,,4729997,4738305,4738552,8308,498,248,353.7,416.1
e159091,0,,4729997,4738599,4739285,8602,516,687,338.1,635.8
e159091,0,,4729997,4739519,4740099,9522,571,581,336.4,652.9
e159091,0,,4729997,4740225,4740603,10228,614,379,340.4,637.8
e159091,0,,4729997,4740961,4741038,10964,658,78,147.8,471.0
e159091,0,,4729997,4741058,4741156,11061,663,99,211.9,580.9
e159091,0,,4729997,4741175,4741431,11178,671,257,160.8,593.1
e159091,0,,4729997,4741465,4741775,11468,688,311,347.2,618.3
