subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159070,0,,4816632,4816603,4816893,-29,-1,291,636.6,353.7
e159070,0,,4816632,4816908,4817184,276,17,277,636.7,373.1
e159070,0,,4816632,4817195,4817465,563,34,271,652.7,360.2
e159070,0,,4816632,4817512,4817802,880,53,291,617.5,439.1
e159070,0,,4816632,4818046,4818218,1414,85,173,627.6,500.7
e159070,0,,4816632,4818241,4818482,1609,97,242,618.0,524.1
e159070,0,,4816632,4818507,4818715,1875,113,209,567.7,532.7
e159070,0,,4816632,4818738,4818850,2106,127,113,542.5,473.1
e159070,0,,4816632,4819127,4819225,2495,150,99,641.8,449.2
e159070,0,,4816632,4819290,4819415,2658,160,126,585.8,97.4
e159070,0,,4816632,4819473,4819672,2841,171,200,1093.7,42.6
e159070,0,,4816632,4819746,4820017,3114,187,272,707.3,517.8
e159070,0,,4816632,4820065,4820267,3433,206,203,575.7,595.3
e159070,0,,4816632,4820292,4820416,3660,220,125,584.7,540.0
e159070,0,,4816632,4820451,4820675,3819,229,225,706.1,346.0
e159070,0,,4816632,4820707,4820854,4075,245,148,812.3,196.5
e159070,0,,4816632,4820984,4821192,4352,261,209,401.3,20.8
e159070,0,,4816632,4821259,4821465,4627,278,207,651.9,404.6
e159070,0,,4816632,4821651,4822327,5019,301,677,802.1,252.0
e159070,0,,4816632,4822381,4822654,5749,345,274,1162.3,138.9
e159070,0,,4816632,4822669,4823952,6037,362,1284,1052.3,125.4
e159070,0,,4816632,4823971,4824253,7339,440,283,1087.2,139.0
e159070,0,,4816632,4824343,4824456,7711,463,114,1127.2,119.4
e159070,0,,4816632,4824525,4824775,7893,474,251,808.5,509.8
e159070,0,,4816632,4824821,4825053,8189,491,233,602.8,558.2
e159070,0,,4816632,4825082,4825360,8450,507,279,452.6,628.4
e159070,0,,4816632,4825378,4825554,8746,525,177,404.8,645.0
e159070,0,,4816632,4825928,4825998,9296,558,71,544.7,520.9
e159070,0,,4816632,4826017,4826159,9385,563,143,504.9,556.0
e159070,0,,4816632,4826204,4826480,9572,574,277,442.2,639.4
e159070,0,,4816632,4826525,4826970,9893,593,446,731.5,637.1
e159070,0,,4816632,4826998,4827219,10366,622,222,668.5,575.5
e159070,0,,4816632,4827250,4827578,10618,637,329,560.0,555.8
e159070,0,,4816632,4827616,4827970,10984,659,355,725.0,361.2
e159070,0,,4816632,4828018,4828284,11386,683,267,939.9,169.5
e159070,0,,4816632,4828309,4828693,11677,700,385,937.5,141.4
e159070,0,,4816632,4828759,4828982,12127,727,224,412.0,147.1
e159070,0,,4816632,4829038,4829335,12406,744,298,489.9,393.7
e159070,0,,4816632,4829360,4829724,12728,763,365,427.2,369.8
e159070,0,,4816632,4829747,4829964,13115,787,218,411.0,319.5
e159070,0,,4816632,4830022,4830163,13390,803,142,786.7,371.9
e159070,0,,4816632,4830272,4830474,13640,818,203,842.3,449.1
e159070,0,,4816632,4830499,4830970,13867,832,472,908.4,458.6
e159070,0,,4816632,4830980,4831204,14348,861,225,918.2,460.7
e159070,0,,4816632,4831226,4831377,14594,875,152,850.0,447.9
e159070,0,,4816632,4831651,4832474,15019,901,824,816.3,376.9
e159070,0,,4816632,4832496,4832725,15864,951,230,843.9,315.2
e159070,0,,4816632,4832925,4833162,16293,977,238,821.3,333.8
e159070,0,,4816632,4833356,4833862,16724,1003,507,816.1,337.3
e159070,0,,4816632,4833885,4834103,17253,1035,219,841.6,319.1
e159070,0,,4816632,4834140,4834763,17508,1050,624,933.2,156.3
e159070,0,,4816632,4834804,4835229,18172,1090,426,819.0,307.8
e159070,0,,4816632,4835443,4835812,18811,1128,370,809.8,344.8
e159070,0,,4816632,4835823,4836521,19191,1151,699,796.9,352.4
e159070,0,,4816632,4836542,4836704,19910,1194,163,820.9,389.8
e159070,0,,4816632,4836748,4836844,20116,1206,97,942.8,445.2
e159070,0,,4816632,4837064,4837182,20432,1225,119,671.7,527.0
e159070,0,,4816632,4837203,4837273,20571,1234,71,626.5,547.0
e159070,0,,4816632,4837300,4837436,20668,1239,137,581.3,568.8
e159070,0,,4816632,4837468,4837939,20836,1249,472,666.3,537.3
e159070,0,,4816632,4837968,4838170,21336,1279,203,744.3,435.1
e159070,0,,4816632,4838197,4838664,21565,1293,468,772.0,321.6
e159070,0,,4816632,4838677,4839503,22045,1322,827,749.1,337.8
e159070,0,,4816632,4839511,4840485,22879,1372,975,733.5,326.4
e159070,0,,4816632,4840650,4840686,24018,1440,37,775.4,292.1
e159070,0,,4816632,4840698,4840938,24066,1443,241,747.6,319.2
e159070,0,,4816632,4840978,4841302,24346,1460,325,733.2,146.6
e159070,0,,4816632,4841344,4841746,24712,1482,403,514.5,132.5
e159070,0,,4816632,4841759,4842825,25127,1507,1067,487.1,143.2
e159070,0,,4816632,4842975,4843032,26343,1580,58,739.7,143.0
e159070,0,,4816632,4843211,4843793,26579,1594,583,746.1,161.0
e159070,0,,4816632,4843887,4844089,27255,1634,203,632.3,632.6
e159070,0,,4816632,4844113,4844399,27481,1648,287,609.5,558.5
e159070,0,,4816632,4844426,4844802,27794,1666,377,601.1,427.6
e159070,0,,4816632,4844834,4845138,28202,1691,305,471.1,347.2
e159070,0,,4816632,4845185,4845616,28553,1712,432,421.1,122.0
e159070,0,,4816632,4845626,4846396,28994,1738,771,453.8,118.1
e159070,0,,4816632,4846599,4847081,29967,1797,483,455.6,121.3
e159070,0,,4816632,4847089,4847755,30457,1826,667,454.2,112.8
e159070,0,,4816632,4847766,4848742,31134,1867,977,446.8,119.8
e159070,0,,4816632,4848752,4848994,32120,1926,243,439.3,113.1
e159070,0,,4816632,4849006,4850509,32374,1941,1504,461.0,124.0
e159070,0,,4816632,4850561,4851143,33929,2034,583,501.1,275.6
e159070,0,,4816632,4851190,4851615,34558,2072,426,474.8,150.1
e159070,0,,4816632,4851624,4852004,34992,2098,381,481.9,139.0
e159070,0,,4816632,4852161,4852781,35529,2130,621,484.4,142.0
e159070,0,,4816632,4852986,4854120,36354,2180,1135,470.4,137.7
e159070,0,,4816632,4854129,4854369,37497,2248,241,463.8,128.9
e159070,0,,4816632,4854381,4854852,37749,2263,472,455.2,114.9
e159070,0,,4816632,4854862,4856941,38230,2292,2080,455.2,128.9
e159070,0,,4816632,4856958,4857232,40326,2418,275,468.6,120.3
e159070,0,,4816632,4857404,4858048,40772,2444,645,455.6,133.7
e159070,0,,4816632,4858059,4858335,41427,2484,277,432.3,133.7
e159070,0,,4816632,4858355,4860210,41723,2501,1856,458.9,126.4
e159070,0,,4816632,4860264,4860428,43632,2616,165,852.2,119.6
e159070,0,,4816632,4860462,4860567,43830,2628,106,892.8,121.9
e159070,0,,4816632,4860778,4861325,44146,2647,548,905.9,132.1
e159070,0,,4816632,4861341,4861466,44709,2680,126,885.8,160.5
e159070,0,,4816632,4861682,4861956,45050,2701,275,893.5,148.7
e159070,0,,4816632,4861971,4862711,45339,2718,741,872.6,170.1
e159070,0,,4816632,4862894,4863867,46262,2773,974,876.7,159.7
e159070,0,,4816632,4863934,4864093,47302,2836,160,425.0,108.9
e159070,0,,4816632,4864257,4865001,47625,2855,745,442.6,123.7
e159070,0,,4816632,4865165,4865621,48533,2910,457,441.0,120.3
e159070,0,,4816632,4865630,4869048,48998,2937,3419,439.2,129.7
e159070,0,,4816632,4869057,4869218,52425,3143,162,426.9,132.0
e159070,0,,4816632,4869400,4869744,52768,3163,345,441.5,125.2
e159070,0,,4816632,4869761,4869999,53129,3185,239,417.4,141.1
e159070,0,,4816632,4870006,4870785,53374,3200,780,428.4,145.3
