subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159098,0,,5926749,5926718,5927058,-31,-1,341,638.2,366.2
e159098,0,,5926749,5927088,5927415,339,21,328,638.4,458.5
e159098,0,,5926749,5927594,5927851,845,51,258,655.6,404.4
e159098,0,,5926749,5927889,5928135,1140,69,247,522.8,461.9
e159098,0,,5926749,5928156,5928377,1407,85,222,496.5,481.9
e159098,0,,5926749,5928401,5928764,1652,100,364,572.3,468.5
e159098,0,,5926749,5928798,5929220,2049,123,423,699.6,419.1
e159098,0,,5926749,5929262,5929355,2513,151,94,594.7,516.9
e159098,0,,5926749,5929374,5929425,2625,158,52,587.7,516.3
e159098,0,,5926749,5929664,5929967,2915,175,304,617.0,444.0
e159098,0,,5926749,5930168,5930401,3419,205,234,661.4,466.9
e159098,0,,5926749,5930421,5930777,3672,221,357,661.8,513.1
e159098,0,,5926749,5930803,5930986,4054,243,184,735.1,548.6
e159098,0,,5926749,5931027,5931322,4278,257,296,876.2,466.8
e159098,0,,5926749,5931374,5931476,4625,278,103,762.6,222.5
e159098,0,,5926749,5931730,5931942,4981,299,213,732.6,449.0
e159098,0,,5926749,5932067,5932176,5318,319,110,1120.9,459.3
e159098,0,,5926749,5932796,5933094,6047,363,299,1097.3,168.0
e159098,0,,5926749,5933266,5933672,6517,391,407,1022.1,157.5
e159098,0,,5926749,5933690,5933878,6941,417,189,1019.8,199.6
e159098,0,,5926749,5933896,5934224,7147,429,329,1039.0,171.8
e159098,0,,5926749,5934246,5934552,7497,450,307,1100.1,164.5
e159098,0,,5926749,5934706,5934972,7957,477,267,1084.5,304.8
e159098,0,,5926749,5935027,5935316,8278,497,290,649.6,479.2
e159098,0,,5926749,5935370,5935511,8621,517,142,858.1,248.0
e159098,0,,5926749,5937106,5937302,10357,621,197,645.5,417.7
e159098,0,,5926749,5937484,5937696,10735,644,213,366.7,295.1
e159098,0,,5926749,5937894,5938069,11145,669,176,488.6,324.6
e159098,0,,5926749,5938121,5938366,11372,682,246,413.0,164.0
e159098,0,,5926749,5938431,5938974,11682,701,544,952.7,160.6
e159098,0,,5926749,5939030,5939236,12281,737,207,540.8,485.6
e159098,0,,5926749,5939269,5939489,12520,751,221,650.5,513.2
e159098,0,,5926749,5939658,5939846,12909,774,189,667.1,514.1
e159098,0,,5926749,5939873,5940172,13124,787,300,764.3,321.0
e159098,0,,5926749,5940337,5940519,13588,815,183,740.7,401.9
e159098,0,,5926749,5940569,5940700,13820,829,132,882.0,462.7
e159098,0,,5926749,5940875,5941240,14126,847,366,878.2,208.7
e159098,0,,5926749,5941289,5941463,14540,872,175,709.9,506.5
e159098,0,,5926749,5941487,5941720,14738,884,234,795.6,447.6
e159098,0,,5926749,5941889,5941995,15140,908,107,841.0,292.4
e159098,0,,5926749,5942049,5942250,15300,918,202,428.3,193.1
e159098,0,,5926749,5942274,5942458,15525,931,185,451.5,150.4
e159098,0,,5926749,5942521,5942912,15772,946,392,935.5,163.1
e159098,0,,5926749,5942952,5943135,16203,972,184,822.8,278.3
e159098,0,,5926749,5943334,5943863,16585,995,530,812.0,350.8
e159098,0,,5926749,5943911,5944117,17162,1029,207,477.1,311.6
e159098,0,,5926749,5944308,5944389,17559,1053,82,483.7,322.0
e159098,0,,5926749,5944615,5944680,17866,1071,66,736.3,478.3
e159098,0,,5926749,5944865,5944935,18116,1086,71,738.9,712.7
e159098,0,,5926749,5945162,5945316,18413,1104,155,701.5,369.3
e159098,0,,5926749,5945533,5945688,18784,1126,156,697.9,391.4
e159098,0,,5926749,5945903,5946056,19154,1149,154,786.7,375.4
e159098,0,,5926749,5946278,5946459,19529,1171,182,787.4,429.5
e159098,0,,5926749,5946668,5946835,19919,1194,168,781.5,456.9
e159098,0,,5926749,5947032,5947243,20283,1216,212,637.1,485.1
e159098,0,,5926749,5947463,5947529,20714,1242,67,749.0,471.8
e159098,0,,5926749,5947729,5947853,20980,1258,125,807.1,422.2
e159098,0,,5926749,5947901,5948032,21152,1268,132,658.5,506.3
e159098,0,,5926749,5948231,5948387,21482,1288,157,835.1,434.6
e159098,0,,5926749,5948418,5948528,21669,1299,111,772.5,371.5
e159098,0,,5926749,5948734,5948958,21985,1318,225,667.5,401.8
e159098,0,,5926749,5949179,5949424,22430,1345,246,706.8,367.9
e159098,0,,5926749,5949611,5949840,22862,1371,230,564.4,355.1
e159098,0,,5926749,5949864,5949995,23115,1386,132,513.0,335.4
e159098,0,,5926749,5950193,5950844,23444,1406,652,520.9,345.4
e159098,0,,5926749,5950882,5951053,24133,1447,172,729.8,357.5
e159098,0,,5926749,5951097,5951333,24348,1460,237,751.2,142.0
e159098,0,,5926749,5951483,5951636,24734,1483,154,486.8,147.1
e159098,0,,5926749,5951849,5951948,25100,1505,100,616.9,179.1
e159098,0,,5926749,5951976,5952158,25227,1513,183,735.6,175.5
e159098,0,,5926749,5952199,5952798,25450,1526,600,487.3,169.6
e159098,0,,5926749,5953000,5953147,26251,1574,148,515.4,284.5
e159098,0,,5926749,5956383,5957457,29634,1777,1075,453.3,161.1
e159098,0,,5926749,5957622,5958117,30873,1851,496,462.0,165.4
e159098,0,,5926749,5958292,5958802,31543,1891,511,461.7,152.4
e159098,0,,5926749,5958987,5959151,32238,1933,165,446.3,133.1
e159098,0,,5926749,5959212,5959475,32463,1946,264,852.4,151.9
e159098,0,,5926749,5959503,5960255,32754,1964,753,827.2,169.6
e159098,0,,5926749,5960313,5960814,33564,2012,502,449.9,162.4
e159098,0,,5926749,5960844,5961438,34095,2044,595,468.1,286.5
e159098,0,,5926749,5961470,5962293,34721,2082,824,473.4,159.7
e159098,0,,5926749,5962478,5963508,35729,2142,1031,482.8,165.8
e159098,0,,5926749,5963531,5964750,36782,2205,1220,463.5,158.3
e159098,0,,5926749,5964941,5965921,38192,2290,981,457.0,161.8
e159098,0,,5926749,5965932,5966508,39183,2349,577,460.2,155.8
e159098,0,,5926749,5966536,5966792,39787,2385,257,437.9,154.9
e159098,0,,5926749,5966968,5967213,40219,2411,246,461.6,158.2
e159098,0,,5926749,5967231,5968315,40482,2427,1085,452.2,156.5
e159098,0,,5926749,5968496,5968743,41747,2503,248,461.0,170.9
e159098,0,,5926749,5968764,5969139,42015,2519,376,446.1,165.3
e159098,0,,5926749,5969320,5969886,42571,2552,567,455.1,161.7
e159098,0,,5926749,5969906,5971122,43157,2587,1217,438.8,144.6
e159098,0,,5926749,5971321,5971508,44572,2672,188,893.7,141.9
e159098,0,,5926749,5971536,5971685,44787,2685,150,866.1,149.2
e159098,0,,5926749,5971916,5972347,45167,2708,432,844.2,177.4
e159098,0,,5926749,5972379,5972662,45630,2736,284,886.5,165.9
e159098,0,,5926749,5972688,5972823,45939,2754,136,866.8,156.3
e159098,0,,5926749,5973042,5973448,46293,2775,407,857.0,191.4
e159098,0,,5926749,5973474,5973846,46725,2801,373,819.4,273.0
e159098,0,,5926749,5974054,5974288,47305,2836,235,747.0,347.7
e159098,0,,5926749,5974548,5974579,47799,2866,32,765.2,296.2
e159098,0,,5926749,5974795,5974855,48046,2880,61,682.1,258.4
e159098,0,,5926749,5975063,5975126,48314,2896,64,782.0,315.5
e159098,0,,5926749,5975354,5975438,48605,2914,85,811.1,295.8
e159098,0,,5926749,5975674,5975932,48925,2933,259,699.2,193.6
e159098,0,,5926749,5976151,5976414,49402,2962,264,857.9,231.4
e159098,0,,5926749,5976443,5976567,49694,2979,125,881.0,131.6
e159098,0,,5926749,5976768,5976846,50019,2999,79,660.0,156.6
e159098,0,,5926749,5976889,5977272,50140,3006,384,441.3,140.3
e159098,0,,5926749,5977453,5977539,50704,3040,87,439.1,110.5
e159098,0,,5926749,5977760,5977912,51011,3058,153,787.9,169.9
e159098,0,,5926749,5977951,5978198,51202,3070,248,900.8,146.0
e159098,0,,5926749,5978219,5978868,51470,3086,650,887.7,154.5
e159098,0,,5926749,5978927,5979163,52178,3128,237,689.3,418.8
e159098,0,,5926749,5979193,5979314,52444,3144,122,763.3,364.5
e159098,0,,5926749,5979481,5979891,52732,3161,411,429.7,120.7
e159098,0,,5926749,5980065,5980580,53316,3196,516,441.5,240.7
e159098,0,,5926749,5980614,5980745,53865,3229,132,507.9,225.4
e159098,0,,5926749,5980775,5981420,54026,3239,646,459.6,150.9
e159098,0,,5926749,5981436,5982037,54687,3278,602,447.2,135.4
e159098,0,,5926749,5982260,5982667,55511,3328,408,443.5,163.8
e159098,0,,5926749,5982681,5983739,55932,3353,1059,444.6,136.9
e159098,0,,5926749,5983938,5984276,57189,3428,339,448.2,159.5
e159098,0,,5926749,5984293,5985055,57544,3450,763,437.9,141.3
e159098,0,,5926749,5985080,5985390,58331,3497,311,452.9,137.9
e159098,0,,5926749,5985584,5985874,58835,3527,291,443.8,141.2
e159098,0,,5926749,5985892,5986380,59143,3546,489,458.3,142.0
e159098,0,,5926749,5986407,5986720,59658,3576,314,437.1,148.9
e159098,0,,5926749,5986898,5987143,60149,3606,246,433.8,152.0
e159098,0,,5926749,5987171,5987523,60422,3622,353,460.9,126.4
e159098,0,,5926749,5987546,5987662,60797,3645,117,433.5,136.2
e159098,0,,5926749,5987880,5988180,61131,3665,301,749.2,364.4
e159098,0,,5926749,5988211,5988345,61462,3685,135,800.1,374.4
e159098,0,,5926749,5988398,5988843,61649,3696,446,876.3,150.5
e159098,0,,5926749,5988873,5989261,62124,3724,389,898.8,173.1
e159098,0,,5926749,5989453,5989521,62704,3759,69,621.0,147.7
e159098,0,,5926749,5989550,5989888,62801,3765,339,458.2,128.7
e159098,0,,5926749,5989912,5990972,63163,3786,1061,435.3,132.1
e159098,0,,5926749,5991234,5991556,64485,3866,323,612.4,312.2
e159098,0,,5926749,5991852,5992118,65103,3903,267,486.0,207.6
e159098,0,,5926749,5992371,5994356,65622,3934,1986,705.9,277.2
e159098,0,,5926749,5994533,5995101,67784,4063,569,437.9,180.1
e159098,0,,5926749,5995388,5996185,68639,4115,798,732.1,413.3
e159098,0,,5926749,5996234,5998526,69485,4165,2293,485.2,567.4
e159098,0,,5926749,5998613,5998850,71864,4308,238,487.2,191.0
e159098,0,,5926749,5998877,5999080,72128,4324,204,452.6,162.4
e159098,0,,5926749,5999271,6000175,72522,4347,905,443.7,174.3
e159098,0,,5926749,6000402,6001495,73653,4415,1094,662.3,439.7
e159098,0,,5926749,6001556,6001927,74807,4484,372,451.4,176.4
e159098,0,,5926749,6001955,6003535,75206,4508,1581,419.8,155.6
e159098,0,,5926749,6003751,6005770,77002,4616,2020,666.9,594.7
e159098,0,,5926749,6005814,6006398,79065,4740,585,656.0,489.2
e159098,0,,5926749,6006635,6007238,79886,4789,604,745.1,260.7
e159098,0,,5926749,6007544,6010567,80795,4843,3024,584.7,471.8
