subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159072,0,,3453518,3455345,3455443,1827,110,99,643.6,349.6,788.3,408.2,4.62,156.1155021130188
e159072,0,,3453518,3455573,3455725,2055,124,153,783.1,403.8,790.4,410.8,0.31,10.11385188738689
e159072,0,,3453518,3455819,3455961,2301,138,143,790.7,416.2,637.4,385.2,4.58,156.40297311752107
e159072,0,,3453518,3456164,3456207,2646,159,44,641.6,387.6,436.2,404.7,6.01,206.11057711820615
e159072,0,,3453518,3456628,3456832,3110,187,205,432.2,420.0,503.7,415.7,2.08,71.62918399646892
e159072,0,,3453518,3456879,3456942,3361,202,64,496.1,330.1,74.7,303.3,11.9,422.2513469487102
e159072,0,,3453518,3457731,3457788,4213,253,58,35.2,306.8,403.3,373.7,10.45,374.12995068558735
e159072,0,,3453518,3458617,3458628,5099,306,12,390.0,391.7,388.1,375.2,0.53,16.609033686521318
e159072,0,,3453518,3459260,3459438,5742,345,179,392.5,385.8,518.4,462.1,4.36,147.21582795338279
e159072,0,,3453518,3459539,3459630,6021,361,92,511.0,348.8,1039.3,333.4,15.17,528.5244081402485
e159072,0,,3453518,3459684,3459717,6166,370,34,1022.2,325.4,965.3,423.1,3.47,113.0614876958552
e159072,0,,3453518,3459813,3459818,6295,378,6,953.5,423.3,961.4,430.4,0.32,10.621675950620936
e159072,0,,3453518,3459873,3460043,6355,381,171,968.6,435.6,1203.0,527.0,7.04,251.5895864299633
e159072,0,,3453518,3460084,3460195,6566,394,112,1204.4,533.1,1204.7,540.6,0.22,7.5059976019180805
e159072,0,,3453518,3460266,3460375,6748,405,110,1205.6,541.5,49.4,191.5,32.86,1208.0142548827805
e159072,0,,3453518,3460545,3460566,7027,422,22,75.1,179.2,106.1,130.3,1.74,57.89827285852314
e159072,0,,3453518,3462165,3462212,8647,519,48,727.9,159.7,782.3,413.6,8.28,259.6624154551444
e159072,0,,3453518,3462511,3462547,8993,540,37,814.3,428.8,996.5,415.9,5.24,182.6560976261127
e159072,0,,3453518,3462739,3462778,9221,553,40,1016.6,441.2,806.3,511.6,6.38,221.77071492873
e159072,0,,3453518,3462885,3463016,9367,562,132,810.8,530.9,918.2,615.2,4.0,136.53296305288345
e159072,0,,3453518,3463301,3463341,9783,587,41,949.3,461.6,1146.9,423.1,5.64,201.31569735120024
e159072,0,,3453518,3463448,3463466,9930,596,19,1133.9,402.1,1067.8,485.3,3.14,106.26123470014836
e159072,0,,3453518,3463637,3463668,10119,607,32,1079.5,500.7,955.2,487.3,3.5,125.02019836810366
e159072,0,,3453518,3464100,3464145,10582,635,46,982.6,489.3,748.6,499.0,6.68,234.2009607153651
e159072,0,,3453518,3464309,3464366,10791,647,58,754.2,508.6,1021.9,147.6,13.72,449.4266235994481
e159072,0,,3453518,3464390,3464408,10872,652,19,1000.8,136.9,942.1,201.7,2.66,87.43414664763412
e159072,0,,3453518,3465003,3465051,11485,689,49,906.9,195.1,733.9,424.4,8.87,287.24117044741337
e159072,0,,3453518,3465230,3465256,11712,703,27,732.6,442.1,759.2,542.9,3.25,104.25065947033616
e159072,0,,3453518,3465477,3465501,11959,717,25,766.7,559.2,746.3,618.9,1.92,63.08922253443924
e159072,0,,3453518,3465800,3465809,12282,737,10,746.7,633.0,758.8,649.0,0.59,20.06015952080137
e159072,0,,3453518,3466392,3466415,12874,772,24,770.0,651.1,841.7,643.9,2.04,72.06059949792264
e159072,0,,3453518,3466684,3466703,13166,790,20,850.5,656.1,904.2,653.2,1.51,53.778248390961984
e159072,0,,3453518,3467019,3467065,13501,810,47,890.4,662.2,632.3,612.1,7.47,262.91751558235904
e159072,0,,3453518,3467205,3467283,13687,821,79,634.6,621.6,394.1,599.4,6.88,241.52244202144033
e159072,0,,3453518,3467358,3467436,13840,830,79,378.8,597.8,879.3,635.2,14.16,501.8954173929066
e159072,0,,3453518,3468605,3468727,15087,905,123,836.8,460.8,776.6,408.3,2.41,79.87671750892116
e159072,0,,3453518,3469111,3469127,15593,935,17,714.9,379.0,753.6,367.2,1.19,40.45899158407194
e159072,0,,3453518,3469875,3469889,16357,981,15,737.1,379.2,705.3,372.5,0.96,32.498153793715794
