subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159075,0,,4810533,4810501,4810850,-32,-1,350,629.0,340.0
e159075,0,,4810533,4810883,4811368,350,21,486,778.9,416.4
e159075,0,,4810533,4811437,4811583,904,55,147,290.1,484.0
e159075,0,,4810533,4811622,4811978,1089,66,357,183.6,518.0
e159075,0,,4810533,4812048,4812593,1515,91,546,777.3,448.1
e159075,0,,4810533,4812615,4812731,2082,125,117,813.8,429.9
e159075,0,,4810533,4812901,4813581,2368,142,681,820.9,427.6
e159075,0,,4810533,4813642,4814297,3109,187,656,466.8,265.0
e159075,0,,4810533,4814346,4814703,3813,229,358,845.8,393.9
e159075,0,,4810533,4814867,4815006,4334,260,140,249.1,565.2
e159075,0,,4810533,4815027,4815870,4494,270,844,191.3,527.0
e159075,0,,4810533,4815919,4816071,5386,323,153,403.8,323.1
e159075,0,,4810533,4816091,4816400,5558,334,310,361.0,326.3
e159075,0,,4810533,4816444,4816548,5911,355,105,441.3,454.2
e159075,0,,4810533,4816604,4816794,6071,364,191,806.7,428.0
e159075,0,,4810533,4816811,4817065,6278,377,255,832.8,422.1
e159075,0,,4810533,4817073,4817352,6540,393,280,821.2,429.2
e159075,0,,4810533,4817367,4817753,6834,410,387,798.4,422.0
e159075,0,,4810533,4817764,4818028,7231,434,265,810.6,438.8
e159075,0,,4810533,4818038,4818302,7505,450,265,819.9,438.6
e159075,0,,4810533,4818376,4818624,7843,471,249,243.9,590.5
e159075,0,,4810533,4818651,4818904,8118,487,254,360.2,623.8
e159075,0,,4810533,4818931,4819105,8398,504,175,281.1,585.3
e159075,0,,4810533,4819128,4819669,8595,516,542,383.5,566.4
e159075,0,,4810533,4819692,4820365,9159,549,674,354.1,600.9
e159075,0,,4810533,4820382,4820891,9849,591,510,372.7,607.6
e159075,0,,4810533,4821085,4821235,10552,633,151,1179.8,331.3
e159075,0,,4810533,4821260,4821515,10727,643,256,1208.9,296.6
e159075,0,,4810533,4821610,4821931,11077,664,322,204.1,549.8
e159075,0,,4810533,4821961,4822230,11428,685,270,253.1,568.8
e159075,0,,4810533,4822253,4822520,11720,703,268,368.2,545.2
e159075,0,,4810533,4822541,4823384,12008,720,844,383.2,585.4
e159075,0,,4810533,4823431,4823532,12898,774,102,388.4,388.7
e159075,0,,4810533,4823561,4823702,13028,781,142,403.3,282.6
e159075,0,,4810533,4823753,4823867,13220,793,115,259.2,484.6
e159075,0,,4810533,4823892,4824047,13359,801,156,203.5,521.1
e159075,0,,4810533,4824066,4824277,13533,812,212,251.9,532.0
e159075,0,,4810533,4824302,4824482,13769,826,181,364.6,543.1
e159075,0,,4810533,4824502,4825098,13969,838,597,392.2,570.9
e159075,0,,4810533,4825309,4825352,14776,886,44,353.9,387.0
e159075,0,,4810533,4825380,4825528,14847,890,149,385.5,276.6
e159075,0,,4810533,4825580,4825825,15047,902,246,218.1,502.5
e159075,0,,4810533,4825848,4826035,15315,918,188,202.8,551.8
e159075,0,,4810533,4826056,4826200,15523,931,145,239.7,554.5
e159075,0,,4810533,4826228,4826380,15695,941,153,400.5,545.3
e159075,0,,4810533,4826439,4826610,15906,954,172,796.1,446.8
e159075,0,,4810533,4826666,4826874,16133,968,209,372.2,585.4
e159075,0,,4810533,4826892,4827322,16359,981,431,406.2,561.3
e159075,0,,4810533,4827340,4827805,16807,1008,466,379.5,566.4
e159075,0,,4810533,4827845,4828149,17312,1038,305,289.4,475.7
e159075,0,,4810533,4828167,4828418,17634,1057,252,234.5,487.1
e159075,0,,4810533,4828440,4828578,17907,1074,139,303.9,461.1
e159075,0,,4810533,4828603,4828741,18070,1084,139,236.6,477.3
e159075,0,,4810533,4828765,4828951,18232,1093,187,331.5,459.6
e159075,0,,4810533,4828976,4829372,18443,1106,397,391.9,548.8
e159075,0,,4810533,4829386,4829587,18853,1131,202,363.8,560.3
e159075,0,,4810533,4829632,4829843,19099,1145,212,385.5,313.9
e159075,0,,4810533,4829862,4829966,19329,1159,105,344.3,289.2
e159075,0,,4810533,4830143,4830307,19610,1176,165,364.4,324.0
e159075,0,,4810533,4830330,4830694,19797,1187,365,347.0,276.0
e159075,0,,4810533,4830754,4831125,20221,1213,372,210.8,495.2
e159075,0,,4810533,4831170,4831214,20637,1237,45,353.1,276.6
e159075,0,,4810533,4831413,4831652,20880,1252,240,358.8,304.9
e159075,0,,4810533,4831677,4831995,21144,1268,319,445.5,254.7
e159075,0,,4810533,4832029,4832224,21496,1289,196,646.7,269.1
e159075,0,,4810533,4832269,4832611,21736,1303,343,823.5,375.6
e159075,0,,4810533,4832654,4832846,22121,1326,193,660.6,400.6
e159075,0,,4810533,4832897,4833088,22364,1341,192,952.2,415.5
e159075,0,,4810533,4833112,4833348,22579,1354,237,980.7,482.2
e159075,0,,4810533,4833368,4834312,22835,1369,945,996.5,517.2
e159075,0,,4810533,4834509,4834820,23976,1438,312,971.3,471.7
e159075,0,,4810533,4834835,4835098,24302,1457,264,995.4,450.8
e159075,0,,4810533,4835116,4835475,24583,1474,360,1001.1,398.6
e159075,0,,4810533,4835521,4835899,24988,1498,379,777.8,275.7
e159075,0,,4810533,4835937,4836113,25404,1523,177,681.9,374.7
e159075,0,,4810533,4836137,4836313,25604,1535,177,649.0,457.9
e159075,0,,4810533,4836340,4836656,25807,1547,317,439.1,510.8
e159075,0,,4810533,4836683,4837185,26150,1568,503,323.5,535.9
e159075,0,,4810533,4837204,4837515,26671,1599,312,274.9,587.6
e159075,0,,4810533,4837758,4837941,27225,1632,184,268.9,541.4
e159075,0,,4810533,4837999,4838373,27466,1647,375,526.7,266.0
e159075,0,,4810533,4838383,4838521,27850,1670,139,562.8,286.8
e159075,0,,4810533,4838732,4839140,28199,1691,409,1169.7,314.3
e159075,0,,4810533,4839162,4839759,28629,1717,598,1207.2,292.1
e159075,0,,4810533,4839804,4840145,29271,1755,342,859.7,267.6
e159075,0,,4810533,4840163,4840421,29630,1777,259,867.7,310.5
e159075,0,,4810533,4840467,4840600,29934,1795,134,919.0,453.9
e159075,0,,4810533,4840627,4840916,30094,1804,290,709.2,482.3
e159075,0,,4810533,4840963,4841056,30430,1824,94,492.2,454.3
e159075,0,,4810533,4841100,4841500,30567,1833,401,217.8,491.3
e159075,0,,4810533,4841551,4841641,31018,1860,91,500.4,431.6
e159075,0,,4810533,4841671,4841819,31138,1867,149,501.3,314.4
e159075,0,,4810533,4842015,4842201,31482,1888,187,440.5,262.4
e159075,0,,4810533,4842222,4842731,31689,1900,510,361.6,281.3
e159075,0,,4810533,4842780,4843176,32247,1933,397,302.9,482.1
e159075,0,,4810533,4843205,4843494,32672,1959,290,365.1,377.2
e159075,0,,4810533,4843511,4843743,32978,1977,233,383.5,419.3
e159075,0,,4810533,4843753,4843990,33220,1992,238,404.4,424.2
e159075,0,,4810533,4844023,4844061,33490,2008,39,365.0,306.9
e159075,0,,4810533,4844252,4844512,33719,2022,261,369.5,331.5
e159075,0,,4810533,4844553,4844733,34020,2040,181,373.0,453.7
e159075,0,,4810533,4844749,4845217,34216,2051,469,354.6,461.6
e159075,0,,4810533,4845441,4845884,34908,2093,444,362.5,444.4
e159075,0,,4810533,4845894,4847015,35361,2120,1122,337.9,473.4
e159075,0,,4810533,4847058,4847209,36525,2190,152,277.7,559.6
e159075,0,,4810533,4847235,4847477,36702,2200,243,326.1,484.6
e159075,0,,4810533,4847544,4847900,37011,2219,357,823.3,406.1
e159075,0,,4810533,4848112,4848291,37579,2253,180,296.9,488.5
e159075,0,,4810533,4848313,4848755,37780,2265,443,334.2,483.5
e159075,0,,4810533,4848767,4849084,38234,2292,318,305.7,494.9
e159075,0,,4810533,4849157,4849303,38624,2316,147,872.5,406.7
e159075,0,,4810533,4849323,4849657,38790,2326,335,811.8,401.6
e159075,0,,4810533,4849686,4850053,39153,2347,368,948.2,405.8
e159075,0,,4810533,4850074,4850474,39541,2371,401,889.1,436.1
e159075,0,,4810533,4850567,4851080,40034,2400,514,243.4,493.7
e159075,0,,4810533,4851090,4851342,40557,2431,253,212.5,501.1
e159075,0,,4810533,4851365,4851570,40832,2448,206,203.1,565.1
e159075,0,,4810533,4851580,4851788,41047,2461,209,192.0,576.1
e159075,0,,4810533,4851816,4852025,41283,2475,210,224.1,494.5
e159075,0,,4810533,4852081,4852259,41548,2491,179,216.5,643.3
e159075,0,,4810533,4852282,4852475,41749,2503,194,177.6,560.1
e159075,0,,4810533,4852496,4852687,41963,2516,192,162.3,507.7
e159075,0,,4810533,4852879,4853091,42346,2539,213,243.8,496.3
e159075,0,,4810533,4853109,4853481,42576,2553,373,216.7,475.2
e159075,0,,4810533,4853516,4854102,42983,2577,587,235.6,634.9
e159075,0,,4810533,4854155,4854813,43622,2615,659,544.2,634.8
e159075,0,,4810533,4854860,4855033,44327,2657,174,297.1,483.6
e159075,0,,4810533,4855057,4855274,44524,2669,218,338.9,436.4
e159075,0,,4810533,4855295,4855607,44762,2684,313,388.1,429.9
e159075,0,,4810533,4855619,4856058,45086,2703,440,375.4,420.8
e159075,0,,4810533,4856073,4856268,45540,2730,196,402.0,419.4
e159075,0,,4810533,4856296,4856499,45763,2744,204,375.1,280.7
e159075,0,,4810533,4856509,4857074,45976,2756,566,377.9,307.8
e159075,0,,4810533,4857218,4857481,46685,2799,264,364.1,489.5
e159075,0,,4810533,4857493,4858232,46960,2815,740,379.2,478.0
e159075,0,,4810533,4858271,4859013,47738,2862,743,408.2,310.1
e159075,0,,4810533,4859025,4859360,48492,2907,336,427.6,317.5
e159075,0,,4810533,4859571,4859638,49038,2940,68,414.1,330.7
e159075,0,,4810533,4859713,4860008,49180,2948,296,911.1,17.9
e159075,0,,4810533,4860022,4860327,49489,2967,306,906.1,-7.7
e159075,0,,4810533,4860343,4860921,49810,2986,579,937.5,-27.4
e159075,0,,4810533,4860930,4861526,50397,3021,597,948.7,-26.7
e159075,0,,4810533,4861703,4861851,51170,3068,149,908.1,-22.0
e159075,0,,4810533,4861865,4862024,51332,3077,160,890.3,3.8
e159075,0,,4810533,4862046,4862700,51513,3088,655,937.3,-23.4
e159075,0,,4810533,4862749,4862934,52216,3130,186,1188.4,52.0
e159075,0,,4810533,4862976,4863120,52443,3144,145,1157.5,160.0
e159075,0,,4810533,4863132,4863532,52599,3153,401,1133.7,181.9
e159075,0,,4810533,4863591,4863706,53058,3181,116,944.6,414.2
e159075,0,,4810533,4863734,4863908,53201,3189,175,790.2,439.6
e159075,0,,4810533,4863983,4864279,53450,3204,297,176.4,636.8
e159075,0,,4810533,4864298,4864673,53765,3223,376,166.2,587.4
e159075,0,,4810533,4864683,4864893,54150,3246,211,162.3,593.0
e159075,0,,4810533,4865121,4865307,54588,3273,187,220.0,497.9
e159075,0,,4810533,4865326,4866008,54793,3285,683,222.5,467.2
e159075,0,,4810533,4866060,4866277,55527,3329,218,406.2,314.3
e159075,0,,4810533,4866461,4867027,55928,3353,567,431.8,393.9
e159075,0,,4810533,4867050,4867301,56517,3388,252,377.2,437.9
e159075,0,,4810533,4867532,4867851,56999,3417,320,410.6,298.9
e159075,0,,4810533,4867895,4868122,57362,3439,228,417.3,435.7
e159075,0,,4810533,4868143,4868647,57610,3454,505,435.5,489.2
e159075,0,,4810533,4868669,4869491,58136,3485,823,384.0,444.1
e159075,0,,4810533,4869521,4869909,58988,3536,389,418.7,310.1
e159075,0,,4810533,4869952,4870643,59419,3562,692,362.9,477.9
e159075,0,,4810533,4870670,4870915,60137,3605,246,236.0,511.6
e159075,0,,4810533,4870923,4871096,60390,3620,174,220.6,503.8
e159075,0,,4810533,4871122,4871690,60589,3632,569,361.4,485.1
e159075,0,,4810533,4871887,4872016,61354,3678,130,354.4,457.8
e159075,0,,4810533,4872044,4872209,61511,3687,166,400.0,392.2
e159075,0,,4810533,4872232,4872791,61699,3699,560,357.9,476.8
e159075,0,,4810533,4872825,4873153,62292,3734,329,216.9,550.2
e159075,0,,4810533,4873202,4873389,62669,3757,188,394.7,444.3
e159075,0,,4810533,4873402,4873844,62869,3769,443,368.6,464.6
e159075,0,,4810533,4873856,4874206,63323,3796,351,356.5,447.1
e159075,0,,4810533,4874438,4874902,63905,3831,465,276.4,531.8
e159075,0,,4810533,4874909,4875418,64376,3859,510,251.4,550.9
e159075,0,,4810533,4875508,4875635,64975,3895,128,992.9,421.4
e159075,0,,4810533,4875665,4876022,65132,3905,358,795.9,447.4
e159075,0,,4810533,4876055,4876377,65522,3928,323,962.9,399.4
e159075,0,,4810533,4876464,4876716,65931,3952,253,325.4,496.3
e159075,0,,4810533,4876732,4876999,66199,3968,268,283.4,483.7
e159075,0,,4810533,4877197,4877292,66664,3996,96,260.8,437.2
e159075,0,,4810533,4877337,4877524,66804,4005,188,465.2,273.8
e159075,0,,4810533,4877555,4877807,67022,4018,253,587.4,276.4
e159075,0,,4810533,4877874,4878103,67341,4037,230,1085.6,469.8
e159075,0,,4810533,4878127,4878420,67594,4052,294,1032.1,523.1
