subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,start_x_px,start_y_px,end_x_px,end_y_px,amp_deg,amp_px
e159066,0,,4052134,4052556,4052593,422,26,38,635.6,367.4,777.0,338.4,4.24,144.343202126044
e159066,0,,4052134,4052875,4052911,741,45,37,783.9,331.3,665.8,279.2,3.85,129.0814471564369
e159066,0,,4052134,4053170,4053215,1036,63,46,664.0,278.6,438.6,163.5,7.57,253.0872774360655
e159066,0,,4052134,4053427,4053486,1293,78,60,430.2,150.8,749.4,407.0,12.39,409.30072074209687
e159066,0,,4052134,4053659,4053923,1525,92,265,744.6,409.2,584.9,667.9,9.21,304.02266362888145
e159066,0,,4052134,4054147,4054459,2013,121,313,598.6,492.9,296.3,781.8,12.12,418.14889692548513
e159066,0,,4052134,4054515,4054549,2381,143,35,619.7,536.7,572.2,415.9,4.04,129.80327422680838
e159066,0,,4052134,4054722,4054741,2588,156,20,572.6,366.4,603.2,396.2,1.31,42.71299568047179
e159066,0,,4052134,4055001,4055087,2867,172,87,611.9,363.5,801.2,172.5,8.28,268.91539561728337
e159066,0,,4052134,4055103,4055124,2969,178,22,778.8,177.8,819.1,208.2,1.53,50.48019413591834
e159066,0,,4052134,4055296,4055352,3162,190,57,813.9,208.4,1231.4,96.3,12.23,432.28770512241044
e159066,0,,4052134,4055455,4055509,3321,200,55,1215.7,56.1,778.5,194.2,13.05,458.4925844547543
e159066,0,,4052134,4055598,4056012,3464,208,415,774.4,208.0,634.9,485.8,9.74,310.8586334654388
e159066,0,,4052134,4056109,4056352,3975,239,244,629.6,513.8,521.3,617.6,4.47,150.01109958933048
e159066,0,,4052134,4056668,4056700,4534,272,33,509.8,586.1,507.3,735.3,4.48,149.22094357026424
e159066,0,,4052134,4056763,4056977,4629,278,215,519.3,734.1,469.6,715.1,1.5,53.20798812208552
e159066,0,,4052134,4057015,4057021,4881,293,7,677.8,578.0,682.3,561.0,0.54,17.585505395068974
e159066,0,,4052134,4057112,4057279,4978,299,168,676.8,530.4,1076.2,704.6,12.33,435.73615870157033
e159066,0,,4052134,4057306,4057376,5172,311,71,1086.2,712.4,1129.4,547.4,5.02,170.56154314498917
e159066,0,,4052134,4057560,4057612,5426,326,53,1096.0,589.7,760.1,482.8,10.0,352.5002411346693
e159066,0,,4052134,4057731,4057788,5597,336,58,752.9,482.9,1164.6,179.5,15.0,511.41807750606546
e159066,0,,4052134,4058630,4058647,6496,390,18,1025.8,169.5,1044.3,194.5,0.95,31.100643080167973
e159066,0,,4052134,4058895,4058960,6761,406,66,1014.4,208.8,367.5,184.5,18.55,647.3562388669781
e159066,0,,4052134,4059231,4059243,7097,426,13,370.1,195.7,343.8,190.3,0.78,26.848649872945202
e159066,0,,4052134,4059685,4059762,7551,453,78,330.7,208.4,1160.3,184.7,23.35,829.9384615741096
e159066,0,,4052134,4060140,4060154,8006,480,15,1113.8,179.5,1096.0,194.5,0.68,23.277456905770403
e159066,0,,4052134,4060641,4060655,8507,510,15,895.4,197.2,858.9,193.0,1.07,36.74084920085544
e159066,0,,4052134,4061158,4061173,9024,541,16,765.6,213.4,748.9,234.7,0.84,27.066215102965558
e159066,0,,4052134,4061419,4061474,9285,557,56,740.0,247.1,475.9,550.6,12.27,402.3195993237217
e159066,0,,4052134,4061712,4061745,9578,575,34,482.8,551.0,476.0,715.9,4.99,165.04014663105457
e159066,0,,4052134,4062082,4062103,9948,597,22,484.0,714.4,438.3,742.5,1.52,53.64792633457514
e159066,0,,4052134,4062304,4062346,10170,610,43,426.6,741.1,652.8,624.0,7.27,254.71327016863486
e159066,0,,4052134,4062668,4062686,10534,632,19,650.5,620.8,611.5,614.5,1.13,39.50556922764181
e159066,0,,4052134,4062845,4062894,10711,643,50,596.1,613.6,375.2,279.1,12.22,400.85790499876634
e159066,0,,4052134,4063245,4063272,11111,666,28,383.4,270.2,363.2,209.4,2.03,64.06777661195991
e159066,0,,4052134,4063677,4063685,11543,692,9,415.1,174.2,401.2,178.1,0.42,14.436758638974366
e159066,0,,4052134,4063931,4063992,11797,708,62,399.0,183.8,981.5,210.9,16.81,583.1300541045711
e159066,0,,4052134,4064696,4064738,12562,753,43,934.1,181.2,745.9,421.1,9.39,304.9118725140102
e159066,0,,4052134,4065105,4065351,12971,778,247,751.8,426.0,821.9,414.3,2.07,71.06968411355156
e159066,0,,4052134,4065602,4065624,13468,808,23,811.4,419.5,858.3,459.6,1.85,61.70591543766286
e159066,0,,4052134,4065858,4065881,13724,823,24,876.2,468.7,932.5,510.2,2.06,69.94240487715585
e159066,0,,4052134,4066208,4066255,14074,844,48,944.2,536.4,646.9,592.2,8.64,302.4912064837589
e159066,0,,4052134,4066625,4066692,14491,869,68,661.8,595.1,934.1,457.1,8.89,305.2724848393645
e159066,0,,4052134,4066831,4066878,14697,881,48,910.6,447.5,799.5,136.7,10.39,330.06037326525586
e159066,0,,4052134,4067001,4067036,14867,892,36,789.2,131.6,931.9,214.1,4.92,164.83185371765973
e159066,0,,4052134,4067255,4067293,15121,907,39,927.3,208.3,843.4,372.3,5.77,184.2151188149333
e159066,0,,4052134,4067582,4067594,15448,926,13,843.7,371.6,847.1,393.3,0.7,21.96474447836804
e159066,0,,4052134,4068037,4068061,15903,954,25,840.8,386.2,882.0,341.3,1.86,60.93808333054135
e159066,0,,4052134,4068349,4068370,16215,972,22,893.0,335.9,864.3,372.8,1.44,46.74719242906471
e159066,0,,4052134,4068573,4068613,16439,986,41,865.4,375.9,893.3,203.3,5.56,174.84041294849422
e159066,0,,4052134,4068793,4068803,16659,999,11,888.9,200.8,887.3,185.3,0.5,15.582361823549087
e159066,0,,4052134,4068994,4069023,16860,1011,30,885.5,170.4,966.1,219.4,2.8,94.32581831078915
e159066,0,,4052134,4070681,4070721,18547,1112,41,921.6,184.4,884.1,399.0,6.92,217.85180742881155
e159066,0,,4052134,4070865,4071090,18731,1123,226,884.0,412.4,876.8,373.0,1.26,40.05246559202066
e159066,0,,4052134,4071213,4071223,19079,1144,11,865.2,368.6,848.6,357.9,0.59,19.749683541768505
e159066,0,,4052134,4071812,4071826,19678,1180,15,845.6,356.9,875.4,366.3,0.91,31.247399891830966
e159066,0,,4052134,4072309,4072344,20175,1210,36,892.9,368.4,847.5,522.9,5.02,161.03232594730784
e159066,0,,4052134,4072520,4072662,20386,1222,143,852.6,523.2,630.8,613.9,6.94,239.62831635681124
e159066,0,,4052134,4072945,4072965,20811,1248,21,629.8,601.1,583.4,601.9,1.33,46.40689603927414
e159066,0,,4052134,4073327,4073343,21193,1271,17,573.8,585.7,596.5,612.9,1.06,35.427813931994145
e159066,0,,4052134,4073500,4073524,21366,1281,25,601.6,614.8,541.0,581.4,2.02,69.19479749229708
e159066,0,,4052134,4073664,4073708,21530,1291,45,530.9,563.2,824.7,426.9,9.49,323.87672037366326
e159066,0,,4052134,4073903,4073927,21769,1305,25,814.7,410.0,822.7,345.5,2.06,64.99423051317709
e159066,0,,4052134,4074161,4074205,22027,1321,45,809.6,332.3,497.3,285.9,9.25,315.7281267166421
