subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159023,0,,784689,784660,784904,-29,-1,245,631.8,372.4
e159023,0,,784689,784948,785146,259,16,199,797.7,428.0
e159023,0,,784689,785154,786487,465,28,1334,806.8,451.1
e159023,0,,784689,786527,786615,1838,111,89,821.6,448.8
e159023,0,,784689,786637,786786,1948,117,150,819.5,452.9
e159023,0,,784689,786822,786873,2133,128,52,818.6,454.9
e159023,0,,784689,786896,786963,2207,133,68,819.2,455.6
e159023,0,,784689,786988,787151,2299,138,164,808.6,470.8
e159023,0,,784689,787178,787287,2489,150,110,811.0,468.8
e159023,0,,784689,787333,787365,2644,159,33,819.0,469.6
e159023,0,,784689,787427,787559,2738,165,133,818.9,471.8
e159023,0,,784689,787577,787672,2888,174,96,818.1,475.3
e159023,0,,784689,787681,788084,2992,180,404,816.0,488.9
e159023,0,,784689,788108,788380,3419,205,273,891.1,525.7
e159023,0,,784689,788436,788705,3747,225,270,674.9,360.3
e159023,0,,784689,788745,788958,4056,244,214,582.8,329.6
e159023,0,,784689,789015,790035,4326,260,1021,282.9,519.8
e159023,0,,784689,790078,791125,5389,324,1048,304.0,641.8
e159023,0,,784689,791133,791329,6444,387,197,331.1,608.6
e159023,0,,784689,791340,792345,6651,399,1006,339.1,613.5
e159023,0,,784689,792385,792637,7696,462,253,200.0,573.7
e159023,0,,784689,792651,793198,7962,478,548,202.1,583.7
e159023,0,,784689,793211,793500,8522,511,290,309.1,586.2
e159023,0,,784689,793514,793744,8825,529,231,381.2,583.8
e159023,0,,784689,793944,796115,9255,555,2172,342.3,672.2
e159023,0,,784689,796151,796355,11462,688,205,240.2,582.3
e159023,0,,784689,796370,796660,11681,701,291,321.2,570.2
e159023,0,,784689,796675,798470,11986,719,1796,350.3,671.6
e159023,0,,784689,798504,798732,13815,829,229,303.4,560.3
e159023,0,,784689,798947,799765,14258,855,819,367.1,626.6
e159023,0,,784689,799775,801343,15086,905,1569,359.1,680.0
e159023,0,,784689,801366,801395,16677,1000,30,361.6,699.7
e159023,0,,784689,801417,801504,16728,1003,88,362.5,700.4
e159023,0,,784689,801527,802488,16838,1010,962,340.7,690.1
e159023,0,,784689,802528,802921,17839,1070,394,165.9,521.7
e159023,0,,784689,802962,803901,18273,1096,940,324.6,618.0
e159023,0,,784689,804117,804377,19428,1165,261,282.9,530.7
e159023,0,,784689,804414,804600,19725,1183,187,336.4,352.1
e159023,0,,784689,804613,805411,19924,1195,799,336.8,331.2
e159023,0,,784689,805463,805791,20774,1246,329,245.6,525.6
e159023,0,,784689,805834,805983,21145,1268,150,383.3,358.4
e159023,0,,784689,806002,806356,21313,1278,355,505.7,332.3
e159023,0,,784689,806370,806652,21681,1300,283,611.3,337.5
e159023,0,,784689,806909,807008,22220,1332,100,807.1,381.2
e159023,0,,784689,807024,807049,22335,1339,26,816.0,389.0
e159023,0,,784689,809826,810125,25137,1507,300,701.8,320.1
e159023,0,,784689,810168,810388,25479,1528,221,676.9,483.5
e159023,0,,784689,810426,810687,25737,1543,262,496.6,532.0
e159023,0,,784689,810710,811019,26021,1560,310,323.3,577.5
e159023,0,,784689,811033,811828,26344,1580,796,237.0,605.5
e159023,0,,784689,812077,812101,27388,1642,25,403.3,505.0
e159023,0,,784689,812114,812216,27425,1644,103,409.0,524.2
e159023,0,,784689,812277,812923,27588,1654,647,554.2,313.2
e159023,0,,784689,813533,813556,28844,1729,24,1118.5,358.7
e159023,0,,784689,813794,814589,29105,1745,796,864.9,342.0
e159023,0,,784689,814629,814781,29940,1795,153,879.8,532.4
e159023,0,,784689,814820,815157,30131,1807,338,632.3,569.2
e159023,0,,784689,815179,815538,30490,1828,360,522.9,522.2
e159023,0,,784689,815584,815850,30895,1852,267,246.7,585.7
e159023,0,,784689,816582,817027,31893,1912,446,276.9,544.0
e159023,0,,784689,817043,818051,32354,1940,1009,233.9,567.1
e159023,0,,784689,818271,818876,33582,2013,606,265.9,545.7
e159023,0,,784689,818889,822541,34200,2050,3653,284.2,541.8
e159023,0,,784689,822740,822797,38051,2281,58,287.6,488.4
e159023,0,,784689,822804,823735,38115,2285,932,276.9,504.3
e159023,0,,784689,823991,826095,39302,2356,2105,268.8,536.1
e159023,0,,784689,826323,827004,41634,2496,682,286.5,554.7
e159023,0,,784689,827219,827795,42530,2550,577,269.8,535.8
e159023,0,,784689,827980,828013,43291,2595,34,867.2,510.3
e159023,0,,784689,829215,829422,44526,2669,208,969.3,11.4
e159023,0,,784689,829439,829751,44750,2683,313,931.0,9.6
e159023,0,,784689,829774,830083,45085,2703,310,898.3,61.0
e159023,0,,784689,830099,830146,45410,2722,48,893.5,94.5
e159023,0,,784689,830213,830373,45524,2729,161,915.7,433.4
e159023,0,,784689,830408,830703,45719,2741,296,801.9,471.2
e159023,0,,784689,831075,831101,46386,2781,27,1229.0,352.3
e159023,0,,784689,831170,831393,46481,2787,224,1243.3,122.1
e159023,0,,784689,831494,831652,46805,2806,159,352.7,432.5
e159023,0,,784689,831677,831872,46988,2817,196,338.0,519.1
e159023,0,,784689,831908,832151,47219,2831,244,221.2,509.2
e159023,0,,784689,832189,832634,47500,2848,446,137.4,509.3
e159023,0,,784689,832807,833006,48118,2885,200,336.5,473.9
e159023,0,,784689,833018,835192,48329,2897,2175,360.1,530.4
e159023,0,,784689,835210,835343,50521,3029,134,405.1,541.6
e159023,0,,784689,835541,835578,50852,3049,38,931.9,558.9
e159023,0,,784689,836547,836762,51858,3109,216,349.9,574.0
e159023,0,,784689,839279,839302,54590,3273,24,345.6,602.6
e159023,0,,784689,839345,841975,54656,3277,2631,336.0,573.6
e159023,0,,784689,842179,842923,57490,3446,745,339.9,543.0
e159023,0,,784689,843174,843864,58485,3506,691,345.8,511.5
e159023,0,,784689,843872,844080,59183,3548,209,305.4,524.6
e159023,0,,784689,844092,844691,59403,3561,600,332.8,523.4
e159023,0,,784689,844705,845115,60016,3598,411,307.2,557.9
e159023,0,,784689,845417,845510,60728,3641,94,625.1,679.3
e159023,0,,784689,845706,845965,61017,3658,260,262.7,614.8
e159023,0,,784689,845976,846296,61287,3674,321,252.7,568.5
e159023,0,,784689,846315,846937,61626,3694,623,316.4,554.1
e159023,0,,784689,847184,847315,62495,3746,132,347.2,513.0
e159023,0,,784689,847433,847557,62744,3761,125,585.1,132.8
e159023,0,,784689,847611,847966,62922,3772,356,914.5,29.4
e159023,0,,784689,847984,848261,63295,3794,278,887.7,52.9
