subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159020,0,,889957,889928,890192,-29,-1,265,624.1,361.6
e159020,0,,889957,890215,890442,258,16,228,637.0,407.9
e159020,0,,889957,890477,890613,520,32,137,592.3,447.3
e159020,0,,889957,890676,890794,719,44,119,985.9,442.8
e159020,0,,889957,890835,890984,878,53,150,1145.5,444.2
e159020,0,,889957,891021,891290,1064,64,270,1232.1,416.8
e159020,0,,889957,891332,891633,1375,83,302,1190.5,576.1
e159020,0,,889957,891685,891840,1728,104,156,932.3,588.9
e159020,0,,889957,891876,892026,1919,116,151,802.6,656.0
e159020,0,,889957,892102,892266,2145,129,165,196.1,608.7
e159020,0,,889957,892396,892493,2439,147,98,374.6,509.4
e159020,0,,889957,892517,892740,2560,154,224,314.6,461.4
e159020,0,,889957,892789,892899,2832,170,111,451.2,416.3
e159020,0,,889957,892956,893171,2999,180,216,163.1,388.7
e159020,0,,889957,893228,893363,3271,197,136,456.3,467.0
e159020,0,,889957,893430,893629,3473,209,200,971.1,360.2
e159020,0,,889957,893654,894052,3697,222,399,909.8,383.1
e159020,0,,889957,894076,894181,4119,247,106,1010.0,364.3
e159020,0,,889957,894324,894369,4367,262,46,1032.5,405.0
e159020,0,,889957,894554,894689,4597,276,136,1058.8,383.3
e159020,0,,889957,894716,895075,4759,286,360,1033.7,401.5
e159020,0,,889957,895104,895175,5147,309,72,1083.0,382.1
e159020,0,,889957,895217,895427,5260,316,211,1214.4,409.0
e159020,0,,889957,895438,895855,5481,329,418,1235.8,399.7
e159020,0,,889957,895931,896080,5974,359,150,580.6,426.0
e159020,0,,889957,896131,896353,6174,371,223,398.0,466.1
e159020,0,,889957,896398,896590,6441,387,193,275.0,472.6
e159020,0,,889957,896627,896678,6670,400,52,357.7,459.2
e159020,0,,889957,896714,896815,6757,406,102,454.4,475.2
e159020,0,,889957,896886,897685,6929,416,800,147.9,166.6
e159020,0,,889957,897752,897931,7795,468,180,723.6,373.2
e159020,0,,889957,897975,898186,8018,481,212,884.7,404.0
e159020,0,,889957,898336,898430,8379,503,95,921.7,392.3
e159020,0,,889957,898454,898657,8497,510,204,890.7,400.4
e159020,0,,889957,898706,898965,8749,525,260,1204.2,419.0
e159020,0,,889957,899014,899130,9057,543,117,1216.5,534.9
e159020,0,,889957,899153,899506,9196,552,354,1186.0,608.0
