subject,trial,movie,frame_start_ms,start_time_ms,end_time_ms,ms_video,calc_frame,duration_ms,x_px,y_px
e159069,0,,763474,763445,763669,-29,-1,225,640.5,357.4
e159069,0,,763474,763692,764123,218,14,432,552.4,330.5
e159069,0,,763474,764284,764584,810,49,301,334.5,350.2
e159069,0,,763474,764640,765062,1166,70,423,725.5,500.5
e159069,0,,763474,765112,766311,1638,99,1200,923.2,322.7
e159069,0,,763474,766360,766543,2886,173,184,1195.9,383.4
e159069,0,,763474,769340,769704,5866,352,365,785.1,278.7
e159069,0,,763474,769752,769988,6278,377,237,602.8,196.9
e159069,0,,763474,770028,770233,6554,393,206,539.6,391.0
e159069,0,,763474,770256,771057,6782,407,802,519.0,320.6
e159069,0,,763474,771266,771798,7792,468,533,567.9,189.2
e159069,0,,763474,771825,772048,8351,501,224,603.8,280.1
e159069,0,,763474,772064,772472,8590,515,409,619.5,258.5
e159069,0,,763474,772496,772889,9022,541,394,588.0,310.7
e159069,0,,763474,772930,773859,9456,567,930,576.2,209.3
e159069,0,,763474,773892,774845,10418,625,954,570.4,322.6
e159069,0,,763474,775041,776130,11567,694,1090,574.5,285.3
e159069,0,,763474,776138,777096,12664,760,959,563.9,315.7
e159069,0,,763474,777165,777642,13691,821,478,1192.5,424.8
e159069,0,,763474,777691,777912,14217,853,222,1224.3,634.9
e159069,0,,763474,777965,778088,14491,869,124,866.7,561.4
e159069,0,,763474,778157,778538,14683,881,382,205.3,424.7
e159069,0,,763474,778566,778786,15092,905,221,248.3,330.7
e159069,0,,763474,778837,779219,15363,921,383,589.2,263.1
e159069,0,,763474,779236,779558,15762,945,323,573.8,292.0
e159069,0,,763474,779568,779732,16094,965,165,575.5,276.4
e159069,0,,763474,779891,781530,16417,985,1640,601.5,192.8
e159069,0,,763474,781556,783419,18082,1084,1864,590.1,259.7
e159069,0,,763474,783618,785205,20144,1208,1588,638.6,196.3
e159069,0,,763474,785228,786190,21754,1304,963,627.6,148.4
e159069,0,,763474,786216,786409,22742,1364,194,607.3,223.3
e159069,0,,763474,786621,788009,23147,1388,1389,579.7,200.0
e159069,0,,763474,788034,788517,24560,1473,484,572.6,299.1
e159069,0,,763474,788566,789049,25092,1505,484,607.9,514.6
e159069,0,,763474,789086,789444,25612,1536,359,631.8,582.5
e159069,0,,763474,789490,789679,26016,1560,190,615.8,781.1
e159069,0,,763474,789967,790235,26493,1588,269,564.4,193.0
e159069,0,,763474,790249,790754,26775,1605,506,579.5,225.9
e159069,0,,763474,790775,790984,27301,1637,210,562.8,190.6
e159069,0,,763474,790992,792597,27518,1650,1606,562.5,210.0
e159069,0,,763474,792788,793201,29314,1758,414,582.5,262.6
e159069,0,,763474,793212,793830,29738,1783,619,566.2,259.9
e159069,0,,763474,793852,794197,30378,1821,346,573.0,199.2
e159069,0,,763474,794225,795594,30751,1844,1370,560.6,283.4
e159069,0,,763474,795806,796148,32332,1938,343,583.5,322.7
e159069,0,,763474,796202,796564,32728,1962,363,964.2,340.7
