movie,frame,mean_isc,n_subjects
1.2.3.mp4,5780,0.5505428149634483,76
1.2.3.mp4,5840,0.42057118786180603,79
1.2.3.mp4,5900,0.36719712076517635,78
1.2.3.mp4,5960,0.4132355315451616,81
1.2.3.mp4,6020,0.3224694649500118,74
1.2.3.mp4,6080,0.4866847930243239,71
1.2.3.mp4,6140,0.42785158111885385,76
1.2.3.mp4,6200,0.3932662293097222,77
1.2.3.mp4,6260,0.49304094940254634,77
1.2.3.mp4,6320,0.41819096953412027,76
1.2.3.mp4,6380,0.5157799268586678,75
1.2.3.mp4,6440,0.36189791779366454,71
1.2.3.mp4,6500,0.530533462009557,68
1.2.3.mp4,6560,0.5318811239322295,74
1.2.3.mp4,6620,0.5842624493936698,75
1.2.3.mp4,6680,0.5544044269359132,77
1.2.3.mp4,6740,0.5525856126991321,77
1.2.3.mp4,6800,0.5725045602081956,79
1.2.3.mp4,6860,0.5580869980887333,80
1.2.3.mp4,6920,0.539407117764239,74
1.2.3.mp4,6980,0.5651836570059704,75
1.2.3.mp4,7040,0.5439057847849117,78
1.2.3.mp4,7100,0.529284748150967,76
1.2.3.mp4,7160,0.5399489249654212,77
1.2.3.mp4,7220,0.5125499514339026,82
1.2.3.mp4,7280,0.4839315307234708,76
1.2.3.mp4,7340,0.496689502113535,77
1.2.3.mp4,7400,0.5511136664194055,81
1.2.3.mp4,7460,0.5229033305076882,76
1.2.3.mp4,7520,0.5138836768545354,79
1.2.3.mp4,7580,0.4760385612283314,79
1.2.3.mp4,7640,0.5068364630398066,78
1.2.3.mp4,7700,0.576611091857776,77
1.2.3.mp4,7760,0.39310159910168935,70
1.2.3.mp4,7820,0.4289859919566903,77
1.2.3.mp4,7880,0.46451182816695347,77
1.2.3.mp4,7940,0.5416352187643901,72
1.2.3.mp4,8000,0.4190906936085472,75
1.2.3.mp4,8060,0.48473151387767993,73
1.2.3.mp4,8120,0.4294082795055454,72
1.2.3.mp4,8180,0.3802425422020153,74
1.2.3.mp4,8240,0.40262845263963465,76
1.2.3.mp4,8300,0.4041686064876175,77
1.2.3.mp4,8360,0.43113707315124983,73
1.2.3.mp4,8420,0.46248696562004826,73
1.2.3.mp4,8480,0.49141357815195175,74
1.2.3.mp4,8540,0.3902289508909419,69
1.2.3.mp4,8600,0.4283114117963738,73
1.2.3.mp4,8660,0.38208603099561655,78
1.2.3.mp4,8720,0.5816999331608457,78
1.2.3.mp4,8780,0.3912575822764051,75
1.2.3.mp4,8840,0.3512776859386481,77
1.2.3.mp4,8900,0.5487216937457188,78
1.2.3.mp4,8960,0.3016216716193275,73
1.2.3.mp4,9020,0.2576223261654377,75
1.2.3.mp4,9080,0.35453873651567847,73
1.2.3.mp4,9140,0.31700471863433977,76
1.2.3.mp4,9200,0.22285076445589463,75
1.2.3.mp4,9260,0.4228203266959301,72
1.2.3.mp4,9320,0.5519017126651493,78
1.2.3.mp4,9380,0.35960145194460186,72
1.2.3.mp4,9440,0.3506660066378702,70
1.2.3.mp4,9500,0.45487332004958236,80
1.2.3.mp4,9560,0.5406212764282827,80
1.2.3.mp4,9620,0.3976410606643185,80
1.2.3.mp4,9680,0.558594158693374,77
1.2.3.mp4,9740,0.49034526785525184,75
1.2.3.mp4,9800,0.34272213893111897,74
1.2.3.mp4,9860,0.3963553678949137,74
1.2.3.mp4,9920,0.5130355730458783,72
1.2.3.mp4,9980,0.4142851086193058,73
1.2.3.mp4,10040,0.3588594895302998,74
1.2.3.mp4,10100,0.39628710768961656,75
1.2.3.mp4,10160,0.4187115676029791,77
1.2.3.mp4,10220,0.3351023394088391,72
1.2.3.mp4,10280,0.36364161130040884,73
1.2.3.mp4,10340,0.4762878904144305,74
1.2.3.mp4,10400,0.3106900403917943,74
1.2.3.mp4,10460,0.30425972035620363,75
1.2.3.mp4,10520,0.421807019064497,77
1.2.3.mp4,10580,0.3310530619853019,77
1.2.3.mp4,10640,0.28293513079013605,77
1.2.3.mp4,10700,0.351417575406467,77
1.2.3.mp4,10760,0.4509567179436451,74
1.2.3.mp4,10820,0.3621209461071218,76
1.2.3.mp4,10880,0.3756659612325685,77
1.2.3.mp4,10940,0.46379721206923324,75
1.2.3.mp4,11000,0.3760832516812062,68
1.2.3.mp4,11060,0.3654583744831722,77
1.2.3.mp4,11120,0.49802533592897613,71
1.2.3.mp4,11180,0.30636250340329435,75
1.2.3.mp4,11240,0.3341741890272763,76
1.2.3.mp4,11300,0.4360398666766422,74
1.2.3.mp4,11360,0.39695201033415894,77
1.2.3.mp4,11420,0.38398902421515135,74
1.2.3.mp4,11480,0.4532369708299245,76
1.2.3.mp4,11540,0.36069429802950725,73
1.2.3.mp4,11600,0.3514032205929617,77
1.2.3.mp4,11660,0.4869931443097691,75
1.2.3.mp4,11720,0.30314087827075814,70
1.2.3.mp4,11780,0.3526141947360986,72
1.2.3.mp4,11840,0.4890033832257236,74
1.2.3.mp4,11900,0.3909866836254618,71
1.2.3.mp4,11960,0.3488317470655602,73
1.2.3.mp4,12020,0.4585404864598164,76
1.2.3.mp4,12080,0.33575902874833224,74
1.2.3.mp4,12140,0.3517952497039611,75
1.2.3.mp4,12200,0.4609418666750079,74
1.2.3.mp4,12260,0.39876171979432307,75
1.2.3.mp4,12320,0.3849391086474306,76
1.2.3.mp4,12380,0.441384811952178,71
1.2.3.mp4,12440,0.307669520690596,76
1.2.3.mp4,12500,0.30542544374326003,78
1.2.3.mp4,12560,0.40236463912254133,78
1.2.3.mp4,12620,0.3115578205062365,71
1.2.3.mp4,12680,0.3124431262577386,73
1.2.3.mp4,12740,0.49335459837488627,74
1.2.3.mp4,12800,0.3069483928788358,78
1.2.3.mp4,12860,0.34464425525338566,74
1.2.3.mp4,12920,0.4125410574820957,71
1.2.3.mp4,12980,0.42734296263661237,70
1.2.3.mp4,13040,0.294277731804987,70
1.2.3.mp4,13100,0.3102478846690307,75
1.2.3.mp4,13160,0.43872283612941637,76
1.2.3.mp4,13220,0.35064309859548565,70
1.2.3.mp4,13280,0.3439013781834446,72
1.2.3.mp4,13340,0.3941850813367259,77
1.2.3.mp4,13400,0.32771547820043956,72
1.2.3.mp4,13460,0.3745081450503606,78
1.2.3.mp4,13520,0.3625642365108974,74
1.2.3.mp4,13580,0.39722747817732296,78
1.2.3.mp4,13640,0.39274595645991595,76
1.2.3.mp4,13700,0.4657727862646182,75
1.2.3.mp4,13760,0.48879867086253836,81
1.2.3.mp4,13820,0.5209815703677193,78
1.2.3.mp4,13880,0.6519089354991138,80
1.2.3.mp4,13940,0.628975100821117,80
1.2.3.mp4,14000,0.6460952091360865,79
1.2.3.mp4,14060,0.5994215633796707,73
1.2.3.mp4,14120,0.43334539824475843,78
1.2.3.mp4,14180,0.493787090794649,80
1.2.3.mp4,14240,0.46762782328917335,75
1.2.3.mp4,14300,0.3927463828586042,74
1.2.3.mp4,14360,0.4456646737944282,71
1.2.3.mp4,14420,0.4246381576317297,71
1.2.3.mp4,14480,0.3387473348647708,75
1.2.3.mp4,14540,0.42633578223978624,74
1.2.3.mp4,14600,0.41046614812886606,70
1.2.3.mp4,14660,0.3603523321932049,70
1.2.3.mp4,14720,0.40769738947379996,78
1.2.3.mp4,14780,0.38524179717676493,68
1.2.3.mp4,14840,0.36910614158605803,74
1.2.3.mp4,14900,0.4116496002199511,73
1.2.3.mp4,14960,0.3095533206231064,72
1.2.3.mp4,15020,0.4213788650024121,73
1.2.3.mp4,15080,0.40946920807506154,71
1.2.3.mp4,15140,0.36197607798149456,75
1.2.3.mp4,15200,0.41334297653214125,76
1.2.3.mp4,15260,0.32381333867831724,74
1.2.3.mp4,15320,0.33610634821295543,76
1.2.3.mp4,15380,0.4457164586999932,74
1.2.3.mp4,15440,0.30527725043904147,66
1.2.3.mp4,15500,0.342422867423415,72
1.2.3.mp4,15560,0.3704660848445594,74
1.2.3.mp4,15620,0.2748790233528982,72
1.2.3.mp4,15680,0.39234648095443847,75
1.2.3.mp4,15740,0.40066972947058577,76
1.2.3.mp4,15800,0.36899528951866417,71
1.2.3.mp4,15860,0.4310436688012794,77
1.2.3.mp4,15920,0.3644578731848373,71
1.2.3.mp4,15980,0.42281791132253904,75
1.2.3.mp4,16040,0.37395532975413465,73
1.2.3.mp4,16100,0.33139274072083125,72
1.2.3.mp4,16160,0.3349408865130196,72
1.2.3.mp4,16220,0.2298125920072198,75
1.2.3.mp4,16280,0.4465866709813579,72
1.2.3.mp4,16340,0.42698747627572087,69
1.2.3.mp4,16400,0.26235670221337515,71
1.2.3.mp4,16460,0.2882659707913621,71
1.2.3.mp4,16520,0.308380294946993,71
1.2.3.mp4,16580,0.4135288478622974,71
1.2.3.mp4,16640,0.3385899845051353,75
1.2.3.mp4,16700,0.3928316161575882,76
1.2.3.mp4,16760,0.36400026616818076,77
1.2.3.mp4,16820,0.44057703484315425,75
1.2.3.mp4,16880,0.44284947912485617,74
1.2.3.mp4,16940,0.4173180511578509,73
1.2.3.mp4,17000,0.4589943152417739,75
1.2.3.mp4,17060,0.39482252878185947,76
1.2.3.mp4,17120,0.3651127187535167,72
1.2.3.mp4,17180,0.3100355491771905,67
1.2.3.mp4,17240,0.3016392647000935,72
1.2.3.mp4,17300,0.3420700207723051,66
1.2.3.mp4,17360,0.33431160779318947,69
1.2.3.mp4,17420,0.35331552539840533,72
1.2.3.mp4,17480,0.45282299042140184,76
1.2.3.mp4,17540,0.40937736286296933,73
1.2.3.mp4,17600,0.28224496724568815,73
1.2.3.mp4,17660,0.38493101781579864,66
1.2.3.mp4,17720,0.2925228524580598,75
1.2.3.mp4,17780,0.3234729748879987,74
1.2.3.mp4,17840,0.3014941385498969,75
1.2.3.mp4,17900,0.3067929229100368,71
1.2.3.mp4,17960,0.3639854559319486,76
1.2.3.mp4,18020,0.33399888476667305,75
1.2.3.mp4,18080,0.3133228990880849,73
1.2.3.mp4,18140,0.6262422746450111,75
1.2.3.mp4,18200,0.577659949755985,73
1.2.3.mp4,18260,0.5093093666212771,72
1.2.3.mp4,18320,0.5849974457193418,74
1.2.3.mp4,18380,0.5656794548857135,77
1.2.3.mp4,18440,0.44284062481721564,68
1.2.3.mp4,18500,0.5031464790459722,70
1.2.3.mp4,18560,0.4847516490007747,69
1.2.3.mp4,18620,0.4159620596485129,67
1.2.3.mp4,18680,0.4799578797731859,72
1.2.3.mp4,18740,0.4556948564711742,70
1.2.3.mp4,18800,0.45642093760223773,71
1.2.3.mp4,18860,0.511799405745154,73
1.2.3.mp4,18920,0.467338843608572,70
1.2.3.mp4,18980,0.4328750703226271,75
1.2.3.mp4,19040,0.32132169009585465,71
1.2.3.mp4,19100,0.4425210650577875,70
1.2.3.mp4,19160,0.42330056325162707,68
1.2.3.mp4,19220,0.4490325072022732,72
1.2.3.mp4,19280,0.3476782858078237,72
1.2.3.mp4,19340,0.2889325360301882,69
1.2.3.mp4,19400,0.2715493872214759,64
1.2.3.mp4,19460,0.3118431762542943,71
1.2.3.mp4,19520,0.3745613195561519,72
1.2.3.mp4,19580,0.39849507340437007,73
1.2.3.mp4,19640,0.39014115984143355,75
1.2.3.mp4,19700,0.3455321241189305,74
1.2.3.mp4,19760,0.4022897976199881,67
1.2.3.mp4,19820,0.31878671180522755,75
1.2.3.mp4,19880,0.2973053794600727,68
1.2.3.mp4,19940,0.28125395158361965,59
1.2.3.mp4,20000,0.2941359422744854,69
1.2.3.mp4,20060,0.29919844514436345,67
1.2.3.mp4,20120,0.3825848855071165,69
1.2.3.mp4,20180,0.515045416423506,69
1.2.3.mp4,20240,0.2602497038405231,71
1.2.3.mp4,20300,0.373517081019995,69
1.2.3.mp4,20360,0.4367280309340237,74
1.2.3.mp4,20420,0.511583967958965,72
1.2.3.mp4,20480,0.5401419194016074,70
1.2.3.mp4,20540,0.4877732441438219,65
1.2.3.mp4,20600,0.4890572172432282,74
1.2.3.mp4,20660,0.41056380412613325,76
1.2.3.mp4,20720,0.45578313736625437,71
1.2.3.mp4,20780,0.42466304155564166,73
1.2.3.mp4,20840,0.34704419295303524,72
1.2.3.mp4,20900,0.481699375081059,70
1.2.3.mp4,20960,0.43384552328928333,69
1.2.3.mp4,21020,0.42626712016010687,67
1.2.3.mp4,21080,0.4361118567176163,68
1.2.3.mp4,21140,0.46166128086808483,76
1.2.3.mp4,21200,0.4398667210049621,73
1.2.3.mp4,21260,0.4189541992948276,73
1.2.3.mp4,21320,0.4283940145205155,76
1.2.3.mp4,21380,0.3837371327271554,71
1.2.3.mp4,21440,0.4088428064684073,75
1.2.3.mp4,21500,0.37192206211288326,70
1.2.3.mp4,21560,0.3927511622942984,75
1.2.3.mp4,21620,0.3782485164964283,72
1.2.3.mp4,21680,0.3676193256560766,71
1.2.3.mp4,21740,0.3905554855188044,76
1.2.3.mp4,21800,0.36327895179221575,77
1.2.3.mp4,21860,0.36242539931088685,75
1.2.3.mp4,21920,0.3805520592865611,74
1.2.3.mp4,21980,0.39876328083411067,72
1.2.3.mp4,22040,0.4000282877351384,74
1.2.3.mp4,22100,0.352680921970579,69
1.2.3.mp4,22160,0.38901799044106156,72
1.2.3.mp4,22220,0.38379120486206375,76
1.2.3.mp4,22280,0.3120797021021071,73
1.2.3.mp4,22340,0.3642158624648616,71
1.2.3.mp4,22400,0.3087096985242605,72
1.2.3.mp4,22460,0.2856091477757169,75
1.2.3.mp4,22520,0.2657830773900251,78
1.2.3.mp4,22580,0.3027947834495149,73
1.2.3.mp4,22640,0.40039032565234095,69
1.2.3.mp4,22700,0.45304313624175213,69
1.2.3.mp4,22760,0.5340172406187622,71
1.2.3.mp4,22820,0.407562638884662,74
1.2.3.mp4,22880,0.48263258994141195,71
1.2.3.mp4,22940,0.4252454552025644,68
1.2.3.mp4,23000,0.4657318836120794,64
1.2.3.mp4,23060,0.38080803222981385,74
1.2.3.mp4,23120,0.37715414998738067,72
1.2.3.mp4,23180,0.4668473792731512,69
1.2.3.mp4,23240,0.40338486123600625,71
1.2.3.mp4,23300,0.3921554950262669,71
1.2.3.mp4,23360,0.4418586653838348,72
1.2.3.mp4,23420,0.3449303430864506,65
1.2.3.mp4,23480,0.36203304703222283,68
1.2.3.mp4,23540,0.43046724459777275,75
1.2.3.mp4,23600,0.38617155034149037,69
1.2.3.mp4,23660,0.37213324068265186,74
1.2.3.mp4,23720,0.3425053801932507,69
1.2.3.mp4,23780,0.45255048278098303,72
1.2.3.mp4,23840,0.4777961521298249,69
1.2.3.mp4,23900,0.4752420184885462,75
1.2.3.mp4,23960,0.47808169365885694,74
1.2.3.mp4,24020,0.5122696194312957,73
1.2.3.mp4,24080,0.49289655895593265,75
1.2.3.mp4,24140,0.4082679032820137,73
1.2.3.mp4,24200,0.38411810008835967,71
1.2.3.mp4,24260,0.37793768220233603,68
1.2.3.mp4,24320,0.34948073110717814,65
1.2.3.mp4,24380,0.3640220551349839,71
1.2.3.mp4,24440,0.334112829001346,71
1.2.3.mp4,24500,0.35124411060740907,70
1.2.3.mp4,24560,0.3433004080899991,70
1.2.3.mp4,24620,0.3770140798330523,70
1.2.3.mp4,24680,0.3226060001316535,68
1.2.3.mp4,24740,0.30864300227291147,72
1.2.3.mp4,24800,0.36143226899962494,70
1.2.3.mp4,24860,0.3865020325690109,70
1.2.3.mp4,24920,0.3697858323086823,73
1.2.3.mp4,24980,0.3949473582126137,66
1.2.3.mp4,25040,0.37032282875963685,67
1.2.3.mp4,25100,0.44566556270379426,77
1.2.3.mp4,25160,0.4358057233842719,71
1.2.3.mp4,25220,0.4194337023747346,63
1.2.3.mp4,25280,0.38753061850100007,68
1.2.3.mp4,25340,0.3849480301151987,71
1.2.3.mp4,25400,0.4006293250972198,73
1.2.3.mp4,25460,0.38041421728363883,72
1.2.3.mp4,25520,0.3978966631269007,74
1.2.3.mp4,25580,0.500841944725419,71
1.2.3.mp4,25640,0.507635391297351,71
1.2.3.mp4,25700,0.5013666114137411,67
1.2.3.mp4,25760,0.5151845687878844,70
1.2.3.mp4,25820,0.5164140978800681,68
1.2.3.mp4,25880,0.5887697242045155,69
1.2.3.mp4,25940,0.4930911109921807,73
1.2.3.mp4,26000,0.46229376945539363,73
1.2.3.mp4,26060,0.55495822303364,66
1.2.3.mp4,26120,0.47599017222924833,69
1.2.3.mp4,26180,0.5116639090614228,73
1.2.3.mp4,26240,0.5503429426950075,74
1.2.3.mp4,26300,0.46284514251099507,71
1.2.3.mp4,26360,0.48826255687795905,70
1.2.3.mp4,26420,0.26989921850412535,69
1.2.3.mp4,26480,0.4198872884827162,73
1.2.3.mp4,26540,0.38283912284931243,74
1.2.3.mp4,26600,0.40357796171016685,73
1.2.3.mp4,26660,0.40313670042043886,68
1.2.3.mp4,26720,0.37422328702883706,63
1.2.3.mp4,26780,0.33964165167730137,67
1.2.3.mp4,26840,0.3374982707018992,68
1.2.3.mp4,26900,0.24737661647930986,62
1.2.3.mp4,26960,0.3344842574887854,68
1.2.3.mp4,27020,0.280027597611907,68
1.2.3.mp4,27080,0.3050695583889527,63
1.2.3.mp4,27140,0.36001223283154626,70
1.2.3.mp4,27200,0.3387714701662348,66
1.2.3.mp4,27260,0.37280212869518436,65
1.2.3.mp4,27320,0.3621336034339038,64
1.2.3.mp4,27380,0.4700520654225589,70
1.2.3.mp4,27440,0.3497215883043181,72
1.2.3.mp4,27500,0.33789324256183245,73
1.2.3.mp4,27560,0.32028484898748705,72
1.2.3.mp4,27620,0.36372233382152286,69
1.2.3.mp4,27680,0.347152243151616,66
1.2.3.mp4,27740,0.3275488608778687,64
1.2.3.mp4,27800,0.3165871840478344,66
1.2.3.mp4,27860,0.2973611078749814,67
1.2.3.mp4,27920,0.2760444222706189,67
1.2.3.mp4,27980,0.2614906173409291,71
1.2.3.mp4,28040,0.27723110289457187,71
1.2.3.mp4,28100,0.2510993698719316,66
1.2.3.mp4,28160,0.29734940641670865,68
1.2.3.mp4,28220,0.2438088272170011,70
1.2.3.mp4,28280,0.274169504604695,68
1.2.3.mp4,28340,0.3068488662104136,70
1.2.3.mp4,28400,0.29133727832584444,66
1.2.3.mp4,28460,0.2338228892906805,69
1.2.3.mp4,28520,0.2660145994670915,66
1.2.3.mp4,28580,0.28832583853406557,70
1.2.3.mp4,28640,0.249524722354181,64
1.2.3.mp4,28700,0.23056321234131852,66
1.2.3.mp4,28760,0.24875333564371238,61
1.2.3.mp4,28820,0.26294173601155096,65
1.2.3.mp4,28880,0.3104581320101557,69
1.2.3.mp4,28940,0.3096741157194683,68
1.2.3.mp4,29000,0.2738936468680848,67
1.2.3.mp4,29060,0.24808028055206482,69
1.2.3.mp4,29120,0.30014948826283216,67
1.2.3.mp4,29180,0.28718333093122816,68
1.2.3.mp4,29240,0.28813234463405724,65
1.2.3.mp4,29300,0.2912277478912373,67
1.2.3.mp4,29360,0.30673588223817205,64
1.2.3.mp4,29420,0.2874182271257536,68
1.2.3.mp4,29480,0.29229924213766717,67
1.2.3.mp4,29540,0.31056768130565615,65
1.2.3.mp4,29600,0.2970530773540411,68
1.2.3.mp4,29660,0.286800629917349,61
1.2.3.mp4,29720,0.2868192353556906,67
1.2.3.mp4,29780,0.26224329887638587,66
1.2.3.mp4,29840,0.34595931988587836,66
1.2.3.mp4,29900,0.3014335137083602,71
1.2.3.mp4,29960,0.23785622582903931,70
1.2.3.mp4,30020,0.2609373226678416,68
1.2.3.mp4,30080,0.23755546245271997,69
1.2.3.mp4,30140,0.2731394676886725,66
1.2.3.mp4,30200,0.25814662640219305,67
1.2.3.mp4,30260,0.31633887809795747,69
1.2.3.mp4,30320,0.447839407641423,66
1.2.3.mp4,30380,0.536485640834882,69
1.2.3.mp4,30440,0.37927792443713143,67
1.2.3.mp4,30500,0.4461401841262058,72
1.2.3.mp4,30560,0.49704415298423127,68
1.2.3.mp4,30620,0.45441812845905694,68
1.2.3.mp4,30680,0.5938507327114912,67
1.2.3.mp4,30740,0.5698527142693124,68
1.2.3.mp4,30800,0.5603235242820844,69
1.2.3.mp4,30860,0.5210161169566813,71
1.2.3.mp4,30920,0.5010822594159053,69
1.2.3.mp4,30980,0.482620190553577,71
1.2.3.mp4,31040,0.3850390506927973,71
1.2.3.mp4,31100,0.3990271074708289,65
1.2.3.mp4,31160,0.4444810643679265,67
1.2.3.mp4,31220,0.4226626311917951,73
1.2.3.mp4,31280,0.44148768945460154,69
1.2.3.mp4,31340,0.4313897691954854,73
1.2.3.mp4,31400,0.3759815051301342,69
1.2.3.mp4,31460,0.42647503963072175,67
1.2.3.mp4,31520,0.39299524686465115,74
1.2.3.mp4,31580,0.3863658664906527,73
1.2.3.mp4,31640,0.3416317099106631,73
1.2.3.mp4,31700,0.4017318551723535,75
1.2.3.mp4,31760,0.30214995235866426,77
1.2.3.mp4,31820,0.3107602924344615,73
1.2.3.mp4,31880,0.323006300436018,72
1.2.3.mp4,31940,0.3705769672357265,70
1.2.3.mp4,32000,0.3627939434030422,70
1.2.3.mp4,32060,0.41229808236664484,64
1.2.3.mp4,32120,0.33792108909983654,64
1.2.3.mp4,32180,0.3743376924604591,63
1.2.3.mp4,32240,0.3370486182922667,67
1.2.3.mp4,32300,0.3205531177079694,67
1.2.3.mp4,32360,0.28669051370686954,64
1.2.3.mp4,32420,0.26276831771986237,65
1.2.3.mp4,32480,0.27486291738422286,64
1.2.3.mp4,32540,0.21173035006753968,70
1.2.3.mp4,32600,0.23348277832337772,65
1.2.3.mp4,32660,0.2353946221753164,73
1.2.3.mp4,32720,0.2826157226432663,69
1.2.3.mp4,32780,0.19481998535721048,68
1.2.3.mp4,32840,0.25416336420491553,69
1.2.3.mp4,32900,0.28318505407586486,71
1.2.3.mp4,32960,0.2445755315163885,68
1.2.3.mp4,33020,0.27620705013713076,62
1.2.3.mp4,33080,0.26227396049140606,67
1.2.3.mp4,33140,0.2872776178973577,63
1.2.3.mp4,33200,0.299448712511609,63
1.2.3.mp4,33260,0.2985668812567989,60
1.2.3.mp4,33320,0.2666191152110024,65
1.2.3.mp4,33380,0.2268242380175608,69
1.2.3.mp4,33440,0.28884903369140136,62
1.2.3.mp4,33500,0.2899783389598486,64
1.2.3.mp4,33560,0.31808299806222995,67
1.2.3.mp4,33620,0.24867100924223898,65
1.2.3.mp4,33680,0.2776075853927903,74
1.2.3.mp4,33740,0.27220450456641143,71
1.2.3.mp4,33800,0.26712488964415115,72
1.2.3.mp4,33860,0.2517765187259231,71
1.2.3.mp4,33920,0.2848559642459602,72
1.2.3.mp4,33980,0.2454646225017843,67
1.2.3.mp4,34040,0.294148187905523,70
1.2.3.mp4,34100,0.3015906740345397,72
1.2.3.mp4,34160,0.28115257038734853,70
1.2.3.mp4,34220,0.3149822226322785,74
1.2.3.mp4,34280,0.25376230159969027,67
1.2.3.mp4,34340,0.2826472370789441,68
1.2.3.mp4,34400,0.28899127496954274,68
1.2.3.mp4,34460,0.305577126913704,68
1.2.3.mp4,34520,0.31152141363536184,74
1.2.3.mp4,34580,0.39693050065288343,74
1.2.3.mp4,34640,0.3466452596511579,69
1.2.3.mp4,34700,0.32529285837854466,68
1.2.3.mp4,34760,0.22726839243609837,70
1.2.3.mp4,34820,0.36824293802575475,70
1.2.3.mp4,34880,0.28208748530596495,72
1.2.3.mp4,34940,0.27623957265606874,77
1.2.3.mp4,35000,0.18050221291357754,72
