movie,frame,semantic_L2,semantic_cosine,gaze_entropy,gaze_change,gaze_center_shift,mean_isc,n_subjects.x,mean_isc_sm,n_subjects.y,gaze_similarity_per_frame,fix_dur_sm,sacc_dur_sm,sacc_amp_px_sm,sacc_amp_deg_sm,sem_pe,sem_uncertainty,seg_prob_coarse,seg_prob_fine
1.2.3,25160,0.7918019,0.0025536418,6.129535159886466,0.03564052866493242,2.23606797749979,0.4358057233842719,71,0.4145902596737843,87,-0.21636744776231287,392.2241589300273,75.64414648892831,98.14921795586379,2.9286316650454833,0.5855264612724006,0.001832302859888749,2.246195400337745e-4,8.878638868229715e-4
1.2.3,25220,0.620281,0.0016158819,6.236304083417835,0.03320070810307266,2,0.4194337023747346,63,0.40025846183368896,87,-0.297951420825631,398.7353775012681,77.56660895626506,105.84176624887552,3.158269203889966,0.645461467117035,0.0020287638249119233,8.556873534509355e-4,0.0031707308956939874
1.2.3,25280,1.1733475,0.005763054,6.173161800335191,0.03403499623498383,2.23606797749979,0.38753061850100007,68,0.3773340679103691,87,-0.3654906771676864,413.09542859968013,100.56182988727343,135.45865703086443,3.9830883554332326,0.6659491315185634,0.0019726982226776425,0.0026962031731891174,0.009312986063304576
1.2.3,25340,0.88781124,0.0033359528,6.227437006421264,0.03342138413871942,0,0.3849480301151987,71,0.3775498924347071,87,-0.3457548054709603,403.8644536830335,114.96619844406798,134.3409424872065,3.921034399195392,0.589130411192789,0.002155618978065535,0.0070855802247416205,0.02269948672499568
1.2.3,25400,0.89529306,0.0033856034,6.32315391326803,0.02797216183263728,3,0.4006293250972198,73,0.40751790178088254,87,-0.17370000271981897,362.6600562215373,118.5448426718021,98.2369299099931,2.9131392380569943,0.645715431899201,0.0017202519547257816,0.015369505769445777,0.04558289168574727
1.2.3,25460,1.2469049,0.0066583157,6.246425566421835,0.03395407070946293,2.23606797749979,0.3804142172836388,72,0.3819935700031066,87,-0.26260135869974494,341.50242709421025,147.67726938228523,92.75801114010926,2.7328528100766536,0.6086662715751359,0.0019086059574265955,0.02756761387122649,0.07553825475277924
1.2.3,25520,0.9735653,0.004237771,5.857168609429633,0.0399854475217455,0,0.3978966631269007,74,0.3975205725350639,87,-0.14095200569127722,362.5454063926565,188.95368624130546,116.29185145331927,3.307940440823897,0.5762286585263384,0.0017163963652454648,0.041169803325873534,0.1038732404217643
1.2.3,25580,0.9265286,0.003825903,5.754370174639864,0.03301564343777768,1,0.500841944725419,71,0.5050953113310375,87,0.304233233903163,398.0680081143912,134.3962836863864,108.95008516382937,3.1109268412684896,0.6096386458776538,0.0018052131754810533,0.051490072418194914,0.11927872395217082
1.2.3,25640,0.68195844,0.0020349026,5.980638928924888,0.03467498289270396,1,0.507635391297351,71,0.5448376357472191,87,0.3690058489365311,390.3399018500356,72.6972734470821,94.88538322736409,2.7998108045036254,0.5897209311302326,0.0015986045395046935,0.05435038742993366,0.11553111086817042
1.2.3,25700,0.7648516,0.0026602745,5.937102016951121,0.03669647607481081,1,0.5013666114137411,67,0.49513469049983616,87,0.0962987368185877,361.59554995703655,76.22051910209828,123.19049647374223,3.6598165854875457,0.5362804340578367,0.001278248361861811,0.048840607646830174,0.09568438569544653
1.2.3,25760,0.89763457,0.0037591457,5.696078338924324,0.0354186985349346,1,0.5151845687878844,70,0.5192605571626032,87,0.3388885943809771,355.58450911757654,86.30021081507127,146.57553954602778,4.345221411380978,0.536731086849483,0.0012158645211484112,0.03776303639183074,0.06932161577424074
1.2.3,25820,0.9280419,0.003858924,5.612934979873547,0.03800092484283617,1,0.5164140978800681,68,0.5294486359719486,87,0.3016213413617296,349.8157551342018,86.32320509497791,151.47270099857613,4.506538750352872,0.49794169371778724,0.0013763722767207772,0.025582016470523324,0.04583892275326798
1.2.3,25880,0.9121871,0.003712535,5.898005346532496,0.03675873404931715,1.4142135623730951,0.5887697242045155,69,0.5695130009839007,87,0.4082410539103519,NA,NA,NA,NA,0.4829276790515127,0.001411702450234282,0.015736277139983258,0.02962885803636422
1.2.3,25940,0.95146817,0.003981173,6.000128432672614,0.02580414719743243,0,0.4930911109921807,73,0.5094280008369182,87,0.21190348776959786,402.4839796758891,84.28220554604712,140.6933245768929,4.126460284085133,0.4746699223253059,0.0014692783083769358,0.009568970110534501,0.020309770305922164
1.2.3,26000,0.82942146,0.0030198693,5.587210060094406,0.03303320420943954,1,0.4622937694553936,73,0.47613595842170814,87,-0.04798028435862734,377.90590065632256,86.31095899812647,137.20236962055824,4.025206737625127,0.48037052882016007,0.0014568107411731283,0.0066930443162804614,0.015309997053628892
1.2.3,26060,1.0682318,0.0050641894,5.91314110668494,0.0421798244231329,2,0.55495822303364,66,0.5069735888855653,87,0.06928688683036009,363.4385162425914,91.2693216522805,124.41824823486705,3.642518736472996,0.49065194921410615,0.0015054293061952083,0.006100889358583002,0.012496148408093486
1.2.3,26120,0.8141277,0.0024697185,5.798112190288691,0.05581797237560025,4,0.47599017222924833,69,0.49128463851416554,87,0.1691434371981875,343.9984185847169,105.19821282292541,130.96621590755697,3.854240658422252,0.5291368024793407,0.0017516568052938159,0.007369254077288731,0.011676935347526955
1.2.3,26180,1.1560657,0.005161941,5.744826337047376,0.04712039767555688,2.23606797749979,0.5116639090614228,73,0.5146229434220551,87,0.20177575379143467,321.012392359941,101.00239092274784,115.94106489016444,3.4701205151740493,0.6313544354960192,0.0022368258990908565,0.011037009773844272,0.014259467942195347
1.2.3,26240,0.6182434,0.0016272068,5.858258763350849,0.04092205740120767,1,0.5503429426950075,74,0.5580793213286116,87,0.7455912660778525,339.27258593588357,196.07121030553833,125.65285498343626,3.745149760018779,0.6875711094482986,0.0022860415363058725,0.017961541471721437,0.021628591518378638
1.2.3,26300,0.7615197,0.0024718642,5.773133502053659,0.05797250028381641,3.1622776601683795,0.46284514251099507,71,0.4716363010119399,87,0.5382072411379254,364.4513648985333,699.9065745493385,137.34338241347086,4.030392552562528,0.7026321504435046,0.002496068091441913,0.027960653046475353,0.03331245201255813
1.2.3,26360,0.9263078,0.0034372807,6.551821833965932,0.07168205030639192,3.1622776601683795,0.48826255687795905,70,0.4849806405847335,87,0.3005861123660852,341.5368413314801,746.254037783678,137.25639138000787,4.010085337330961,0.745690369272702,0.001878764455891745,0.03862084846493803,0.04597549601969583
1.2.3,26420,0.7218436,0.0021230578,6.236986902810087,0.05645666041825326,35.77708763999664,0.26989921850412535,69,0.2811865899060247,87,-0.5217103734709101,348.2235689129107,214.67136212800563,127.54313713364733,3.7571018657552924,0.7613286745790129,0.0028661207755904332,0.046007126417533115,0.054700733657729164
1.2.3,26480,1.180451,0.0053450465,6.136765807139057,0.03209967064855958,2.8284271247461903,0.4198872884827162,73,0.39621431508350624,87,0.2187792763866972,367.92121988997513,97.1066651774098,123.5630614161077,3.640599827091092,0.7264969242247264,0.0025257413446961086,0.047314803001273664,0.056197854681093604
1.2.3,26540,0.6546873,0.0017994642,6.076734666391863,0.03416647411886085,1,0.3828391228493124,74,0.4085077282659652,87,0.4950320801535439,354.153160433543,156.53781091832292,130.80807239939634,3.812264030777074,0.6454719474521602,0.002521843243226871,0.04288797141058558,0.05107814379982996
1.2.3,26600,0.5380724,0.0011766553,5.950309352106101,0.07933735696187982,18.68154169226941,0.40357796171016685,73,0.3919198684240889,87,0.39344482902152345,324.41885681831377,142.13723341961375,137.4130109683239,4.000317783682967,0.64511637154979,0.0014153004031963172,0.0357119311552728,0.043311076713280945
1.2.3,26660,0.46961486,9.1296434e-4,6.030198987290083,0.06283651879984899,5.0990195135927845,0.40313670042043886,68,0.381125159885258,87,0.4020011614969108,321.61426793165265,108.02759086762951,131.7012714573583,3.859931984588599,0.7662908680801324,0.0016002985861552003,0.02878340603776462,0.037171004736090744
1.2.3,26720,0.49814183,9.766817e-4,6.041658451720103,0.0410093545593571,6.082762530298219,0.37422328702883706,63,0.3785097451484103,87,0.2543694657897971,346.2848707287956,128.98625017376256,124.84462711808861,3.708183685828412,0.8158738681520309,0.0019928103825471903,0.023185855860115987,0.0346123831440343
1.2.3,26780,0.7686272,0.0024083257,6.228275595694087,0.036119742573275077,4.123105625617661,0.33964165167730137,67,0.3932299764357454,87,0.6054327523953856,345.80529501543606,145.86394611521732,127.71133398359831,3.813010886031645,0.7725793829922899,0.0022340328126678284,0.018547775284514983,0.0350252266715424
1.2.3,26840,1.3172289,0.0067552924,6.536052323627777,0.03915639866763393,3.1622776601683795,0.3374982707018992,68,0.3532882841387359,87,0.2921904037181391,NA,NA,NA,NA,0.7509580218525272,0.0023532039656684873,0.014397399408290448,0.03646255810050082
1.2.3,26900,1.5087159,0.009949923,6.392459569548532,0.05287237251241911,36.013886210738214,0.24737661647930984,62,0.2982407182635141,87,-0.18003641692082745,543.694439193176,231.7136889663059,138.52407123587747,4.115369076122802,0.6936311115642159,0.0020087960531865626,0.010755445964486687,0.0370050604408858
1.2.3,26960,0.48868093,0.0010599494,6.503517186258896,0.04576222735365061,6,0.3344842574887854,68,0.33751736752684,87,-0.31356622102803394,448.9616278662235,109.47860302216287,135.25047580403523,3.991214201292717,0.5791205508131845,0.0016521567077935285,0.007826297590465098,0.03555123611810895
1.2.3,27020,0.6459975,0.0019001961,6.3296714672482874,0.04145946973809115,34.132096331752024,0.280027597611907,68,0.2825883018350015,87,-0.5388848775264742,NA,NA,NA,NA,0.5139893539352721,0.0011877616776797741,0.005669022900776646,0.032262200089802434
1.2.3,27080,0.74869776,0.002586186,6.310679700581943,0.04393364344370533,33.015148038438355,0.3050695583889527,63,0.3157047744396285,87,-0.34363891788680956,348.1416179352842,71.62706699367656,136.75560252825994,4.007486272612654,0.5310206012098271,0.0012274629636408266,0.004321646291578145,0.02848471933014483
1.2.3,27140,0.64533657,0.0019531846,6.346848297211033,0.03521937405149397,2,0.36001223283154626,70,0.3690342853748061,87,-0.2961290183058975,352.73539739259,84.15165305946228,160.95401069198385,4.736386455520634,0.5343177269735763,0.001383144119594242,0.00403283960614121,0.02603087038845474
1.2.3,27200,0.7631379,0.0026780963,6.215861488398391,0.03283261442448387,2.8284271247461903,0.3387714701662348,66,0.368845187596764,87,-0.5445829946370713,346.38212776472903,83.44263250163506,151.04746323894457,4.465189715513522,0.5218689508281752,0.0013581129950801386,0.005081511681626266,0.026092758491905954
1.2.3,27260,0.8392703,0.0032453537,6.335895344007899,0.0286773154801465,2.23606797749979,0.3728021286951843,65,0.36900004938260655,87,-0.46279576227186814,351.13884396565214,66.3549733346653,122.2874913393844,3.605689156183996,0.5261729465123216,0.0013522659369926188,0.007340024302633185,0.02843399123103121
1.2.3,27320,1.2879773,0.007818341,5.803986686563749,0.06398469098298051,4.47213595499958,0.3621336034339038,64,0.38756669329030397,87,-0.3611586260734633,NA,NA,NA,NA,0.5207037731044487,0.001322694581549085,0.010060026223275068,0.03139877718067882
1.2.3,27380,1.3022181,0.008374155,6.204449602464042,0.07876554464975166,35.12833614050059,0.4700520654225589,70,0.45353999644319315,87,-0.28709113264570696,NA,NA,NA,NA,0.5410012615464315,0.0012629730462314689,0.012097774710161017,0.032622036360505174
1.2.3,27440,0.8177185,0.0032773018,6.241347841204484,0.04970489033859018,34,0.3497215883043181,72,0.35968709414127253,87,-0.5187197356477604,377.9374049856662,252.55238445294748,140.57296406245638,4.178099230733807,0.5558277635422869,0.001255757952541922,0.012558134979036061,0.030381508484726528
1.2.3,27500,0.77140784,0.0028894544,6.38671310732648,0.04076912025598358,3.1622776601683795,0.33789324256183245,73,0.3510015155206493,87,-0.47916064818356735,370.6673863425061,230.2830160341093,146.79843973495406,4.318863308354673,0.515452818583451,0.0012337891133101647,0.011287809723299309,0.024689267340724772
1.2.3,27560,0.9984338,0.005016744,6.308921465723312,0.05166011997947863,5.830951894845301,0.32028484898748705,72,0.34557570300623164,87,-0.46631376172351047,371.8967835595865,119.01686427515776,148.00021922246304,4.364732493106892,0.5046717358490386,0.0012273609390268377,0.008824523384163204,0.01722934845330825
1.2.3,27620,0.77826345,0.002947092,6.2563258999202755,0.04601880972055489,4.123105625617661,0.36372233382152286,69,0.33354040794749945,87,-0.649412191750306,NA,NA,NA,NA,0.5250310996507999,0.0010971569693339273,0.006007399153045589,0.010221863189051612
1.2.3,27680,0.98620254,0.0045455694,6.268067188912503,0.04066793753011483,1.4142135623730951,0.347152243151616,66,0.34092140986378405,87,-0.5879288918451474,345.9208868096162,143.58207119898503,145.26947651093232,4.304083960121197,0.5075546257773276,0.0010085680687511366,0.0035430874615899406,0.005104448700934514
1.2.3,27740,0.8314324,0.0034516454,6.424320117085106,0.04327627521899172,4.123105625617661,0.3275488608778687,64,0.3350674981321725,87,-0.7313310593132394,331.4717524264198,198.21273258462767,137.5214986488462,4.089941271729389,0.4897066174248465,9.866768914884238e-4,0.0017949941636970286,0.002128851543762336
1.2.3,27800,0.89881104,0.0038136244,6.490262108620871,0.0445892077142885,8.246211251235321,0.3165871840478344,66,0.31908807814103785,87,-0.730769005362814,NA,NA,NA,NA,0.47629628505485616,0.0010076862463234684,7.772069050952361e-4,7.455204890682531e-4
1.2.3,27860,0.86345845,0.0037715435,6.475978170470201,0.04268128059669909,6.082762530298219,0.2973611078749814,67,0.29400849651142597,87,-0.7747278809448921,336.1922702517986,69.05135429651077,123.78645354549741,3.7493593428272542,0.4997152835810141,9.654195911852628e-4,2.840431251914711e-4,2.1883169760480422e-4
1.2.3,27920,0.82420224,0.0032956004,6.678571284151861,0.04041041224274262,4,0.27604442227061893,67,0.29077867039419286,87,-0.703675548870501,345.00362594086454,56.84799852348869,105.56276555794497,3.1957651739116595,0.5156964927042208,9.479221881209259e-4,8.564444829231464e-5,5.248760942243383e-5
1.2.3,27980,1.1889539,0.006645918,6.483202442970544,0.03453313268517328,4.123105625617661,0.2614906173409291,71,0.2828519607303833,87,-0.6854422627468899,380.76466207993525,70.60609627193026,109.83606888049974,3.2921347390470705,0.48929431478233104,9.60147236472651e-4,2.1279297318949477e-5,1.1882752054241958e-5
1.2.3,28040,0.9972487,0.0049188733,6.504111144132458,0.03159748769721637,4.47213595499958,0.27723110289457187,71,0.2783211073898026,87,-0.7477441259144262,NA,NA,NA,NA,0.4803372915384921,0.0010758367398194851,4.441642129849218e-6,1.0597770024657207e-5
1.2.3,28100,0.723418,0.0025197268,6.544196812303704,0.03645334397342276,1,0.2510993698719316,66,0.28801491028706727,87,-0.7663630717759518,350.2568185377354,89.3791864421356,142.6018721495856,4.250852810815422,0.4939703378538602,0.0011080423681675273,7.623708481163563e-7,3.7546495615824195e-5
1.2.3,28160,0.9526773,0.0047154427,6.699016290222021,0.04266237928503423,5.0990195135927845,0.29734940641670865,68,0.26346075391749196,87,-0.7317745188639637,370.8083470220068,78.13820693280184,140.7274871878492,4.1151579029170255,0.5237108356671444,0.0010806451664989124,1.0298953381394559e-7,1.288191601182573e-4
1.2.3,28220,1.056666,0.005442202,6.592162726302212,0.04040198590398927,5,0.2438088272170011,70,0.2544848465095047,87,-0.7779382523412756,383.6144602130575,74.10023574183523,125.74014938858402,3.6194544070321384,0.51345156597961,9.842735010423828e-4,1.1240450095887309e-8,3.5960498612058045e-4
1.2.3,28280,1.4363674,0.0101566315,6.440512196238975,0.03726563428374715,1.4142135623730951,0.274169504604695,68,0.28738063290070914,87,-0.7300742535592188,356.05764062892075,79.13580678278495,134.84934756005327,3.888040819516268,0.4952896470273611,9.484526629573646e-4,1.068169856358987e-9,8.181617155150101e-4
1.2.3,28340,0.8984342,0.00403136,6.481214924836326,0.03616482129547165,2.23606797749979,0.3068488662104136,70,0.3067571404857551,87,-0.7687557308513475,348.8097702440593,89.03130648948712,161.48123880829885,4.723328746002966,0.49826249279362417,9.897929058457463e-4,8.184711396396765e-11,0.001540211177016973
1.2.3,28400,1.0347148,0.005030215,6.642834984783608,0.03578361216442014,3.1622776601683795,0.29133727832584444,66,0.2853598012452568,87,-0.8103282666682167,322.22040653234455,110.87191764416774,175.05965602373251,5.143735793199462,0.4677349201565195,0.0010883609167939676,4.576603994145216e-12,0.0024249665194217467
1.2.3,28460,0.8037447,0.0030840635,6.495554974443825,0.03831409231045876,6,0.2338228892906805,69,0.24402963582346543,87,-0.8528523343483904,311.66321575060033,103.77241271338762,171.6962287506812,5.041316323280963,0.4632869194768765,0.0010968156525719844,2.152672368157139e-13,0.00325692813119275
1.2.3,28520,1.2069678,0.007027626,6.502179360089888,0.04187425769843866,6.082762530298219,0.2660145994670915,66,0.2615212876402107,87,-0.8577825995719962,330.34491612582497,80.20755228885837,150.99427428502494,4.435962680250022,0.46858260202625873,0.0010409590278892596,9.544987983344433e-15,0.0038650840245721837
1.2.3,28580,0.7563204,0.0029696822,6.617963804600545,0.03645355893249763,33.13608305156178,0.28832583853406557,70,0.2890412446296319,87,-0.8057447573442582,319.0565210227066,92.01222258893866,143.79376912714903,4.2592030652276245,0.4942178489277808,9.839156717720463e-4,3.0539696344685387e-16,0.004261551465594356
1.2.3,28640,0.8372813,0.0034329295,6.6630821816866375,0.03847786960491638,34.058772731852805,0.249524722354181,64,0.24451422831130473,87,-0.763631373731579,324.3442927504165,102.40667632206356,152.33534248506587,4.527614154076913,0.5199364113482859,9.440758441513692e-4,8.092164026954651e-18,0.004631894140454101
1.2.3,28700,0.8880206,0.0038340688,6.597724986325973,0.04087782228342947,4.123105625617661,0.23056321234131852,66,0.24131250424112397,87,-0.7845344579388832,387.04297925202746,86.64016457067461,145.1570301444251,4.30103180414082,0.5067564609374778,0.0010263856252174276,1.4920809096060578e-18,0.005222409142485625
1.2.3,28760,0.7966365,0.0030037165,6.516491205451552,0.03700396340781808,1.4142135623730951,0.2487533356437124,61,0.2718177656357467,87,-0.8465156689561363,449.03497855019873,84.61769162402305,140.39184828101517,4.154165406225982,0.5033312566016054,0.001077086508070888,1.1399705674996066e-18,0.0062185808304440655
1.2.3,28820,0.970014,0.0045648217,6.463744329579977,0.03737973903578659,4.123105625617661,0.26294173601155096,65,0.28364637424062117,87,-0.840746690247822,393.07085714491745,91.12688503983279,144.21424408323628,4.259633943757335,0.49053683704340334,0.0012040072967546308,9.834030669952424e-19,0.007537768697856182
1.2.3,28880,1.1531105,0.006408632,6.373833495204498,0.03865930375992459,7.615773105863909,0.3104581320101557,69,0.30781170164266414,87,-0.5722457440583049,NA,NA,NA,NA,0.5187365818352345,0.0012136168117892149,5.578722553042149e-19,0.008661367421465432
1.2.3,28940,1.0039908,0.0048416257,6.489346197118599,0.04034938360824033,5.385164807134504,0.3096741157194683,68,0.2927453324154231,87,-0.6719687293631156,423.68091538840315,87.54320659134298,139.89603749857872,4.148319106740097,0.5105685824332706,0.0010984288271565304,2.174496456287216e-19,0.008832701132793807
1.2.3,29000,0.75420797,0.0028311014,6.565779695317135,0.04163301628795483,4.47213595499958,0.2738936468680848,67,0.2901965753974278,87,-0.6021403156002937,356.3646168581223,88.32374636479148,140.9544093504391,4.139107321873942,0.48989659229255417,0.0010548907876912084,9.78375551470779e-20,0.007662476716144274
1.2.3,29060,1.2389079,0.0073564053,6.362191221362106,0.04366950823975884,39.01281840626232,0.2480802805520648,69,0.26799251460702994,87,-0.8689743334133648,364.37298746325683,88.01422231999382,137.4316607504172,4.062617685397804,0.4939905755886287,9.697077200087338e-4,2.918490226465368e-20,0.005536749689893497
1.2.3,29120,1.0703802,0.005390525,6.421143647887024,0.04409148696125712,37.013511046643494,0.30014948826283216,67,0.30331092449346325,87,-0.6624564349004249,361.5173012179384,131.19593337441034,132.60394997494782,3.9247523517546297,0.5046491423136193,0.0010072757979911239,1.7660792279290606e-19,0.0032957614145886615
1.2.3,29180,0.904122,0.0039039254,6.402300339118334,0.04024802017671478,2.8284271247461903,0.28718333093122816,68,0.30290111784220153,87,-0.6205545432688498,378.39888346598286,156.681927930374,141.85354145388612,4.1988419991793435,0.5200974059751998,9.378897077386121e-4,7.43226961218462e-18,0.0016097396955624512
1.2.3,29240,0.8299182,0.0034176707,6.469943693971804,0.03668104709372235,2,0.28813234463405724,65,0.30431994237056365,87,-0.7032540338975553,NA,NA,NA,NA,0.484035696876578,9.740186424700948e-4,3.465821283740022e-16,6.529886595850611e-4
1.2.3,29300,1.1952059,0.0069146752,6.480182208225584,0.02921821634708158,33.015148038438355,0.2912277478912373,67,0.296156347602699,87,-0.6609105948005257,400.27832845807797,107.1934020320243,122.96550883397578,3.6560762158959488,0.5177861582135045,9.846457095280517e-4,1.4782227553673627e-14,2.5023694960893953e-4
1.2.3,29360,0.7149359,0.0023445487,6.479248462409107,0.03800463675867883,33.015148038438355,0.30673588223817205,64,0.29009052243511024,87,-0.7455384923734124,398.9634640500262,94.4527071423382,114.40717709195596,3.3859176326648974,0.5186597681544234,9.99898841650121e-4,4.1034265955170365e-13,1.944390697627238e-4
1.2.3,29420,0.767638,0.0029472709,6.445742977987975,0.0426397953527867,3.1622776601683795,0.2874182271257536,68,0.27891189435369845,87,-0.7662657372480296,373.09271030291245,93.97634003445147,109.74321714539046,3.245075149988903,0.501258485877536,9.94579724416978e-4,8.626170618436599e-12,3.945458869532559e-4
1.2.3,29480,0.81721795,0.0031145215,6.373136950605953,0.03821168339684578,1,0.29229924213766717,67,0.29222121152188285,87,-0.7624722597508987,397.7123097180708,99.7826426832571,113.67468323913477,3.3893865759505926,0.5354552339978943,9.821662184145903e-4,1.626649581718399e-10,8.487103142398069e-4
1.2.3,29540,0.7481604,0.0027831197,6.414564241265087,0.04087455555072208,1.4142135623730951,0.31056768130565615,65,0.3132332968737185,87,-0.7562911236399752,486.031260099103,100.08575603044048,132.42987918865217,3.930800668247186,0.527429437433864,0.0010265505011354669,2.5308864966898542e-9,0.001528215372013743
1.2.3,29600,0.7956807,0.0030075908,6.366356444370328,0.04246448605364236,1.4142135623730951,0.2970530773540411,68,0.3090352629802149,87,-0.7247426242697305,461.9053731705311,89.17893504051851,147.46967642502653,4.320948645433681,0.504499934519143,9.625729184199864e-4,2.9445819139248722e-8,0.00225286674223266
1.2.3,29660,0.8274291,0.0034906864,6.545810321606936,0.0401231148270622,3.1622776601683795,0.286800629917349,61,0.31215740961580796,87,-0.8052691371202856,367.5976350606981,77.99028519008819,138.43873416365346,4.05831624535387,0.4914800160789539,9.470448184559985e-4,2.742294539607806e-7,0.00271525108988501
1.2.3,29720,0.8786622,0.0038522482,6.574034383379366,0.03654702820169069,35.014282800023196,0.2868192353556906,67,0.2999345325515085,87,-0.7028201427924851,367.73243300359354,124.93000919848821,145.77590099983505,4.29967079169072,0.508326399541815,8.834431706474881e-4,2.2124657880706192e-6,0.002686239049101837
1.2.3,29780,0.79140407,0.0029685497,6.172621580930643,0.04380238137815925,37.12142238654117,0.26224329887638587,66,0.27084082454513486,87,-0.8118884144395242,369.0553233528038,163.79387566024326,140.58514849254522,4.138253580242512,0.4830428019759762,9.432598857234364e-4,1.4400477451629601e-5,0.0022386355691357855
1.2.3,29840,1.025624,0.0049251914,6.498027856127177,0.03740723114744693,2,0.34595931988587836,66,0.29590886389049653,87,-0.700075469588464,365.84767104090884,127.20119810974622,170.59174579447128,4.986413348650572,0.4880649831150095,9.125504379199434e-4,7.355381415223501e-5,0.0018420626801592336
1.2.3,29900,0.9518559,0.0043242574,6.681908150834739,0.03714185600293988,38.2099463490856,0.3014335137083602,71,0.2844921936318172,87,-0.7106592871064752,350.60068021408625,96.0927038689081,191.03896473223438,5.574702296627947,0.5170443669558752,9.505323165703435e-4,3.1135552388325023e-4,0.0024316511871585018
1.2.3,29960,0.784524,0.0032331944,6.507666799246563,0.03855257456424472,40.049968789001575,0.23785622582903931,70,0.2517819438758268,87,-0.8264052543629922,328.40118560819093,95.60899027261422,173.0435557410834,5.072967619040846,0.5083317575028056,9.990757197237588e-4,0.0011025280812908334,0.005743437763787082
1.2.3,30020,0.967378,0.0045300126,6.683950551157141,0.0379219394612319,40,0.2609373226678416,68,0.260043567539152,87,-0.7671069611103742,321.198988064769,87.37269525714598,162.7975217576822,4.835777258585167,0.5158826424994533,0.001085338105969059,0.0031796254224911637,0.014407687347531417
1.2.3,30080,0.94061273,0.0045080185,6.486396158343161,0.03712289152597561,1,0.23755546245271997,69,0.2498417468787204,87,-0.6755893165148746,329.97571478070967,73.35758168564466,148.87659953429048,4.381899106999211,0.518112562142423,0.0011352892182043455,0.007488998047511304,0.030924480265489263
1.2.3,30140,0.84603906,0.0034278035,6.525913191086178,0.04240715644904256,38.3275357934736,0.2731394676886725,66,0.2850747361824166,87,-0.668690393933701,349.9986276116018,77.6004486833963,126.96236254661899,3.689991171991402,0.5171227499003063,0.0010544146188879817,0.014592491817306447,0.05525194581936044
1.2.3,30200,1.2712363,0.0077348948,6.415634054407053,0.05016845754562098,3.605551275463989,0.25814662640219305,67,0.28160969243988865,87,-0.7324139582502698,370.7228469717134,104.81053516459458,110.64983637496378,3.3032285579126466,0.4894326571832,0.001130693701293087,0.02362607831411872,0.08199368247123481
1.2.3,30260,1.0224384,0.004856944,6.052913241559805,0.04077248411936642,7,0.31633887809795747,69,0.33671305745919106,87,-0.3930627083388162,396.9985754533335,128.5422376093737,105.02338523698607,3.12691821571447,0.46807642183248843,0.0012427157734152922,0.03193357750103918,0.10126924105571745
1.2.3,30320,1.0868976,0.0053929687,5.748955834655518,0.05110316854936894,7,0.447839407641423,66,0.44643274949373407,87,0.16701563673787348,NA,NA,NA,NA,0.4665898240227939,0.0013930947118706318,0.036352867510888176,0.10451107664855908
1.2.3,30380,0.89698195,0.0036984682,6.290978030402501,0.03893174376366875,1,0.536485640834882,69,0.49681292412230055,87,0.24713862252049942,374.9514693469044,121.60140062166153,131.7991033993894,3.9245227419862068,0.45888135397805446,0.0014424352993520839,0.03531638629934363,0.09040640346588198
1.2.3,30440,0.9544311,0.003873825,5.941057609913612,0.03163215225413234,1,0.37927792443713143,67,0.4157317170076947,87,-0.03690316704961122,402.45790904429066,147.76457350153902,131.23200139648145,3.8980678585525887,0.4732893345101246,0.0014369042854331042,0.03004694827011034,0.06588377585374278
1.2.3,30500,0.7245685,0.0023252964,5.786833429616825,0.02750021391595829,1,0.4461401841262058,72,0.47765553092840657,87,0.3212751741620119,398.20604605433067,166.49594776108412,126.74414545678022,3.7627603440144375,0.4753514623145332,0.0015101438088591587,0.023444650836494132,0.0407356672256846
1.2.3,30560,0.60326165,0.0016223192,5.915531038471137,0.03288499605924876,1,0.49704415298423127,68,0.4712561802649526,87,0.3554325806364387,NA,NA,NA,NA,0.4712957953985501,0.0015428614335179077,0.01783843469021204,0.021579632341618107
1.2.3,30620,0.7982444,0.0028070211,5.472075719110841,0.03541779393296827,1.4142135623730951,0.45441812845905694,68,0.512086844730706,87,0.2622939635428821,332.5125747928161,108.83387439361232,114.4219449503075,3.421030808285139,0.47752336761464176,0.0015471331125788924,0.013845955566866566,0.010049370726982082
1.2.3,30680,0.76667345,0.0027071834,5.661825046944195,0.02349435882732502,1,0.5938507327114912,67,0.5827967035771435,87,0.3958415643352801,319.04053054359235,108.80539868601173,122.49535968427138,3.653717292382792,0.4794387560738506,0.001471683004939133,0.010856586209622147,0.004511712582025656
1.2.3,30740,0.6673997,0.0020118952,5.5391132477369975,0.02641100783165989,1,0.5698527142693124,68,0.5575915491429768,87,0.41344707247747065,NA,NA,NA,NA,0.4731907924327372,0.001394286417036236,0.008230850150067326,0.0027728941304106147
1.2.3,30800,0.6937695,0.0021973252,5.876147568679148,0.03076198620164659,0,0.5603235242820844,69,0.5335316670252139,87,0.2718323112585741,354.43251769449165,170.626993645625,138.93666123591058,4.100089672146079,0.4703387149349529,0.001346939552989586,0.005893243388129027,0.003238563659002951
1.2.3,30860,0.8094967,0.0030038953,5.8489835344745025,0.02712094104531724,1,0.5210161169566813,71,0.5042427756648737,87,0.09208790335700474,340.51341807200424,254.76671083805027,149.02917778764595,4.311102068580635,0.4727405359012306,0.0013015316850993356,0.004132408555650735,0.0048604883926532914
